"","state","name","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","ncesID","students","county_name","city"
"8159","CA","Luther Burbank School District","146341",2021,30263522,23130343,892831,0,0,0,5766437,0,439717,0,34194,0,3285796,0,6948850,708178,9526468,0,0,0,10234646,"0623130","517","Santa Clara County","San Jose"
"8160","CA","Orchard School District","146460",2021,70786008,53172168,2620778,0,0,0,11869894,0,3083472,0,39696,314781,2644497,0,16662159,1755463,17865974,0,0,0,19621437,"0628680","853","Santa Clara County","San Jose"
"8161","VA","School Board of the City of Newport News","88810",2021,526357384,0,33799041,364820,0,13800047,378577964,1180874,84941023,0,2726490,3172919,98065482,1495769,286179767,28222471,360691466,0,0,0,388913937,"5102640","28650","Newport News city","Newport News"
"8162","CA","Burlingame School District","145972",2021,265738014,185379626,24494441,0,0,0,45178839,0,10580608,0,104500,605378,11861959,11394663,45599054,11774304,57686750,0,0,0,69461054,"0606480","3534","San Mateo County","Burlingame"
"8163","AL","Sumter County Board of Education","30383",2021,39379476,407238,2389564,624172,0,0,13755000,0,8299688,0,0,774979,12569814,459497,3942574,1303403,16443463,0,0,0,17746866,"0103090","1223","Sumter County","Livingston"
"8164","CA","Los Altos School District","98893",2021,282169616,93039886,22731645,1953779,0,79000000,67571542,0,17166187,0,706577,532310,13127440,0,92809387,25398511,81070626,0,0,0,106469137,"0622650","3999","Santa Clara County","Los Altos"
"8165","CA","Hillsborough City School District","146212",2021,132458484,85975526,808178,0,0,0,35653271,0,9608553,0,246289,227341,2961351,0,33284900,-3546927,40020519,0,0,0,36473592,"0617190","1290","San Mateo County","Hillsborough"
"8166","CA","Millbrae School District","146381",2021,106467137,55261051,3714882,49175,7011807,0,31103823,0,9035905,0,290494,853146,7060432,0,26687968,-722608,35324154,0,0,0,34601546,"0624900","2349","San Mateo County","Millbrae"
"8167","IL","Calumet Public School District No. 132","32909",2021,2358021,2362000,-3979,0,0,0,476952,975736,4892813,0,0,18190,6776734,0,14323705,2184752,18933877,0,0,0,21118629,"1708130","1034","Cook County","Calumet Park"
"8168","MS","Rankin County School District","1035845",2021,556938311,197681224,13765883,773673,0,24440000,303339053,0,15616378,0,1322100,5909273,34939390,0,180018891,-1328198,222195752,0,0,0,220867554,"2803830","19160","Rankin County","Brandon"
"8169","MS","East Jasper School District","35027",2021,26544968,7703821,682427,0,0,0,17059202,0,1029529,0,69989,52852,2759512,0,10569366,519800,12861930,0,0,0,13381730,"2801380","847","Jasper County","Heidelberg"
"8170","CA","Union School District","67990",2021,276752924,179030103,5223114,0,0,0,79921179,0,12395673,0,182855,1129173,12793531,0,72450884,-5472660,91846248,0,0,0,86373588,"0640320","5860","Santa Clara County","San Jose"
"8171","IL","Maercker School District No. 60","47451",2021,53165525,37088970,1247988,810857,0,0,2038107,0,11979603,0,0,382517,11964145,0,21913695,78996,34181361,0,0,0,34260357,"1724000","1416","DuPage County","Westmont"
"8172","IL","Carbondale Elementary School District No. 95","33010",2021,0,2110000,0,0,0,0,0,0,0,0,0,749745,6234493,0,20215973,81578,27118633,0,0,0,27200211,"1708340","1534","Jackson County","Carbondale"
"8173","MS","Okolona Municipal Separate School District","34991",2021,13281693,1543863,333310,0,0,436065,10341491,0,599732,0,27232,73118,1729800,0,5177346,-431415,7411679,0,0,0,6980264,"2803390","570","Chickasaw County","OKOLONA"
"8174","MS","Covington County School District","35001",2021,55587201,3000000,1599629,266912,0,0,47662040,0,2756896,0,301724,286952,8366868,0,25174741,192263,33636298,0,0,0,33828561,"2801290","2724","Covington County","Collins"
"8175","PA","Panther Valley School District","37926",2021,62181243,14776000,4007640,0,0,5858334,28509000,0,8902626,0,127643,29775,9534878,0,20779805,612239,29732219,0,0,0,30344458,"4218450","1622","Carbon County","Lansford"
"8176","SD","Hot Springs School District No. 23-2","38423",2021,4322620,3116907,714764,134220,0,0,0,0,0,0,41729,98422,875828,0,8312714,1013834,8273130,0,0,0,9286964,"4634480","788","Fall River County","Hot Springs"
"8177","SD","Marty Indian School Incorporated","62517",2021,12879679,0,12879679,0,0,0,0,0,0,0,0,0,8141774,2752458,176499,2756563,8314168,0,0,0,11070731,"5900055","254","Charles Mix County","Marty"
"8178","PA","Midd-West School District","38134",2021,94418480,22856934,4079778,0,0,12695000,49632928,0,4992143,0,161697,140044,8400132,952982,31761737,313697,40941198,0,0,0,41254895,"4215210","2114","Snyder County","Middleburg"
"8179","CA","Arcohe Union School District","145901",2021,7544990,0,254172,0,0,0,5458388,0,1810202,0,22228,42145,1788357,0,4480017,-415936,6726455,0,0,0,6310519,"0603060","485","Sacramento County","Herald"
"8180","OH","Crestline Exempted Village School District","37047",2021,0,9913151,0,3042000,0,0,8047135,0,756366,424242,0,517715,932723,0,10704129,2030547,10124020,0,0,0,12154567,"3910008","590","Crawford County","Crestline"
"8181","OH","Newton Falls Exempted Village School District","37278",2021,16662068,1646662,1330884,112332,0,75000,11643663,0,885642,656454,893974,604253,2914559,0,11635427,482567,14671672,0,0,0,15154239,"3904556","938","Trumbull County","Newton Falls"
"8182","CO","Weld County School District RE-5J","48524",2021,248084512,184008346,4227177,5573110,0,0,51981250,0,1888466,0,406163,230586,6647789,516192,45454199,24488978,28359788,0,0,0,52848766,"0804830","3969","Weld County","MILLIKEN"
"8183","DE","Tarbiyah School","398306",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"99999","182",NA,NA
"8184","IL","Monticello Community Unit School District No. 25","169392",2021,32583410,29920000,47254,18756,0,0,0,0,0,0,0,0,0,0,31175671,-8267395,39443066,0,0,0,31175671,"1726550","1613","Piatt County","Monticello"
"8185","MS","Booneville School District","35073",2021,24294468,2547148,445281,0,249621,230806,19676904,0,1010843,0,133865,838351,2355796,0,9987059,52142,13129064,0,0,0,13181206,"2800820","1290","Prentiss County","Booneville"
"8186","MS","Brookhaven School District","35044",2021,61075812,7155414,1560152,0,0,3290013,46166570,0,2672221,0,231442,356714,6663382,0,24690092,2047046,29663142,0,0,0,31710188,"2800840","2822","Lincoln County","Brookhaven"
"8187","IL","Elmwood Park Community Unit School District No. 401","33103",2021,90993328,61030833,3023505,350652,0,0,554655,0,25289403,0,374280,774703,8994405,0,41278123,4545529,46501702,0,0,0,51047231,"1714100","2784","Cook County","Elmwood Park"
"8188","GA","Taylor County Board of Education","1036274",2021,47071902,16159783,2404693,0,0,0,15266637,0,13240789,0,0,334458,13372449,231660,7737649,958626,20717590,0,0,0,21676216,"1304800","1395","Taylor County","Butler"
"8189","IL","Adlai E.Stevenson High School District No. 125","169683",2021,37316659,37245000,0,71659,0,0,8137600,0,47814560,0,0,4742550,43301635,0,117490838,9072311,156462712,0,0,0,165535023,"1732580","4271","Lake County","Lincolnshire"
"8190","KS","Unified School District No. 458","53918",2021,0,142530000,0,1799008,0,0,24593940,0,0,0,0,0,0,0,57825936,-14921098,72747034,0,0,0,57825936,"2003780","2832","Leavenworth County","Basehor"
"8191","IA","Eddyville-Blakesburg-Fremont Community School District","162945",2021,8963233,0,1332542,165850,0,0,6392169,0,424316,0,68104,2576314,2173623,0,11246652,1423319,14573270,0,0,0,15996589,"1904950","1014","Wapello County","Eddyville"
"8192","MA","Greater Lowell Regional Vocational Technical School District","34210",2021,121351414,14155944,780228,0,0,0,17820793,0,87688618,0,905831,1040852,15344142,0,47281586,-3709821,67376401,0,0,0,63666580,"2505480","2271","Middlesex County","Tyngsborough"
"8193","IL","Lemont Township High School District No. 210","1035354",2021,33025900,32820905,0,17808,0,0,1889051,0,13698826,0,187187,1184714,10870490,0,29656584,4529000,37182788,0,0,0,41711788,"1722500","1380","Cook County","Lemont"
"8194","MA","Montachusett Regional Vocational Technical School District","34227",2021,78106880,0,2149362,6041450,0,0,10155940,0,59270964,0,489164,2994523,10338173,0,26603539,-3857968,43794203,0,0,0,39936235,"2508050","1430","Worcester County","Fitchburg"
"8195","IL","Williamson County Special Education District","42005",2021,12114977,0,184929,0,0,80163,1121159,84279,10802211,0,10794,2436493,15098552,0,12919544,226240,30228349,0,0,0,30454589,"1700118","21","Williamson County","Marion"
"8196","IL","New Trier Township High School District No. 203","1035442",2021,222863551,139166649,10459657,1371331,0,0,5715818,10351977,65607632,0,542464,2161820,54347792,0,124133123,6626571,174016164,0,0,0,180642735,"1728200","4040","Cook County","Northfield"
"8197","NY","Freeport Union Free School District","36248",2021,273788210,11043747,21945497,0,0,0,11675567,0,207416113,0,10904157,759947,14180538,172114,171023435,-6372872,192508906,0,0,0,186136034,"3611550","6900","Nassau County","FREEPORT"
"8198","NY","Hicksville Union Free School District","36260",2021,288621025,29885355,13658515,0,0,0,9875831,0,227739615,0,6323746,1081883,4857004,0,134682282,-13952697,154573866,0,0,0,140621169,"3614340","5459","Nassau County","HICKSVILLE"
"8199","NY","Mcgraw Central School District","190601",2021,33730198,2955000,1179691,0,0,0,728372,0,18332130,0,397882,15186,1127255,0,12331768,-922481,14396690,0,0,0,13474209,"3618840","566","Cortland County","MCGRAW"
"8200","NY","Amityville Union Free School District","36397",2021,161996226,0,8272849,0,0,0,5478622,0,72437747,0,3194307,392443,5464284,1089131,90074091,-389015,97408964,0,0,0,97019949,"3602940","3201","Suffolk County","AMITYVILLE"
"8201","IL","Northfield Township High School District No. 225","1035443",2021,180746340,68264609,5151651,0,0,0,7022086,4165138,98764315,0,1543679,636059,66362473,0,145543242,7841444,204700330,0,0,0,212541774,"1729010","5201","Cook County","Glenview"
"8202","MS","Carroll County School District","99101",2021,19033303,0,437049,178097,0,1500000,15983043,0,894050,0,41064,262022,2394162,0,8409830,1200993,9865021,0,0,0,11066014,"2800930","923","Carroll County","CARROLLTON"
"8203","MS","Jefferson County School District","35029",2021,22430797,0,730024,0,0,1626063,18786397,0,1206471,0,50217,101171,4644446,0,9388107,-198869,14332593,0,0,0,14133724,"2802220","1102","Jefferson County","FAYETTE"
"8204","MS","McComb Separate School District","35067",2021,53515306,0,1345490,0,0,4256683,45229989,0,2353961,0,223538,500965,8676006,0,20505118,-650146,30332235,0,0,0,29682089,"2802880","2411","Pike County","McComb"
"8205","MS","Oxford School District","1035844",2021,158317527,64981345,3370179,11947685,0,480000,72852923,0,3549336,0,468170,730977,8838786,0,59240011,15692316,53117458,0,0,0,68809774,"2803450","4492","Lafayette County","OXFORD"
"8206","MS","West Tallahatchie School District","35078",2021,17313749,1500000,569842,0,0,0,14220228,0,920328,0,51685,857580,1933379,0,7228314,1096749,8922524,0,0,0,10019273,"2804650","652","Tallahatchie County","WEBB"
"8207","MS","Yazoo City Municipal School District","35094",2021,38847411,0,1032609,0,0,980000,34610505,0,2116871,0,103456,31922,8065627,0,16289007,-1491845,25878401,0,0,0,24386556,"2804770","2337","Yazoo County","Yazoo City"
"8208","MS","Amite County School District","43681",2021,22091707,0,622046,0,0,0,20200754,0,1215230,0,53677,216376,2767088,0,10344119,346488,12981095,0,0,0,13327583,"2800420","929","Amite County","Liberty"
"8209","MT","Poplar Schools No. 9 & 9B","35420",2021,16434405,0,635698,0,0,0,13938608,0,1382916,0,477183,85873,4075327,54248,16486596,1052013,19650031,0,0,0,20702044,"3021240","690","Roosevelt County","Poplar"
"8210","MT","Lame Deer School District No.6","35422",2021,8146946,0,198995,0,0,0,7638472,0,0,0,309479,89371,3079175,0,10667181,1041979,12793748,0,0,0,13835727,"3016050","406","Rosebud County","Lame Deer"
"8211","IL","Vandalia Community Unit School District No. 203","50359",2021,11950168,11920000,30168,0,0,0,0,0,0,0,0,0,0,0,28469101,2088062,26381039,0,0,0,28469101,"1740140","1457","Fayette County","Vandalia"
"8212","IL","Vandalia Community Unit School District No. 203","50359",2021,11950168,11920000,30168,0,0,0,0,0,0,0,0,0,0,0,28469101,2088062,26381039,0,0,0,28469101,"1740140","1457","Fayette County","Vandalia"
"8213","NY","Cincinnatus Central School District","190565",2021,46826245,11361000,336260,0,0,0,803380,0,33188157,0,589736,10179,1141689,0,15903238,-1114883,18169989,0,0,0,17055106,"3607560","568","Cortland County","CINCINNATUS"
"8214","IA","North Butler Community School District","163117",2021,5824410,278695,916439,0,0,0,3778387,0,547083,0,0,754561,1559253,0,7500923,275369,9539368,0,0,0,9814737,"1903450","569","Butler County","Allison"
"8215","CA","Yreka Union Elementary School District","146803",2021,13332841,0,482256,0,0,1285000,11546879,0,0,0,18706,289214,3988823,0,10007766,1802964,12482839,0,0,0,14285803,"0643380","1007","Siskiyou County","Yreka"
"8216","GA","Carroll County Board of Education","1035765",2021,364642234,68064049,24216227,469630,0,0,153133841,0,117961093,0,797394,3734514,115725441,1704579,77037570,11034635,187167469,0,0,0,198202104,"1300840","15005","Carroll County","Carrollton"
"8217","GA","City of Jefferson Board of Education","1035767",2021,117770309,44728269,6097339,650040,0,0,38748815,0,27545846,0,0,935668,24516602,231660,21587043,146895,47124078,0,0,0,47270973,"1303030","4003","Jackson County","Jefferson"
"8218","GA","Irwin County Board of Education","197171",2021,49386582,1690000,2436108,9805000,0,0,21351343,0,14104130,0,0,223191,15772368,231660,7703779,-890256,24821256,0,0,0,23931000,"1302910","1695","Irwin County","Ocilla"
"8219","GA","Meriwether County Board of Education","196525",2021,62912904,5773492,3313022,0,0,0,27005303,0,26764315,0,56773,17594,22558703,308880,16484775,4861522,34508432,0,0,0,39369954,"1303630","2480","Meriwether County","Greenville"
"8220","IL","Brookwood School District No. 167","32906",2021,12660000,12660000,0,0,0,0,0,0,0,0,0,0,0,0,25120193,1689246,23430947,0,0,0,25120193,"1716950","1167","Cook County","Glenwood"
"8221","GA","Clay County Board of Education","105270",2021,6562688,0,308383,0,0,0,3411212,0,2843092,0,0,858,3397198,77220,1915274,248130,5142420,0,0,0,5390550,"1301200","223","Clay County","Fort Gaines"
"8222","IL","Dupage County School District No. 45","32990",2021,96293527,63516451,4725253,0,0,0,3316568,0,24440321,0,294934,163099,26506819,0,46287696,-1571825,74529439,0,0,0,72957614,"1740350","3306","DuPage County","Villa Park"
"8223","IL","Cairo School District No.1","32879",2021,42753,0,0,0,0,0,0,0,0,0,0,0,0,0,8746569,-347779,9094348,0,0,0,8746569,"1708070","304","Alexander County","Cairo"
"8224","MO","Savannah R-III School District","35169",2021,0,0,0,0,0,0,0,0,0,0,0,699096,3349445,0,20326095,1746075,22628561,0,0,0,24374636,"2927570","2360","Andrew County","SAVANNAH"
"8225","OH","Greenfield Exempted Village School District","159974",2021,32218474,0,2299082,0,0,0,25896184,0,2189275,1408043,1833933,1249482,5453713,99648,22898211,-486896,30187950,0,0,0,29701054,"3904540","1941","Highland County","Greenfield"
"8226","NC","Scotland County Board of Education","36655",2021,119415522,0,7530971,23540000,0,0,28436188,0,55772661,0,3598262,495184,55841036,381010,16775544,4441477,69051297,0,0,0,73492774,"3704200","5743","Scotland County","Laurinburg"
"8227","GA","Terrell County Board of Education","1036275",2021,32221309,2051546,1974442,383957,0,0,13848675,0,13962688,0,0,41478,11711896,154440,7762617,1022706,18647724,0,0,0,19670431,"1304860","1218","Terrell County","Dawson"
"8228","GA","Calhoun County Board of Education","197766",2021,18916230,5744342,1362191,0,0,0,6272298,0,5537399,0,0,13085,5747273,508590,3941755,770890,9439813,0,0,0,10210703,"1300750","535","Calhoun County","Morgan"
"8229","ME","Mt. Blue Regional School District","41661",2021,51658247,0,3326836,0,0,38440449,1411807,0,6751217,0,692426,173153,9608519,2829774,35484799,7320831,40775414,0,0,0,48096245,"2314809","2423","Franklin County","Farmington"
"8230","NH","Farmington School District","35596",2021,19797506,0,441412,39550,0,0,16093826,0,2986227,0,236491,25590,1869908,0,14768895,-2031871,18696264,0,0,0,16664393,"3303000","816","Strafford County","Farmington"
"8231","SD","Little Eagle Grant School","103098",2021,1763557,0,1657794,95155,0,0,0,0,0,0,0,2157010,0,270874,142536,161182,2409238,0,0,0,2570420,"5900181","49","Corson County","Little Eagle"
"8232","NY","Starpoint Central School District","36289",2021,46797672,13285000,6725289,1819895,0,0,3327832,0,14305520,0,7334136,123264,1915596,294000,51973619,-3401108,57707587,0,0,0,54306479,"3628050","2972","Niagara County","LOCKPORT"
"8233","NY","Elmira City School District","36141",2021,387187212,27785067,9411245,0,0,37315000,5933414,0,302839344,0,3903142,362642,12288472,52946,132301277,19058454,125946883,0,0,0,145005337,"3610560","5928","Chemung County","ELMIRA"
"8234","OH","Cuyahoga Valley Career Center","44110",2021,22369716,0,1748856,296436,0,0,17343450,0,1525897,898833,1455077,1102554,1611906,0,15591123,2002149,16303434,0,0,0,18305583,"3904655","862","Cuyahoga County","Cuyahoga Heights"
"8235","AK","Kuspuk School District","30404",2021,8534769,0,2151861,0,0,0,6190838,0,4254,810864,187816,269216,4320124,7811167,14734039,7317020,19817526,0,0,0,27134546,"0200760","406","Bethel Census Area","Aniak"
"8236","OH","Deer Park Community City School District","47540",2021,51881603,24577459,1881769,0,0,0,19753176,0,1758041,1060271,759113,328724,2272473,0,20768837,628213,22741821,0,0,0,23370034,"3904385","1238","Hamilton County","Cincinnati"
"8237","NY","Poughkeepsie City School District","36166",2021,454055749,20730000,4883405,2229102,0,0,6498516,0,413595750,0,1478665,33083,10071668,0,107155088,-10790735,128050574,0,0,0,117259839,"3623760","4443","Dutchess County","POUGHKEEPSIE"
"8238","OH","Grand Valley Local School District","36996",2021,20694165,3586004,1410448,472332,0,0,13298537,0,998321,0,903523,1111060,2813581,13179,10747473,-148387,14833680,0,0,0,14685293,"3904586","1053","Ashtabula County","Orwell"
"8239","NY","Penn Yan Central School District","36482",2021,36113909,14190000,2816101,0,0,14499620,2118298,0,1377884,0,1112006,118903,3285518,221933,36027994,2021807,37632541,0,0,0,39654348,"3622740","1372","Yates County","PENN YAN"
"8240","NJ","Irvington Township School District","197061",2021,59756722,0,10242929,0,13829582,0,27915043,0,0,0,4713585,3699,48320716,0,144095666,116204928,76215153,0,0,0,192420081,"3407680","8020","Essex County","IRVINGTON"
"8241","OH","Plain Local School District","37261",2021,118427542,33698829,7120882,0,0,0,67514998,0,6102473,3520767,3990360,2884352,13669046,110587,59295869,1198137,74761717,0,0,0,75959854,"3904993","6245","Stark County","Canton"
"8242","MS","Humphreys County School District","35021",2021,29609499,1500000,1001634,0,0,0,25359691,0,1622254,0,117753,15961,5620923,0,12277429,-1999381,19913694,0,0,0,17914313,"2802040","1486","Humphreys County","Belzoni"
"8243","NY","Central Valley Central School District","56499",2021,196425079,66272874,2846215,0,0,0,2395450,0,123741483,0,1169057,103646,3815521,368118,46069846,-3016049,53373180,0,0,0,50357131,"3601087","2304","Herkimer County","ILION"
"8244","NY","Allegany-Limestone Central School District","36121",2021,26280458,15218062,1421584,0,0,5000000,1223949,0,3240108,0,176755,33881,1375058,0,24785909,2297816,23897032,0,0,0,26194848,"3600015","1185","Cattaraugus County","ALLEGANY"
"8245","NY","Elmsford Union Free School District","93997",2021,73285549,8155065,2549326,0,0,0,2344285,0,58975728,0,1261145,188107,1359098,0,36756964,-1766160,40070329,0,0,0,38304169,"3610650","1041","Westchester County","ELMSFORD"
"8246","NY","Iroquois Central School District","36179",2021,25160323,13374061,4008600,0,0,0,3042218,0,1333204,0,3402240,135142,2315324,0,49937839,-1462250,53850555,0,0,0,52388305,"3615360","2149","Erie County","ELMA"
"8247","GA","Webster County Board of Education","99055",2021,9044897,705000,496699,55498,0,0,4483120,0,3304579,0,0,42926,3138929,77220,2325501,1048443,4536133,0,0,0,5584576,"1305580","292","Webster County","Preston"
"8248","GA","Macon County Board of Education","1036265",2021,33748849,4953986,1265581,0,0,0,13745195,0,13784086,0,0,89921,9890823,471767,9046523,3043895,16455139,0,0,0,19499034,"1303450","1190","Macon County","Oglethorpe"
"8249","NY","Canton Central School District","47603",2021,139403138,17231614,1156272,0,0,1142000,1441110,0,117968834,0,463308,108335,1938759,0,31024332,-289712,33361138,0,0,0,33071426,"3606470","1274","St. Lawrence County","CANTON"
"8250","NY","Plainedge Union Free School District","36273",2021,132369923,1214217,7262027,0,0,0,6476045,0,106880444,0,4321254,2085084,2299231,748290,90819313,-2297407,98249325,0,0,0,95951918,"3623190","2836","Nassau County","N MASSAPEQUA"
"8251","NY","Potsdam Central School District","42518",2021,142771966,15737862,1891025,0,0,0,1440131,0,122984261,0,718687,65345,2489665,233536,32452546,-3165255,38406347,0,0,0,35241092,"3623670","1338","St. Lawrence County","POTSDAM"
"8252","OR","Wheeler County School District No. 1","87300",2021,124314,0,0,124314,0,0,0,0,0,0,0,7916,274215,31353,1512139,85838,1739785,0,0,0,1825623,"4111640","67.00000","Wheeler County","Spray"
"8253","PA","Antietam School District","53161",2021,52484763,20883384,2187338,253465,0,0,26441000,0,2456492,0,263084,41782,4821230,9697,15914840,-159618,20947167,0,0,0,20787549,"4202480","1099","Berks County","Reading"
"8254","OH","Eastern Local School District","37013",2021,18000271,126654,1660278,0,0,0,14094912,0,1162765,763207,955662,1283487,3099846,0,11376516,-1350032,17109881,0,0,0,15759849,"3904603","1223","Brown County","Winchester"
"8255","OH","Finneytown Local School District","37105",2021,60391838,32251585,3650438,0,0,0,21665746,0,1534017,1242551,1290052,467398,4452140,0,26784772,8051852,23652458,0,0,0,31704310,"3904733","1305","Hamilton County","Cincinnati"
"8256","OH","Forest Hills Local School District","37103",2021,234155352,98837936,13227504,2630000,0,1870000,108780415,0,6851368,6422853,1958129,2807397,6936223,9791,113065483,12621990,110196904,0,0,0,122818894,"3904734","7327","Hamilton County","Cincinnati"
"8257","PA","Central Dauphin School District","37964",2021,506859980,130585363,31356003,6619734,0,6325000,283764000,0,44099839,0,4110041,1708163,65268936,0,147212726,-6294485,220484310,0,0,0,214189825,"4205400","12214","Dauphin County","Harrisburg"
"8258","OH","Liberty Center Local School District","83523",2021,41921671,19542247,2259801,30846,0,1042000,16839682,0,1226243,962956,964852,2614382,1830540,41888,13054741,-1683778,19225329,0,0,0,17541551,"3904758","1024","Henry County","Liberty Center"
"8259","OH","South Central Local School District","84367",2021,14212543,0,1048914,38612,0,0,11489765,0,829335,656563,805917,1004714,1855104,49562,9242490,632800,11519070,0,0,0,12151870,"3904773","747","Huron County","Greenwich"
"8260","VT","Windham Central Supervisory Union","39386",2021,1684395,0,562829,0,0,0,1029068,0,0,0,92498,94307,5266003,0,8543105,285882,13617533,0,0,0,13903415,"5099946","0",NA,NA
"8261","PA","Lancaster-Lebanon Intermediate Unit No. 13","38038",2021,286798323,0,35238956,0,0,0,232065000,0,13234000,0,3599367,82337225,103707540,0,719948,-11683685,198448398,0,0,0,186764713,"4289230","738",NA,NA
"8262","OH","Parma City School District","37062",2021,221237658,0,17320637,48008,328950,5760000,172807234,0,14453120,9472480,10415697,4718904,21338965,764050,157516599,8072071,176266447,0,0,0,184338518,"3904463","9711","Cuyahoga County","Parma"
"8263","OH","Sycamore Community City School District","37114",2021,299283961,161317535,14982795,3499268,0,0,103141219,0,6949633,5922854,9393511,3721216,8951801,0,125529223,32836600,105365640,0,0,0,138202240,"3904486","5567","Hamilton County","Blue Ash"
"8264","WI","Durand-Arkansaw School District","40040",2021,13030894,11495946,1084555,0,0,422383,0,2058691,0,0,28010,575181,2679723,0,12058950,1697372,13616482,0,0,0,15313854,"5503840","945","Pepin County","Durand"
"8265","WI","School District of Amery","40043",2021,6698006,299206,2079789,184232,0,2548262,0,4354247,826939,0,759578,1885228,4073020,0,19726825,2312708,23372365,0,0,0,25685073,"5500300","1514","Polk County","Amery"
"8266","WI","School District of Hudson","40061",2021,108603092,76128098,10996004,0,0,7160000,0,15080013,12764226,0,1554764,2764136,6163263,0,78945209,9454639,78417969,0,0,0,87872608,"5506690","5609","St. Croix County","Hudson"
"8267","PA","Claysburg-Kimmel School District","37891",2021,34528570,12377621,1999949,0,0,0,18071000,0,2080000,0,0,45773,4229400,139764,9035088,-1174522,14624547,0,0,0,13450025,"4206120","818","Blair County","Claysburg"
"8268","WY","Big Horn County School District No. 1","40141",2021,13454552,0,2872590,38306,0,0,10543656,0,0,0,0,3135013,2319133,841647,18260176,-13458,24569427,0,0,0,24555969,"5601420","1120","Big Horn County","Cowley"
"8269","OH","Bay Village City School District","37048",2021,78736924,17603400,4768318,0,0,0,47752426,0,4080335,2587902,4532445,1610877,2039442,553815,39084210,-235206,43523550,0,0,0,43288344,"3904354","2507","Cuyahoga County","Bay Village"
"8270","OH","Vandalia-Butler City School District","37187",2021,97737160,47100363,3305434,0,0,0,41114324,0,3061249,2281156,3155790,1249595,4758245,0,39720133,-2612327,48340300,0,0,0,45727973,"3904495","2935","Montgomery County","Vandalia"
"8271","NM","Dexter Consolidated Schools","46670",2021,44444042,4705000,141661,0,0,0,34774240,0,4770799,0,52342,10225,2017631,209478,9737953,-6663624,18638911,0,0,0,11975287,"3500750","887","Chaves County","DEXTER"
"8272","WI","Seymour Community School District","40034",2021,17345552,4939013,1748413,0,0,6550000,0,5249924,4089309,0,18817,1026719,3451013,0,28144696,2696066,29926362,0,0,0,32622428,"5513530","2151","Outagamie County","Seymour"
"8273","IL","Elmhurst Community Unit School District No. 205","32981",2021,319101521,217097083,7395962,1823278,0,0,7055674,2107062,83644524,0,0,2883109,69937101,0,138368511,5382176,205806545,0,0,0,211188721,"1713970","8596","DuPage County","Elmhurst"
"8274","PA","Indiana Area School District","38006",2021,133264732,28757183,9674832,0,0,0,82180000,0,12161179,0,492538,446350,12507024,234299,44263467,3458738,53992402,0,0,0,57451140,"4212150","2860","Indiana County","Indiana"
"8275","PA","Eastern Center for Arts and Technology","38103",2021,16500569,0,1280019,0,0,0,14230000,0,753921,0,236629,299106,2615791,0,8631275,1531151,10015021,0,0,0,11546172,"428034007081","17",NA,NA
"8276","MI","Mount Clemens Community School District","41655",2021,80123530,37453663,2200329,103608,15364955,606023,21015284,0,3317688,0,61980,24010,8844635,0,14285099,1981807,21171937,0,0,0,23153744,"2624690","1006","Macomb County","MOUNT CLEMENS"
"8277","OH","Northwest Ohio Educational Service Center","41867",2021,0,989712,0,0,0,0,25948228,0,2835523,1281908,0,19651603,3980264,0,1915217,480229,25066855,0,0,0,25547084,"3901376","537.00000",NA,NA
"8278","OH","West Geauga Local School District","47545",2021,45374223,0,3188884,0,0,0,37170492,0,2852782,2077821,2157962,1645087,1985992,0,37904582,4271376,37264285,0,0,0,41535661,"3904722","1855","Geauga County","Chesterland"
"8279","OH","Whitehall City School District","42794",2021,92445934,31677799,4686127,2735000,0,0,47964222,0,3417068,2680923,1965718,192498,11139781,0,46430576,2439071,55323784,0,0,0,57762855,"3904507","3492","Franklin County","Whitehall"
"8280","CA","Glendora Unified School District","1035668",2021,183457574,55408633,15145103,0,7220000,0,92068223,0,12994913,0,620702,202558,19776433,15307,71732540,-2001904,93728742,0,0,0,91726838,"0615270","7116","Los Angeles County","Glendora"
"8281","IA","Boyer Valley Community School District","162853",2021,4243163,425000,496608,0,0,0,2883351,0,398730,0,0,507010,1161336,37835,5721906,856382,6571705,0,0,0,7428087,"1909570","433","Harrison County","Dunlap"
"8282","IA","Central City Community School District","162829",2021,8706701,3895000,821029,601646,262333,0,2566762,0,442331,0,0,837396,881322,112588,6227253,962097,7096462,0,0,0,8058559,"1906780","476","Linn County","Central City"
"8283","LA","Madison Parish School Board","1035812",2021,58926692,14853073,1437137,0,0,0,18018944,0,24249181,0,285357,17299,8522617,0,14912592,2233973,21218535,0,0,0,23452508,"2201050","1183","Madison Parish","Tallulah"
"8284","MT","Laurel Public School District No. 7 and 7-70","1035847",2021,29606808,5625260,267503,0,0,0,18029032,0,5092760,0,592253,694482,4020859,32198,22840607,-344099,27932245,0,0,0,27588146,"3016200","1387","Yellowstone County","Laurel"
