"","state","name","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","ncesID","students","county_name","city"
"3036","NY","Dunkirk City School District","36137",2022,39880397,23244213,3118740,0,0,7200000,0,19673531,5721669,0,412775,287272,12284948,0,42955284,5232945,50294559,0,0,0,55527504,"3609420","2104","Chautauqua County","DUNKIRK"
"3037","NY","Peru Central School District","36151",2022,260921490,21842241,3646874,0,0,0,0,15656158,234082773,0,1270081,24749,4333037,0,45981996,-12521213,62860995,0,0,0,50339782,"3622830","1872","Clinton County","PERU"
"3038","NY","Roxbury Central School District","53828",2022,32243144,0,1105259,0,0,0,0,3224411,30686415,0,440469,178075,1384450,0,9783467,-1479106,12825098,0,0,0,11345992,"3625110","256","Delaware County","ROXBURY"
"3039","NY","Roosevelt Union Free School District","36256",2022,264406167,113373247,13430741,0,0,0,0,36575576,132934698,0,4474012,171472,14997424,2743134,111756205,7862653,121805582,0,0,0,129668235,"3624990","3588","Nassau County","ROOSEVELT"
"3040","NY","Rush-Henrietta Central School District","36237",2022,76307464,6775000,20532992,0,0,0,0,48546053,45245292,0,3673702,611259,14821556,300000,143971281,26649914,133054182,0,0,0,159704096,"3625170","5610","Monroe County","HENRIETTA"
"3041","NY","Palmyra-Macedon Central School District","36461",2022,91915887,2573119,3023053,0,0,18255000,0,16591812,67121168,0,943547,626875,5149501,0,44355547,7916383,42215540,0,0,0,50131923,"3622380","1884","Wayne County","PALMYRA"
"3042","NY","Onteora Central School District","36449",2022,183269020,1949057,3764374,0,0,0,0,20066664,175415911,0,1600937,195138,2973528,0,57239005,161885,60245786,0,0,0,60407671,"3621840","1265","Ulster County","BOICEVILLE"
"3043","NY","Royalton-Hartland Central School District","36290",2022,16550074,9935053,2056352,0,0,0,0,9726871,1980669,0,2578000,263902,3728402,197631,27169370,4727165,26632140,0,0,0,31359305,"3625140","1322","Niagara County","MIDDLEPORT"
"3044","NY","Pearl River Union Free School District","36363",2022,165991837,40467105,11074186,0,0,0,0,31651843,110310790,0,1596547,494422,4298351,8242,72681351,2942061,74540305,0,0,0,77482366,"3622560","2452","Rockland County","PEARL RIVER"
"3045","NY","Ravena-Coeymans-Selkirk Central School District","36097",2022,75829947,7585000,4107783,0,0,18614394,0,18584791,41490440,0,3963877,337140,3165099,0,47638624,3537879,47602984,0,0,0,51140863,"3624150","1886","Albany County","RAVENA"
"3046","NY","Oppenheim-Ephratah-St. Johnsville Central School District","48215",2022,54504134,22195000,42474,0,0,0,0,5917262,31204634,0,365971,19395,3154954,0,21060056,5807873,18426532,0,0,0,24234405,"3601107","756","Montgomery County","ST JOHNSVILLE"
"3047","NY","Rye City School District","47517",2022,232264876,14726937,8034469,0,0,51647124,0,45019884,157418358,0,437988,4798173,2342678,2617,94557028,706123,100994373,0,0,0,101700496,"3625260","3248","Westchester County","RYE"
"3048","NY","Dolgeville Central School District","36208",2022,46876695,7730000,305892,0,0,0,0,6497913,37131503,0,292294,49850,3055063,0,18988674,2715130,19378457,0,0,0,22093587,"3600001","877","Herkimer County","DOLGEVILLE"
"3049","NY","City School District of the City of Oneida","190610",2022,1453000,14943932,4488784,0,0,1453000,0,16448820,115763494,0,606036,75756,7621020,305287,45316315,641952,52676426,0,0,0,53318378,"3600013","2009","Madison County","ONEIDA"
"3050","NY","Queensbury Union Free School District","36453",2022,188375054,38165000,3456871,0,0,11050143,0,23760608,132969090,0,147738,381834,7354973,0,64649076,6620470,65765413,0,0,0,72385883,"3624030","3163","Warren County","QUEENSBURY"
"3051","NY","Scarsdale Union Free School District","36474",2022,282029988,65858067,19398436,0,0,0,0,77346124,191410345,0,1227446,2465913,1941006,0,165114179,8111012,161410086,0,0,0,169521098,"3625950","4791","Westchester County","SCARSDALE"
"3052","NY","Schalmont Central School District at Rotterdam","36381",2022,162067123,2236886,3152525,0,0,17800004,0,18602803,136601551,0,1592233,322196,2027375,0,48378737,5729214,44999094,0,0,0,50728308,"3625980","1833","Schenectady County","SCHENECTADY"
"3053","NY","Seneca Falls Central School District","47485",2022,54055685,23292323,1766425,0,0,0,0,9644478,28103278,0,884560,74750,2931009,0,31919456,5550277,29374938,0,0,0,34925215,"3626430","1252","Seneca County","SENECA FALLS"
"3054","NY","Sewanhaka Central High School District","36252",2022,430046045,67335000,18842096,0,0,0,0,99643652,315614795,0,9844299,2628526,10023444,0,207212935,-484338,220349243,0,0,0,219864905,"3626520","8243","Nassau County","FLORAL PARK"
"3055","NY","Sachem Central School District","36406",2022,903183251,89133650,34991962,0,0,0,0,139900206,726213151,0,22219222,1577094,20616159,2750706,337842771,945911,361840819,0,0,0,362786730,"3625350","12484","Suffolk County","LAKE RONKONKOMA"
"3056","NY","Sidney Central School District","36160",2022,36305099,17972389,2704771,0,0,6217139,0,8123519,7933631,0,1379434,106313,2870321,0,27620368,4539802,26057200,0,0,0,30597002,"3626850","1110","Delaware County","SIDNEY"
"3057","NY","Southwestern Central School District","44314",2022,51860657,26765068,2405893,0,0,1334700,0,9978484,21342693,0,0,115474,2438085,0,31246584,7305070,26495073,0,0,0,33800143,"3627660","1354","Chautauqua County","JAMESTOWN"
"3058","NY","Saranac Lake Central School District","36194",2022,150259112,8383355,1765736,0,0,0,0,11945495,139157355,0,950230,50811,3417311,0,32395053,2871460,32991715,0,0,0,35863175,"3625740","1153","Franklin County","SARANAC LAKE"
"3059","NY","Eastern Suffolk Boces","41001",2022,902984427,0,76588749,0,0,0,0,101427740,770023173,0,37200147,404515048,15951342,0,4636709,29002245,396100854,0,0,0,425103099,"3680820","1588",NA,NA
"3060","NY","Salamanca City Central School District","36128",2022,47383583,9253263,34654253,0,0,0,0,15818914,1347013,0,2059000,12446243,5850944,8963,38936761,15949059,41293852,0,0,0,57242911,"3625440","1329","Cattaraugus County","SALAMANCA"
"3061","NY","Spencerport Central School District","36232",2022,246057856,23091661,9530361,0,0,0,0,32084032,208437172,0,3208673,224823,7821759,495945,87368494,5004837,90906184,0,0,0,95911021,"3627780","3663","Monroe County","SPENCERPORT"
"3062","NY","Silver Creek Central School District","36139",2022,31150181,19827065,2963179,0,0,0,0,9638361,7694071,0,486400,1395495,2807890,0,23644434,1755408,26092411,0,0,0,27847819,"3626880","1098","Chautauqua County","SILVER CREEK"
"3063","NY","Sayville Union Free School District","36425",2022,190484522,22051103,6601521,0,0,0,0,39212424,144718952,0,8508082,1381778,4064439,0,91139487,12617722,83967982,0,0,0,96585704,"3625920","2847","Suffolk County","SAYVILLE"
"3064","NY","Saratoga Springs City School District","36377",2022,252055856,7087956,9750014,0,0,12807000,0,50643186,213245531,0,5574000,1076031,8975028,0,127998192,14937499,123111752,0,0,0,138049251,"3625770","6338","Saratoga County","SARATOGA SPRINGS"
"3065","NY","South Jefferson Central School District","36210",2022,170571888,7494644,2252664,0,0,9623800,0,12038207,150454069,0,202921,257569,5387294,101188,35203074,-39715502,80664627,0,0,0,40949125,"3602340","1901","Jefferson County","ADAMS"
"3066","NY","South Lewis Central School District","36219",2022,110870324,42302278,1630363,0,0,0,0,8970033,66464253,0,423809,197016,3573685,120576,23944207,-1944860,29780344,0,0,0,27835484,"3627360","1043","Lewis County","TURIN"
"3067","NY","Sodus Central School District","36463",2022,51226410,27088599,2135433,0,0,0,0,10531149,20947491,0,1054887,423557,8503375,0,27664467,3501297,33090102,0,0,0,36591399,"3627120","1056","Wayne County","SODUS"
"3068","NY","Saranac Central School District","36153",2022,169027753,3171886,2880311,0,0,16800000,0,12978682,143877834,0,979149,38433,3629575,0,34406182,-8507373,46581563,0,0,0,38074190,"3600009","1474","Clinton County","SARANAC"
"3069","NY","Cohoes City School District","36098",2022,124526673,6834189,2574585,0,0,0,0,16293712,112503767,0,2614132,60526,6931507,218018,43944639,-618362,51773052,0,0,0,51154690,"3607980","1904","Albany County","COHOES"
"3070","NY","Schuylerville Central School","36376",2022,138606697,33727498,1867326,0,0,0,0,12510159,101436517,0,533696,488306,2472881,0,37951382,104348,40808221,0,0,0,40912569,"3626160","1527","Saratoga County","SCHUYLERVILLE"
"3071","NY","South Orangetown Central School District","36362",2022,217001583,9600241,9131969,0,0,0,0,42492041,195720252,0,1574759,142762,4667511,0,100353577,8229263,96934587,0,0,0,105163850,"3627450","3011","Rockland County","BLAUVELT"
"3072","NY","Shenendehowa Central School District","36373",2022,326849243,41314598,16436053,0,0,5500000,0,76237811,250513684,0,11206314,1256558,11445806,0,185602686,25094392,173210658,0,0,0,198305050,"3626670","9582","Saratoga County","CLIFTON PARK"
"3073","NY","Susquehanna Valley Central School District","36112",2022,148067016,21581466,3144687,0,0,1476526,0,12571277,121130205,0,701844,212903,4474001,415291,39339296,1527095,42914396,0,0,0,44441491,"3628380","1443","Broome County","CONKLIN"
"3074","FL","Sumter County District School Board","41414",2022,126028807,2820000,12594225,0,0,0,18642418,0,5546208,0,3886285,256641,4759139,2304792,114200388,10038904,111482056,0,0,0,121520960,"1201800","8963","Sumter County","BUSHNELL"
"3075","NY","Ticonderoga Central School District","56392",2022,111617331,15581926,238740,0,0,0,0,6963554,93504111,0,52109,342882,3677246,0,21025151,-3966876,29012155,0,0,0,25045279,"3628680","729","Essex County","TICONDEROGA"
"3076","NY","East Irondequoit Central School District","36230",2022,225990904,51809413,10013453,0,0,0,0,26487690,163329778,0,611137,1664370,7455818,0,86059585,8033351,87146422,0,0,0,95179773,"3609690","3114","Monroe County","ROCHESTER"
"3077","NY","Smithtown Central School District","36427",2022,446562339,15879645,19606472,0,0,0,0,111867668,362670835,0,23316229,4337281,11979693,0,256878426,13482935,259712465,0,0,0,273195400,"3627060","8491","Suffolk County","SMITHTOWN"
"3078","NY","Victor Central School District","36318",2022,124493136,29191725,6823213,0,0,28463979,0,31819854,51761081,0,4348865,521468,9676570,0,84072262,17499812,76770488,0,0,0,94270300,"3629640","4448","Ontario County","VICTOR"
"3079","NY","East Hampton Union Free School District","46230",2022,163830492,41328652,5363558,0,0,0,0,29939772,103456516,0,8654043,15527162,3097010,0,59337223,10838165,67123230,0,0,0,77961395,"3609660","1790","Suffolk County","EAST HAMPTON"
"3080","NY","Scotia-Glenville Central School District","36380",2022,146608578,28158000,3466636,0,0,0,0,22289810,109153009,0,964933,399397,4578283,0,54958757,8512551,51423886,0,0,0,59936437,"3626310","2427","Schenectady County","SCOTIA"
"3081","NY","Vestal Central School District","36118",2022,85342572,5285625,6783612,0,0,28133520,0,26874853,38842753,0,2937948,719245,7119386,0,79042889,1731777,85149743,0,0,0,86881520,"3629610","3434","Broome County","VESTAL"
"3082","NY","Unadilla Valley Central School District","36145",2022,46323040,17799666,1764086,0,0,0,0,6339690,25847566,0,0,314624,1867342,0,20884374,2568452,20497888,0,0,0,23066340,"3600019","797","Chenango County","NEW BERLIN"
"3083","NY","Spackenkill Union Free School District","168220",2022,166715801,20652629,4317829,0,0,0,0,20037131,139278572,0,927854,716000,1633953,0,47688912,3025312,47013553,0,0,0,50038865,"3606500","1474","Dutchess County","POUGHKEEPSIE"
"3084","NY","Springville-Griffith Institute Central School District","36176",2022,49995613,40165405,4193062,0,0,1965000,0,15231934,2558037,0,1114109,385669,4108427,0,42056117,5316544,41233669,0,0,0,46550213,"3612990","1688","Erie County","SPRINGVILLE"
"3085","NY","Starpoint Central School District","36289",2022,42707571,13006719,6783829,0,0,0,0,22262052,15642847,0,7159372,358505,5454881,55913,54462905,4895629,55436575,0,0,0,60332204,"3628050","2972","Niagara County","LOCKPORT"
"3086","NY","Southern Westchester Boces","36479",2022,326505184,0,39433184,0,0,0,0,34474324,258666216,0,1023267,201321235,7888503,40214,3197,29296458,179956691,0,0,0,209253149,"3680960","293",NA,NA
"3087","NY","Valley Central School District","36328",2022,311148695,20172272,10742108,0,0,0,0,48331638,278369894,0,1845630,863028,7872304,423858,109789553,-1713697,120662440,0,0,0,118948743,"3619680","4241","Orange County","MONTGOMERY"
"3088","NY","South Seneca Central School District","36386",2022,14853463,10193571,1499143,0,0,0,0,7849878,2274476,0,846955,138584,2508623,0,24421918,4066033,23003092,0,0,0,27069125,"3622140","687","Seneca County","OVID"
"3089","NY","Sherburne-Earlville Central School District","36147",2022,66899328,15749956,2676407,0,0,0,0,11946745,45518289,0,1833672,45613,4244592,0,33943628,1919156,36314677,0,0,0,38233833,"3626700","1387","Chenango County","SHERBURNE"
"3090","NY","Washington-Saratoga-Warren-Hamilton-Essex Counties","40423",2022,160603788,0,23379349,0,0,0,0,19981415,127506868,0,1681732,84100137,1666656,0,4039718,1959788,87846723,0,0,0,89806511,"3680940","263",NA,NA
"3091","NY","Dover Union Free School District","36164",2022,59013949,0,3299158,0,0,0,0,14054633,53579822,0,572957,147522,4530723,0,35685846,2764219,37599872,0,0,0,40364091,"3609210","1392","Dutchess County","DOVER PLAINS"
"3092","NY","Union Free School District of the Tarrytowns","36475",2022,192879724,58119629,7245912,0,0,0,0,39154436,126562177,0,670196,1822116,5886852,197341,81302798,7410810,81798297,0,0,0,89209107,"3628650","2690","Westchester County","SLEEPY HOLLOW"
"3093","NY","Vernon Verona Sherrill Central School District","36296",2022,223105900,1264958,2735685,0,0,21240000,0,16254864,194205090,0,1388125,68256,4263913,354122,39557540,-3389718,47633549,0,0,0,44243831,"3626760","1894","Oneida County","VERONA"
"3094","NY","Spencer Van Etten Central School District","36437",2022,47836306,8333354,4033911,0,0,4510000,0,7300184,28989334,0,950629,92079,2395158,317531,23118639,6082634,19840773,0,0,0,25923407,"3627750","914","Tioga County","SPENCER"
"3095","NY","Thousand Islands Central School District","36214",2022,94763680,8622003,1188031,0,0,0,0,6993657,84085777,0,584725,61321,2663960,0,22622406,-1657181,27004868,0,0,0,25347687,"3607650","875","Jefferson County","CLAYTON"
"3096","NY","Solvay Union Free School District","36311",2022,96166959,30504933,3301429,0,0,2812000,0,13378723,58118241,0,725768,530812,3424631,0,35524393,2265886,37213950,0,0,0,39479836,"3627150","1487","Onondaga County","SYRACUSE"
"3097","NY","Unatego Central School District","36348",2022,28413022,4769969,1727697,0,0,1500000,0,6882022,18584503,0,345938,86770,2230130,0,22658865,5122550,19853215,0,0,0,24975765,"3629240","575","Otsego County","OTEGO"
"3098","NY","Tioga Central School District","36438",2022,77752157,15079564,2626363,0,0,2500000,0,6354158,56969945,0,572323,128543,3529615,25754,18916192,4010888,18589216,0,0,0,22600104,"3628710","952","Tioga County","TIOGA CENTER"
"3099","NY","Suffern Central School District","59199",2022,277859461,6349315,7862335,0,0,0,0,58589378,263416455,0,231356,210050,9934889,0,139396439,5546307,143995071,0,0,0,149541378,"3628320","4202","Rockland County","HILLBURN"
"3100","NY","Sullivan West Central School District","46226",2022,105887928,6357812,4369859,0,0,0,0,11216236,94342958,0,642332,238138,3093228,221465,36754249,3739572,36567508,0,0,0,40307080,"3600023","1092","Sullivan County","JEFFERSONVILLE"
"3101","NY","Elmira Heights Central School District","36142",2022,36814601,9829420,1418412,0,0,480000,0,7329496,24710901,0,375868,225391,2833430,0,22769950,3930463,21898308,0,0,0,25828771,"3610590","1095","Chemung County","ELMIRA HEIGHTS"
"3102","NY","Three Village Central School District","36404",2022,532694840,70085000,17552286,0,0,0,0,98639433,404737343,0,13987991,5304154,8946765,0,211415736,-3585358,229252013,0,0,0,225666655,"3628200","5848","Suffolk County","STONYBROOK"
"3103","NY","Sweet Home Central School District","36171",2022,65134481,20499098,8598895,0,0,18785218,0,35933119,7542306,0,5714000,1090892,9693669,0,82403850,12253528,80934883,0,0,0,93188411,"3628500","3299","Erie County","AMHERST"
"3104","NY","South Colonie Central School District","36099",2022,343611852,24286304,7986643,0,0,1642841,0,52015821,307344602,0,2200847,1656369,10973115,0,103312647,-11822754,127764885,0,0,0,115942131,"3627210","4838","Albany County","ALBANY"
"3105","NY","Ellenville Central School District","36452",2022,136703607,9755000,4025565,0,0,5000000,0,16673873,117630173,0,288663,44780,4710284,0,50962481,-2537932,58255477,0,0,0,55717545,"3610500","1635","Ulster County","ELLENVILLE"
"3106","NY","Waterloo Central School District","36387",2022,29684763,20556283,3829207,0,0,0,0,13320745,4633549,0,510451,97316,3876568,0,42469032,6389768,40053148,0,0,0,46442916,"3600014","1595","Seneca County","WATERLOO"
"3107","NY","Walton Central School District","36161",2022,45201742,2871727,2478937,0,0,7554371,0,7323530,31691498,0,148016,83685,3147930,0,22870093,5414575,20687133,0,0,0,26101708,"3629820","918","Delaware County","WALTON"
"3108","NY","Watertown City School District","36215",2022,283507570,20688267,6486440,0,0,0,0,28238094,255294713,0,821215,184870,17458514,3375613,68021582,2173249,86867330,0,0,0,89040579,"3630120","4005","Jefferson County","WATERTOWN"
"3109","NY","East Syracuse Minoa Central School District","36304",2022,327125195,24011206,1297927,0,0,40495398,0,35080517,258397536,0,257495,2035216,7203939,0,87191536,17646488,78784203,0,0,0,96430691,"3609990","3456","Onondaga County","EAST SYRACUSE"
"3110","NY","Washingtonville Central School District","36320",2022,411607679,51375742,7370139,0,0,0,0,36680940,343067779,0,4995243,637889,7255907,0,105046126,-8338194,121278116,0,0,0,112939922,"3630030","3976","Orange County","WASHINGTONVILLE"
"3111","NY","Wantagh Union Free School District","36259",2022,140445254,3552486,5893413,0,0,0,0,37274590,120592988,0,3371201,901261,5493765,0,82545664,13114607,75826083,0,0,0,88940690,"3629850","2816","Nassau County","WANTAGH"
"3112","NY","Dundee Central School District","36483",2022,17936880,5615000,1148112,0,0,5110000,0,6530235,6057201,0,0,162263,3525380,0,17926264,4118112,17495795,0,0,0,21613907,"3609390","663","Yates County","DUNDEE"
"3113","OH","Avon Lake City School District","37151",2022,69541901,23764742,6469277,0,0,0,29331311,0,3912904,3618969,6063667,1803971,4043241,0,51544419,6613223,50778408,0,0,0,57391631,"3904812","3788","Lorain County","Avon Lake"
"3114","NY","Warwick Valley Central School District","36331",2022,268110240,18927140,6062674,0,0,859045,0,35848844,235609346,0,123547,3347583,3747696,0,95616662,-441386,103153327,0,0,0,102711941,"3629970","3657","Orange County","WARWICK"
"3115","NY","William Floyd Union Free School District","47643",2022,381578579,13280000,39684258,0,0,0,0,94912761,301990050,0,9708798,678683,24080426,0,247011174,16263637,255506646,0,0,0,271770283,"3618690","9028","Suffolk County","MASTIC BEACH"
"3116","NY","Wilson Central School District","36291",2022,16316089,9705000,1590991,0,0,0,0,10091819,4360098,0,660000,95580,2874579,2792,28670192,4873125,26770018,0,0,0,31643143,"3631560","1104","Niagara County","WILSON"
"3117","OH","Ashland City School District","36989",2022,0,23430000,0,0,0,0,19855855,0,1873567,2690330,0,870192,9725795,349417,58595515,2053525,67487394,0,0,0,69540919,"3904350","3191","Ashland County","Ashland"
"3118","OH","Apollo Career Center","42336",2022,44032728,31105489,1458550,0,0,0,9558893,0,1213703,1180925,696093,3373090,4598838,28,15215210,2578820,20608346,0,0,0,23187166,"3905077","668",NA,NA
"3119","OH","Alliance City School District","37252",2022,40987482,3869689,5671619,0,0,0,24029331,0,3208193,2963128,4208650,1844094,12629328,2836,36399886,7945049,42931095,0,0,0,50876144,"3904349","3084","Stark County","Alliance"
"3120","OH","Butler County Educational Service Center","42985",2022,40354534,0,3448895,0,0,0,25794928,1429969,8195063,0,1076561,27068900,19722582,0,4501418,5053904,46238996,0,0,0,51292900,"3904608","0",NA,NA
"3121","OH","Auburn Vocational School District","41866",2022,14162883,4396000,2251370,0,0,875000,5419760,0,705994,664151,514759,1739567,1760556,0,10528317,3040854,10987586,0,0,0,14028440,"3905116","0",NA,NA
"3122","NY","Western Suffolk Boces","36430",2022,521815787,0,83617996,0,0,0,0,52981101,382639420,0,14152428,208246558,8199419,0,7863921,5388386,218921512,0,0,0,224309898,"3680860","783",NA,NA
"3123","NY","West Canada Valley Central School District","168241",2022,66631324,8273505,1136179,0,0,0,0,5408785,56521215,0,676251,31888,1256113,0,17614705,1304972,17597734,0,0,0,18902706,"3630600","680","Herkimer County","NEWPORT"
"3124","NY","Westbury Union Free School District","36280",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3630960","5411","Nassau County","OLD WESTBURY"
"3125","NY","Union-Endicott Central School District","36114",2022,327073175,27775000,7308829,0,0,15210600,0,27618819,273835456,0,2312578,442685,8874411,0,89292248,8374176,90235168,0,0,0,98609344,"3610710","3757","Broome County","ENDICOTT"
"3126","NY","Utica City School District","36298",2022,613275948,110510000,35063325,0,0,0,0,66547363,450726412,0,1361233,47351,27545470,0,201019987,24059261,204553547,0,0,0,228612808,"3629370","10108","Oneida County","UTICA"
"3127","NY","Westhill Central School District","36306",2022,154160702,31242231,2998499,0,0,18723700,0,14732564,100680343,0,432547,225904,3067191,0,39880731,-8178217,51352043,0,0,0,43173826,"3607320","1799","Onondaga County","SYRACUSE"
"3128","OH","Anna Local School District","82461",2022,0,9300000,0,0,0,0,8145857,0,1076442,1008000,0,1141440,2042886,545740,14606576,1707357,16629285,0,0,0,18336642,"3910004","1133","Shelby County","Anna"
"3129","NY","Windsor Central School District","82400",2022,75498602,23936750,2683826,0,0,5080630,0,14425470,43199532,0,597864,443348,1619277,0,46966840,7461783,41567682,0,0,0,49029465,"3602730","1655","Broome County","WINDSOR"
"3130","NY","Tri-Valley Central School District","45028",2022,70857182,5090000,3121293,0,0,0,0,11060936,61637755,0,1008134,251850,2033332,0,34506150,3466805,33324527,0,0,0,36791332,"3628890","1003","Sullivan County","GRAHAMSVILLE"
"3131","NY","Trumansburg Central School District","45313",2022,48664938,26188433,2272676,0,0,0,0,9775124,20114906,0,88923,107939,3434032,0,26792942,3797376,26537537,0,0,0,30334913,"3628980","1072","Tompkins County","TRUMANSBURG"
"3132","NY","Warsaw Central School District","64987",2022,19864570,12653540,1648402,0,0,0,0,7537326,4973082,0,589546,123999,6614110,0,15591880,965943,21364046,0,0,0,22329989,"3629940","901","Wyoming County","WARSAW"
"3133","NY","Yonkers City School District","90202",2022,1896346073,264249739,109581757,0,1600000,3834892,8688724,282425818,1484462641,0,19123651,599787,119229146,2635346,619502674,69621119,672345834,0,0,0,741966953,"3631920","26331","Westchester County","YONKERS"
"3134","NY","Wayne Central School District","36460",2022,44440458,13495000,3682443,0,0,0,0,19349348,24801094,0,394264,832114,3982385,8715,48355382,8356199,44822397,0,0,0,53178596,"3630330","2132","Wayne County","ONTARIO CENTER"
"3135","NY","Uniondale Union Free School District","36278",2022,278384289,76715647,19811524,0,0,0,0,97081635,167689514,0,5838011,3749562,21968803,44671,210742053,-412163,236917252,0,0,0,236505089,"3629280","7156","Nassau County","UNIONDALE"
"3136","NY","Williamson Central School District","43021",2022,32196682,10836910,1885811,0,0,10010044,0,9254077,7672057,0,804636,264409,2644042,0,25217207,4252740,23872918,0,0,0,28125658,"3631440","1076","Wayne County","WILLIAMSON"
"3137","NY","Wappingers Central School District","36167",2022,796997482,64378941,20082372,0,0,40947162,0,107595287,661353576,0,896988,1449218,19787531,0,255876938,33684704,243428983,0,0,0,277113687,"3629880","10836","Dutchess County","HOPEWELL JUNCTION"
"3138","NY","Yorkshire-Pioneer Central School District","36129",2022,62494399,5740000,5132525,0,0,14000000,0,21821039,3685369,0,2601000,371240,7333654,0,54964895,8031058,54638731,0,0,0,62669789,"3608970","2445","Cattaraugus County","YORKSHIRE"
"3139","NY","Watervliet City School District","36102",2022,98089016,21908419,2915923,0,0,10000000,0,10222801,63146539,0,118135,1391418,3829179,0,30926493,48049,36099041,0,0,0,36147090,"3630210","1371","Albany County","WATERVLIET"
"3140","NY","West Seneca Central School District","36189",2022,88787175,51022002,12653239,0,0,0,0,56050003,0,0,16709140,1254519,15722482,0,129497080,17786910,128687171,0,0,0,146474081,"3630780","6447","Erie County","WEST SENECA"
"3141","OH","Canal Winchester Local School District","47570",2022,87685599,45977775,6251218,0,0,1122511,28459420,0,3614803,3537895,2259872,1406509,12935297,160801,50199708,13090617,51611698,0,0,0,64702315,"3904694","3916","Franklin County","Canal Winchester"
"3142","NY","Wellsville Central School District","36108",2022,26799683,21046517,2025384,0,0,825935,0,9703742,2626254,0,275593,103585,2543335,0,30943933,4782742,28808111,0,0,0,33590853,"3630480","1189","Allegany County","WELLSVILLE"
"3143","NY","Wallkill Central School District","36451",2022,222820927,5421850,4170617,0,0,0,0,30410134,207737644,0,1722737,404998,5546016,0,77166190,7400254,75716950,0,0,0,83117204,"3629790","2876","Ulster County","WALLKILL"
"3144","NY","Valley Stream Central High School Dictrict","82387",2022,154441397,27134986,11798995,0,0,0,0,57420675,100023971,0,7957012,401644,9562932,0,132469391,15174164,127259803,0,0,0,142433967,"3629520","4649","Nassau County","VALLEY STREAM"
"3145","NY","Tonawanda City School District","36188",2022,64582096,6795000,5969862,0,0,47469266,0,14400859,2279983,0,1114917,323581,5190532,0,32653167,4829598,33337682,0,0,0,38167280,"3628740","1813","Erie County","TONAWANDA"
"3146","NY","Williamsville Central School District","36170",2022,77324952,6224020,17734177,0,0,24900000,0,93529289,1874880,0,24303929,1652413,17812023,346904,199855362,40114973,179551729,0,0,0,219666702,"3631470","9992","Erie County","EAST AMHERST"
"3147","NY","West Irondequoit Central School District","36231",2022,172386818,10456436,7243772,0,0,0,0,29187146,154559804,0,0,342998,5468397,245789,79132106,3460566,81728724,0,0,0,85189290,"3615390","3672","Monroe County","ROCHESTER"
"3148","OH","Adams County-Ohio Valley Local School District","49868",2022,52730324,14041877,5703161,0,0,0,28001927,0,3634465,3481694,1348894,10095780,15557803,0,39651295,2733485,62571393,0,0,0,65304878,"3906190","3752","Adams County","West Union"
"3149","OH","Ashtabula Area City School District","36993",2022,54016224,20140978,5351838,0,0,0,22317432,0,2752308,2823324,3328812,621661,6353285,0,45408367,2244618,50138695,10680467,0,0,52383313,"3904351","3365","Ashtabula County","Ashtabula"
"3150","NY","Whitesboro Central School District","36299",2022,222796390,49695470,6451292,0,0,4490596,0,25522811,161343416,0,815616,151039,4776762,0,70862169,5589594,70200376,0,0,0,75789970,"3631320","3245","Oneida County","WHITESBORO"
"3151","OH","Clark-Shawnee Local School District","37027",2022,55503971,36572101,3100431,0,0,0,12855030,0,1457010,1667759,1396796,834963,4620748,0,18603162,-568393,24627266,0,0,0,24058873,"3904628","1761","Clark County","Springfield"
"3152","NY","Webster Central School District","36239",2022,432480056,60085547,17479528,0,0,25000000,0,76340899,326778814,0,2106255,690718,15741113,0,189197421,20508362,185120890,0,0,0,205629252,"3630360","8407","Monroe County","WEBSTER"
"3153","NY","Watkins Glen Central School District","36385",2022,57195209,13715000,1708212,0,0,10015000,0,7829545,30809000,0,43111,196021,4223586,0,25840568,3865628,26394547,0,0,0,30260175,"3630240","1050","Schuyler County","WATKINS GLEN"
"3154","NY","West Genesee Central School District","36302",2022,99990752,26737536,12806491,0,0,12723000,0,41763563,35455929,0,11837092,1086492,9376963,37839,90877658,9738444,91640508,0,0,0,101378952,"3630630","4544","Onondaga County","CAMILLUS"
"3155","OH","Cuyahoga Falls City School District","37267",2022,127229415,79107576,7457068,0,0,52915,34147260,0,3908295,4263111,2411850,2595696,10020318,0,56081451,13460035,55237430,0,0,0,68697465,"3904383","4476","Summit County","Cuyahoga Falls"
"3156","OH","Ashtabula County Educational Service Center","91093",2022,0,0,0,0,0,0,6577684,0,1055119,755004,0,4711588,1890886,0,8500825,1358679,13744620,0,0,0,15103299,"3904584","0",NA,NA
"3157","OH","Columbia Local School District","82835",2022,17832765,5784861,1358987,0,0,848000,7902203,0,913254,964818,952301,694399,1941048,40000,12055159,1316654,13413952,0,0,0,14730606,"3904814","869","Lorain County","Columbia Station"
