"","state","name","id","year"
"7660","AL","Alexander City Board of Education","30388",2021
"7661","GA","Bulloch County Board of Education","70965",2021
"7662","GA","Baldwin County Board of Education","105248",2021
"7663","AR","Brookland School District No. 14","98648",2021
"7664","GA","Catoosa County Board of Education","70770",2021
"7665","AR","Harrison School District No.1","98708",2021
"7666","AR","Highland School District No. 42","98713",2021
"7667","AR","Hope School District No.1-A","98714",2021
"7668","AR","Cotter School District No. 60","98663",2021
"7669","AR","Jasper School District No.1","98721",2021
"7670","AR","Manila School District No. 15","98738",2021
"7671","AR","Mcgehee School District No. 17","98745",2021
"7672","AR","Junction City School District No. 75","98724",2021
"7673","AR","Lincoln Consolidated School District No. 48","93581",2021
"7674","AR","Little Rock School District","30765",2021
"7675","AR","Nettleton School District","1027307",2021
"7676","AR","Newport School District","1027309",2021
"7677","AR","Northwest Arkansas Education Service Cooperative","43818",2021
"7678","AR","Clarendon School District No.6","98659",2021
"7679","AR","Concord School District No. 3","98661",2021
"7680","AR","Ozarks Unlimited Resources Educational Cooperative","101685",2021
"7681","AR","Bergman School District No. 3","1027231",2021
"7682","AR","Pea Ridge School District No. 109","98769",2021
"7683","AR","Trumann School District No. 21","98799",2021
"7684","AR","Dequeen-Mena Educational Service Cooperative","30778",2021
"7685","AR","Elkins School District No. 10","98679",2021
"7686","AR","Horatio School District No. 55","1027271",2021
"7687","AR","Rector School District No.1","98779",2021
"7688","AR","Rivercrest School District No. 57","98780",2021
"7689","AR","Fouke School District No. 15","98688",2021
"7690","AR","Siloam Springs School District No. 21","98789",2021
"7691","AR","Sloan-Hendrix School District No. 45","98790",2021
"7692","AR","West Fork School District No. 141","48230",2021
"7693","AR","Valley Springs School District No. 2","98800",2021
"7694","AR","Dumas School District No.6","98675",2021
"7695","AR","White Hall School District No. 27","188499",2021
"7696","AR","Wonderview School District","98813",2021
"7697","AZ","Flagstaff Unified School District No.1","30525",2021
"7698","AR","Pocahontas School District No. 19","98773",2021
"7699","AZ","Littlefield Unified School District No. 9","398397",2021
"7700","AZ","Tombstone Unified School District No.1","30523",2021
"7701","CA","San Miguel Joint Union School District","399407",2021
"7702","GA","Coweta County Board of Education","196511",2021
"7703","GA","Haralson County Board of Education","105304",2021
"7704","GA","Douglas County Board of Education","70977",2021
"7705","GA","City of Social Circle Board of Education","164053",2021
"7706","GA","Lincoln County Board of Education","105321",2021
"7707","GA","Washington County Board of Education","71043",2021
"7708","GA","Paulding County Board of Education","105340",2021
"7709","GA","Rabun County Board of Education","70950",2021
"7710","IA","Central Lee Community School District","162896",2021
"7711","AZ","Wickenburg Unified School District No.9","30571",2021
"7712","IA","Oelwein Community School District","42930",2021
"7713","IA","Independence Community School District","163010",2021
"7714","IA","Indianola Community School District","163368",2021
"7715","IA","Lone Tree Community School District","163060",2021
"7716","IA","Saydel Community School District","33413",2021
"7717","CA","Biggs Unified School District","145943",2021
"7718","IL","Argo Community High School District 217","32895",2021
"7719","CA","Firebaugh-Las Deltas Unified School District","146135",2021
"7720","CA","Southern Humboldt Unified School District","146672",2021
"7721","AL","Oxford City Board of Education","1017284",2021
"7722","CA","Loleta Union School District","146321",2021
"7723","GA","Cobb County School District","70971",2021
"7724","GA","Rome City Schools","32566",2021
"7725","IL","Champaign Community Unit School District 4","32885",2021
"7726","IL","Community Unit School District 200","32992",2021
"7727","IL","LaSalle-Peru Township High School No. 120","1027408",2021
"7728","IL","Lake Bluff Schools District No. 65","398451",2021
"7729","IL","Lyons Elementary School District 103","32932",2021
"7730","IL","Mercer County School District 404","53936",2021
"7731","IL","Maroa-Forsyth Community Unit School District No. 2","398453",2021
"7732","IL","Metamora Township High School District No. 122","398454",2021
"7733","IL","Fenton High School District No. 100","47193",2021
"7734","IL","Manteno Community Unit School District No.5","93871",2021
"7735","IL","Harlem Consolidated School District 122","33167",2021
"7736","IL","North Chicago Community Unit School District No. 187","33038",2021
"7737","IL","Naperville Community Unit School Distrcit No. 203","93880",2021
"7738","AR","Mammoth Spring School District No. 2","98737",2021
"7739","AR","Monticello School District No.18","30705",2021
"7740","AR","Shirley School District No. 3","98788",2021
"7741","AZ","Sacaton Elementary School District No. 18","30603",2021
"7742","MS","Quitman School District","34995",2021
"7743","AR","Alma School District No. 30","1027222",2021
"7744","AR","Crossett School District No. 52","98666",2021
"7745","LA","City of Monroe School Board","76429",2021
"7746","CA","Fresno County Superintendent of Schools","67306",2021
"7747","CA","Turlock Unified School District","146723",2021
"7748","GA","Walton County School District","105379",2021
"7749","IL","Rock Falls Township High School District No. 301","398466",2021
"7750","IL","Streator Township High School District No. 40","228181",2021
"7751","IL","St. Clair County Regional Office of Education No. 50","41271",2021
"7752","IL","Prairie-Hills Elementary School District 144","32935",2021
"7753","IL","The City of Lake Forest School District 67","398467",2021
"7754","IL","Township High School District 113","398472",2021
"7755","IL","Westchester Public School District 92½","167556",2021
"7756","IA","Bedford Community School District","99058",2021
"7757","IL","Warren Township High School District 121","398476",2021
"7758","LA","Sabine Parish School Board","33851",2021
"7759","IA","West Monona Community School District","163291",2021
"7760","IL","Sunnybrook School District 171","47159",2021
"7761","IN","Fort Wayne Community Schools","197720",2021
"7762","IN","Nettle Creek School Corporation","109878",2021
"7763","IN","Pike County School Corporation","109890",2021
"7764","IN","South Spencer County School Corporation","109919",2021
"7765","LA","St. Helena Parish School Board","33854",2021
"7766","LA","West Baton Rouge Parish School Board","42890",2021
"7767","IN","South Newton School Corporation","109888",2021
"7768","KS","Unified School District No. 258","398488",2021
"7769","KS","Unified School District No. 366","398489",2021
"7770","MA","Groton-Dunstable Regional School District","46903",2021
"7771","KS","Unified School District No. 484","398490",2021
"7772","MA","Lincoln-Sudbury Regional School District","398504",2021
"7773","MA","Masconomet Regional School District","167065",2021
"7774","MA","Southeastern Regional School District","34199",2021
"7775","MA","Southwick-Tolland-Granville Regional School District","34206",2021
"7776","MA","Triton Regional School District","34201",2021
"7777","MA","Essex North Shore Agricultural and Technical School District","57449",2021
"7778","MA","Gill-Montague Regional School District","34205",2021
"7779","MA","Whittier Regional Technical High School","34203",2021
"7780","KS","Wichita Public Schools Unified School District No 259","33553",2021
"7781","IN","Southeast Dubois County School Corporation","109909",2021
"7782","IN","South Gibson School Corporation","109921",2021
"7783","IN","Lewis Cass Schools","64838",2021
"7784","ME","Indian Township Passamaquoddy School Committee","93954",2021
"7785","ME","Maine School Administrative District No. 35","45260",2021
"7786","ME","Penobscot Indian School Committee","53454",2021
"7787","ME","Pleasant Point Passamaquoddy School Committee","33932",2021
"7788","ME","Regional School Unit No. 44","33936",2021
"7789","ME","Regional School Unit No. 2","54244",2021
"7790","KS","Unified School District No 447 Cherryvale","48622",2021
"7791","KS","Interlocal No. 608 Northeast Kansas Education Service Center","74721",2021
"7792","IN","Southeast Fountain School Corporation","109902",2021
"7793","AL","Mobile County Board of School Commissioners","30371",2021
"7794","CA","Chatom Union Elementary School District","146014",2021
"7795","CO","Weld County School District Re-1","1151521",2021
"7796","CA","Wasco Union High School District","146757",2021
"7797","CA","Maricopa Unified School District","146354",2021
"7798","CA","Moreno Valley Unified School District","146399",2021
"7799","CA","Denair Unified School District","146072",2021
"7800","KS","Sedgwick County Area Educational Services Interlocal Cooperative","33554",2021
"7801","IL","Princeville Community Unit School District No. 326","398537",2021
"7802","IL","Will County Regional Office of Education No. 56","74472",2021
"7803","MI","Public Schools of Calumet Laurium & Keweenaw","80357",2021
"7804","AR","Osceola School District No.1","98761",2021
"7805","IA","Clarion-Goldfield-Dows Community School District","162834",2021
"7806","GA","City of Bremen Board of Education","70992",2021
"7807","GA","Dekalb County Board of Education","105280",2021
"7808","CA","Westside Elementary School District","146775",2021
"7809","MO","Cole County R-V School District","398546",2021
"7810","MN","Roseville Area Schools Independent School District No. 623","81380",2021
"7811","IL","Williamsville Community Unit School District 15","398554",2021
"7812","IL","Creve Coeur School District No. 76","398553",2021
"7813","MO","New Bloomfield School District","398561",2021
"7814","MS","Madison County School District","35047",2021
"7815","MS","Enterprise School District","45132",2021
"7816","MS","Hancock County School District","81558",2021
"7817","MS","Forrest County School District","35004",2021
"7818","MS","New Albany School District","81574",2021
"7819","MT","Ashland School District No. 32j","44508",2021
"7820","MT","Belgrade Public Schools","43827",2021
"7821","MT","Bigfork Public Schools","398570",2021
"7822","MT","Columbia Falls School District","398571",2021
"7823","MS","Senatobia Municipal School District","43013",2021
"7824","MT","Darby Public Schools","398572",2021
"7825","MT","Bitterroot Valley Education Cooperative","35419",2021
"7826","MT","Dodson Public Schools","172259",2021
"7827","MT","Eureka Public Schools","40908",2021
"7828","MT","Evergreen Public School","35398",2021
"7829","MT","Frazer Public Schools","44332",2021
"7830","MT","Havre Public Schools","35407",2021
"7831","MT","Hellgate Elementary School District 4","35412",2021
"7832","MT","Libby Public Schools","42011",2021
"7833","MT","Red Lodge School District 1","398574",2021
"7834","MT","Thompson Falls Public Schools","398577",2021
"7835","MT","Stevensville Public Schools","45038",2021
"7836","MT","Somers School District","398575",2021
"7837","MT","Target Range School District 23","398576",2021
"7838","MT","Wolf Point Public Schools","35421",2021
"7839","MT","Plentywood School District 20","398573",2021
"7840","MT","Whitefish Pulbic Schools","185071",2021
"7841","MT","West Valley Public Schools","398579",2021
"7842","MT","Troy School District","44417",2021
"7843","NC","Public Schools of Robeson County","36643",2021
"7844","NH","Keene Union School District","35577",2021
"7845","NH","Newport School District","35597",2021
"7846","ND","Mandaree Public School District No. 36","108457",2021
"7847","NJ","City of Bayonne Board of Education","93985",2021
"7848","NJ","Howell Township School District","398609",2021
"7849","NJ","Manasquan School District","398618",2021
"7850","NJ","South Orange and Maplewood School District Board of Education","35783",2021
"7851","NJ","Teaneck Board of Education","35726",2021
"7852","NM","Carlsbad Municipal School District","59292",2021
"7853","AR","Dermott Special School District","1027263",2021
"7854","CA","Terra Bella Union Elementary School District","31531",2021
"7855","AR","Pangburn School District","1027315",2021
"7856","CA","Oakland Unified School District","42905",2021
"7857","AR","Strong-Huttig School District No. 83","108529",2021
"7858","AR","Drew Central School District No.5","98674",2021
"7859","CA","Sunnyside Union Elementary School District","1140201",2021
"7860","GA","Candler County Board of Education","197168",2021
"7861","GA","City of Vidalia Board of Education","105377",2021
"7862","IA","North Polk Community School District","163126",2021
"7863","IL","Community Unit School District No. 140","65415",2021
"7864","ME","Regional School Unit No. 61","42279",2021
"7865","LA","Morehouse Parish School Board","33841",2021
"7866","CA","Porterville Unified School District","146527",2021
"7867","IL","Thornton Township High School District 205","398726",2021
"7868","NY","Bay Shore Union Free School District","36401",2021
"7869","NJ","Borough of Prospect Park Board of Education","46315",2021
"7870","NY","Bellmore-Merrick Central High School District","36253",2021
"7871","NY","Falconer Central School District","36138",2021
"7872","NY","Franklin Square Union Free School District","36258",2021
"7873","NY","Great Neck Union Free School District","36250",2021
"7874","NY","East Islip Union Free School District","36415",2021
"7875","NY","Clarkstown Central School Distrcit","398768",2021
"7876","NY","Dutchess County Board of Cooperative Educational Services","197096",2021
"7877","NY","Connetquot Central School District","36418",2021
"7878","NY","Mount Pleasant Central School District","65434",2021
"7879","NY","Middle Country Central School District","36407",2021
"7880","NY","North Shore Central School District","36271",2021
"7881","NY","Schalmont Central School District at Rottderdam","36381",2021
"7882","NY","Northport-East Northport Union Free School District","36422",2021
"7883","NY","Warsaw Central School District","64987",2021
"7884","NY","West Irondequoit Central School District","36231",2021
"7885","OH","Allen East Local School District","82445",2021
"7886","OH","Ayersville Local School District","82520",2021
"7887","OH","Amherst Exempted Village School District","37150",2021
"7888","NY","Taconic Hills Central School District","36155",2021
"7889","OH","Arlington Local School District","82477",2021
"7890","OH","Ada Exempted Village School District","82416",2021
"7891","OH","Athens-Meigs Educational Service Center","45721",2021
"7892","OH","Bethel Local School District","82585",2021
"7893","OH","Bridgeport Exempted Village School District","37008",2021
"7894","OH","Aurora City School District","50019",2021
"7895","OH","Bradford Exempted Village School District","82626",2021
"7896","OH","Buckeye Community School","398799",2021
"7897","OH","Bryan City School District","37311",2021
"7898","OH","Barberton City School District","43606",2021
"7899","OH","Brunswick City School District","37177",2021
"7900","OH","Bucyrus City School District","37046",2021
"7901","OH","Benton-Carroll-Salem Local School District","37209",2021
"7902","OH","Chillicothe City School District","37233",2021
"7903","CT","Pomperaug Regional School District 15","32209",2021
"7904","AR","Yellville-Summit School District No.4","98816",2021
"7905","AZ","Morenci Unified School District No. 18","93596",2021
"7906","CA","Eureka Union School District","146121",2021
"7907","AR","Pulaski County Special School District","30767",2021
"7908","GA","City of Carrollton Board of Education","70766",2021
"7909","IL","Community Consolidated School District 59","64826",2021
"7910","OH","Union Local School District","37010",2021
"7911","OH","Hillsdale Local School District","83330",2021
"7912","OH","Howland Local School District","37275",2021
"7913","KS","Unified School District No. 417","398827",2021
"7914","MT","Frenchtown School District 40","45839",2021
"7915","LA","Pointe Coupee Parish School Board","33847",2021
"7916","MT","Harlowton School District No. 16","398831",2021
"7917","OH","Hamilton County Educational Service Center","41864",2021
"7918","MO","Ferguson Reorganized School District R-2","42084",2021
"7919","OH","Hicksville Exempted Village School District","83316",2021
"7920","MS","Pontotoc County School District","35069",2021
"7921","OH","Mapleton Local School District","65991",2021
"7922","OH","Mariemont City School District","83667",2021
"7923","OH","Lincolnview Local School District","83562",2021
"7924","OH","Marietta City School District","37301",2021
"7925","OH","Leipsic Local School District","83516",2021
"7926","OH","Midnimo Cross Cultural Middle School","83769",2021
"7927","OH","Milford Exempted Village School District","37031",2021
"7928","OH","Independence Local School District","83392",2021
"7929","OH","Minford Local School District","37242",2021
"7930","MS","Copiah County School District","34999",2021
"7931","OH","Continental Local School District","82909",2021
"7932","OH","Delphos City School District","197289",2021
"7933","OH","Monroeville Local School District","83814",2021
"7934","OH","Madeira City School District","83622",2021
"7935","OH","Bowling Green City School District","37312",2021
"7936","OH","Mahoning County Career and Technical Center","37174",2021
"7937","OH","Clark-Shawnee Local School District","37027",2021
"7938","OH","Leetonia Exempted Village School District","83514",2021
"7939","OH","Mount Gilead Exempted Village School District","37200",2021
"7940","OH","New Philadelphia City School District","37287",2021
"7941","OH","Lake Local School District","37255",2021
"7942","OH","Ohio Digital Learning School","190704",2021
"7943","OH","Mansfield City School District","37230",2021
"7944","OH","Maysville Local School District","49181",2021
"7945","OH","Otsego Local School District","37313",2021
"7946","OH","Marion Local School District","83674",2021
"7947","OH","New Boston Local School District","37243",2021
"7948","OH","Cleveland Municipal School District","37053",2021
"7949","OH","Fayetteville-Perry Local School District","83099",2021
"7950","OH","Columbus Clippers","188320",2021
"7951","OH","Fredericktown Local School District","37132",2021
"7952","OH","East Holmes Local School District","37122",2021
"7953","OH","East Guernsey Local School District","37102",2021
"7954","OH","Columbus City School District","37083",2021
"7955","OH","Plymouth-Shiloh Local School District","43170",2021
"7956","OH","Lakeshore Intergenerational School Lis","398859",2021
"7957","OH","Polaris Career Center","37069",2021
"7958","OH","North Canton City School District","37258",2021
"7959","OH","Sebring Local School District","84321",2021
"7960","OH","Trimble Local School District","37002",2021
"7961","OH","North Central Local School District","83945",2021
"7962","OH","Rock Hill Local School District","37141",2021
"7963","OH","North Fork Local School District","37145",2021
"7964","OH","East Muskingum Local School District","37203",2021
"7965","OH","Fairbanks Local School District","83070",2021
"7966","OH","Girard City School District","37274",2021
"7967","OH","Franklin City School District","398848",2021
"7968","OH","Perrysburg Exempted Village School District","51185",2021
"7969","OH","Rolling Hills Local School District","43454",2021
"7970","OH","Rossford Exempted Village School District","46774",2021
"7971","OH","Kenton City School District","46851",2021
"7972","OH","Sandusky City School District","45437",2021
"7973","OH","Scioto Valley Local School District","37216",2021
"7974","OH","Labrae Local School District","37281",2021
"7975","OH","Southern Ohio Educational Service Center","44854",2021
"7976","OH","Tiffin City School District","46653",2021
"7977","OH","Miller City-New Cleveland Local School District","83785",2021
"7978","OH","Parkway Local School District","84061",2021
"7979","IL","Joliet Township High School District 204","224138",2021
"7980","OH","Van Wert City School District","37292",2021
"7981","OH","Waterloo Local School District","84704",2021
"7982","AL","Montgomery County Board of Education","30372",2021
"7983","OH","Hamilton Local School District","47574",2021
"7984","IN","Seymour Community School Corporation","109872",2021
"7985","IN","Edinburgh Community School Corporation","109929",2021
"7986","OH","Ohio Hi-Point Joint Vocational School District","84002",2021
"7987","OH","North Ridgeville City School District","37156",2021
"7988","OK","Tuskahoma Public School District C-4","147683",2021
"7989","OK","Watts Public School District I-4","147724",2021
"7990","OK","Wetumka School District No. I-5","37410",2021
"7991","OK","White Rock Public Schools C-5","148843",2021
"7992","OK","Wilburton Public Schools I-1","37417",2021
"7993","OK","Wilson Public Schools I-7 Okmulgee County","147752",2021
"7994","OK","Woodland School District I-90","147756",2021
"7995","OK","Zaneis School District C-072","147769",2021
"7996","OK","Vici School District I-5","147705",2021
"7997","OK","Wapanucka Public Schools I-37","147716",2021
"7998","OH","Fort Frye Local School District","37300",2021
"7999","FL","Aventura City of Excellence School","68544",2021
"8000","FL","Babcock High School","398990",2021
"8001","FL","Biscayne High School","68624",2021
"8002","AL","Covington County Board of Education","30327",2021
"8003","AL","Houston County Board of Education","30346",2021
"8004","AL","St. Clair County Board of Education","30380",2021
"8005","AL","Vestavia Hills Board of Education","1027204",2021
"8006","AR","Augusta School District No. 10","1027226",2021
"8007","FL","Flora Ridge Educational Facilities Benefit District","1063388",2021
"8008","OH","Centerburg Local School District","37212",2021
"8009","OK","Greenville Public Schools C-3","148683",2021
"8010","IL","Evanston Township High School District No. 202","224116",2021
"8011","OK","Grove School District Number C-27","147138",2021
"8012","OK","Hanna Public Schools I-64","398902",2021
"8013","OK","Haywood School District C-88","326236",2021
"8014","OK","Holly Creek Public Schools C-72","147180",2021
"8015","OK","Pryor School District No.I-1","190882",2021
"8016","OK","Glover Public Schools C-023","398896",2021
"8017","OK","Kenwood School District C-30","147220",2021
"8018","OK","Perkins-Tryon School District Number I-56","400225",2021
"8019","OK","Independent School District No. 89 of Oklahoma County","190824",2021
"8020","OK","Robin Hill School District C-16","149631",2021
"8021","OK","Ryal Public Schools C-3","147557",2021
"8022","OK","South Coffeyville Public School District I-51","282701",2021
"8023","OK","Sovereign Community School District No. J-4","168683",2021
"8024","OK","Springer Public Schools I-21","147606",2021
"8025","OK","Tulsa Public Schools","37500",2021
"8026","OK","Sterling School District I-3","148819",2021
"8027","OK","Maysville School District I-7","147302",2021
"8028","OK","Terral School District No. C-3","400285",2021
"8029","OK","Milburn Public School District I-29","147329",2021
"8030","OK","Moseley School District C-34","147340",2021
"8031","IL","Lyons Township High School District No. 204","224149",2021
"8032","IL","Rich Township High School District 227","224191",2021
"8033","OK","Indianola School District I-25","147198",2021
"8034","OK","Mccord Public School C-77","147308",2021
"8035","OR","Dayton School District No.8","398961",2021
"8036","FL","Byrneville Elementary School","68709",2021
"8037","FL","C.G. Bethel High School","103106",2021
"8038","FL","Chambers High School","68768",2021
"8039","FL","Creative Inspiration Journey of St. Cloud","399040",2021
"8040","FL","Don Soffer Aventura High School","399046",2021
"8041","FL","Dr. Kiran C. Patel High School","399051",2021
"8042","AR","Hazen School District No. 2","98709",2021
"8043","AR","Mineral Springs School District No. 3","98749",2021
"8044","AR","Mccrory School District No.12","108521",2021
"8045","AR","Ozark Mountain School District","51995",2021
"8046","CA","Ventura Unified School District","146744",2021
"8047","AR","Warren School District No.1","98806",2021
"8048","AR","Bradford School District","1027232",2021
"8049","AR","Carlisle School District No. 3","98654",2021
"8050","AR","Hermitage School District No. 12","98712",2021
"8051","AR","Corning School District No.8","98662",2021
"8052","AR","Dierks School District No. 2","98672",2021
"8053","AR","Cleveland County School District","1027261",2021
"8054","CA","Oak Valley Union Elementary School District","146449",2021
"8055","AR","Lakeside School District No. 9","98728",2021
"8056","AR","Parkers Chapel School District No. 35","98768",2021
"8057","AR","Spring Hill School District No. 10","98794",2021
"8058","AZ","St David Unified School District No. 21","399092",2021
"8059","AR","Blevins School District No. 2","98644",2021
"8060","AR","England School District No.2","98680",2021
"8061","AR","Foreman School District No. 25","98686",2021
"8062","AK","North Slope Borough School District","31586",2021
"8063","AR","Nevada School District No. 1","98758",2021
"8064","AL","Madison County Board of Education","1017600",2021
"8065","AL","Butler County Board of Education","30310",2021
"8066","AL","Chambers County Board of Education","1017594",2021
"8067","AL","Cherokee County Board of Education","30316",2021
"8068","AL","Clay County Board of Education","43900",2021
"8069","AL","Colbert County Board of Education","30321",2021
"8070","FL","Island Park High School","69387",2021
"8071","AL","Fayette County Board of Education","30339",2021
"8072","AL","Geneva County Board of Education","44349",2021
"8073","FL","Imagine Schools at West Melbourne","224597",2021
"8074","FL","Lone Star High School","69573",2021
"8075","FL","Janie Howard Wilson School","399122",2021
"8076","FL","Distict School Board of Lake County","196471",2021
"8077","FL","Lake Wales Senior High School","399128",2021
"8078","FL","Jefferson County Elementary School District","69413",2021
"8079","FL","Mcintosh Area School","69672",2021
"8080","FL","New Beginnings High School","69754",2021
"8081","FL","Micanopy Area Cooperative School","69708",2021
"8082","FL","Nature Coast Middle School","69750",2021
"8083","FL","New Springs Elementary School","399164",2021
"8084","FL","Pensacola Beach Elementary School","69946",2021
"8085","FL","Pinecrest Lakes Middle High","399203",2021
"8086","CA","Kern County Office of Education","30818",2021
"8087","OH","Wheelersburg Local School District","37248",2021
"8088","AL","Attalla City Board of Education","30337",2021
"8089","AL","Cullman City Board of Education","30328",2021
"8090","AL","Dekalb County Board of Education","41932",2021
"8091","FL","Terrace Community Middle School","70440",2021
"8092","FL","Suncoast School for Innovative Studies","70393",2021
"8093","FL","Suned High of South Broward","399262",2021
"8094","FL","Sunrise High School","105055",2021
"8095","FL","Sunshine High School Greater Orlando Campus","399264",2021
"8096","AL","Clarke County Board of Education","1017595",2021
"8097","FL","The Einstein School","70451",2021
"8098","FL","The One Room School House Project","70459",2021
"8099","AL","Marengo County Board of Education","43883",2021
"8100","AL","Marion County Board of Education","44465",2021
"8101","AL","Washington County Board of Education","44370",2021
"8102","GA","City of Gainesville Board of Education","105295",2021
"8103","GA","Elbert County Board of Education","105288",2021
"8104","FL","Polk Avenue Elementary School","70017",2021
"8105","CA","Wilsona School District","146791",2021
"8106","AR","Watson Chapel School District No. 24","98807",2021
"8107","FL","Santa Rosa County District School Board","224608",2021
"8108","FL","Slam Middle School - Palm Beach","399230",2021
"8109","FL","The Seaside School","70468",2021
"8110","IN","Perry Schools Township","399322",2021
"8111","IL","North Boone Community Unit School District No. 200","52688",2021
"8112","IN","Greater Jasper Consolidated Schools","64841",2021
"8113","IN","Lawrenceburg Community School Corporation","109877",2021
"8114","IN","Northwest Allen County Schools","64836",2021
"8115","ID","Idaho Falls School District 91","32713",2021
"8116","IL","Berkeley School District 87","32899",2021
"8117","IL","Bloomington Public Schools District No. 87","33066",2021
"8118","IL","Brownstown Community Unit School District 201","399310",2021
"8119","IL","East St. Louis Area Joint Agreement","33122",2021
"8120","IL","Gallatin County Community Unit School District #7","196567",2021
"8121","IL","Lisle Community Unit School District No. 202","32987",2021
"8122","IN","North Adams Community Schools","64834",2021
"8123","IN","Irvington Community School","188136",2021
"8124","IN","Indianapolis Public Schools","33290",2021
"8125","IN","Carmel Clay Schools","64844",2021
"8126","IL","Midwest Central Community Unit School District No. 191","33093",2021
"8127","IL","A.E.R.O Special Education Cooperative","42481",2021
"8128","IL","Pontiac Community Consolidated School District No. 429","196583",2021
"8129","GA","Evans County Board of Education","105290",2021
"8130","IA","West Burlington Independent School District","163281",2021
"8131","GA","Toombs County Board of Education","105369",2021
"8132","GA","Wayne County Board of Education","196535",2021
"8133","IA","Audubon Community School District","162824",2021
"8134","GA","White County Board of Education","196536",2021
"8135","IA","Central Decatur Community School District","43758",2021
"8136","IA","Glenwood Community School District","33401",2021
"8137","IA","Marshalltown Community School District","33399",2021
"8138","GA","Grady County Board of Education","196518",2021
"8139","IA","Mason City Community School District","33367",2021
"8140","GA","Greene County Board of Education","196519",2021
"8141","GA","Henry County Board of Education","32581",2021
"8142","IA","Red Oak Community School District","33402",2021
"8143","IA","Union Community School District","163259",2021
"8144","GA","Newton County Board of Education","105336",2021
"8145","GA","Putnam County Board of Education","196531",2021
"8146","AL","Athens City Board of Education","66515",2021
"8147","AL","Ozark City Board of Education","30330",2021
"8148","CA","Cutler Orosi Joint Unified School District","108402",2021
"8149","IN","Tell City-Troy Township School Corporation","65306",2021
"8150","IA","Clarinda Community School District","33406",2021
"8151","AL","Alabaster City Board of Education","1036511",2021
"8152","AL","Boaz City Board of Education","51184",2021
"8153","CO","Aspen School District No. 1 (RE)","57279",2021
"8154","IA","Washington Community School District","33432",2021
"8155","IA","Ikm-Manning Community School District","163008",2021
"8156","AR","Benton School District No.8","98640",2021
"8157","KS","Unified School District 409","33480",2021
"8158","IN","Metropolitan School District of Washington Township","399361",2021
"8159","KS","Southeast Kansas Special Education Interlocal 637","49456",2021
"8160","GA","Schley County Board of Education","197777",2021
"8161","GA","City of Chickamauga Board of Education","197768",2021
"8162","IA","Algona Community School District","162807",2021
"8163","IA","Coon Rapids-Bayard Community School District","162913",2021
"8164","IN","Greencastle Community School Corporation","65295",2021
"8165","IN","Linton-Stockton School Corporation","109904",2021
"8166","IN","West Lafayette Community School Corporation","107891",2021
"8167","KS","Unified School District 250","169401",2021
"8168","KS","Holton Unified School Distrcit No. 336","93924",2021
"8169","AL","Baldwin County Board of Education","30308",2021
"8170","CA","Belridge Elementary School District","145930",2021
"8171","CA","Bennett Valley Union Elementary School District","145932",2021
"8172","KS","Unified School District 506","33519",2021
"8173","KS","Unified School District 508","33490",2021
"8174","ID","St. Maries Joint School District 41","399354",2021
"8175","CA","Alpine County Office of Education","67002",2021
"8176","CA","Alview-Dairyland Union Elementary School District","145887",2021
"8177","CA","Berkeley Unified School District","145933",2021
"8178","CA","Big Valley Joint Unified School District","145942",2021
"8179","CA","Big Creek Elementary School District","145936",2021
"8180","CA","Big Lagoon Union Elementary School District","145937",2021
"8181","CA","Big Sur Unified School District","145941",2021
"8182","LA","City of Baker School Board","75045",2021
"8183","IL","Community Unit School District No. 308","33030",2021
"8184","CA","Bitterwater-Tully Union Elementary School District","145945",2021
"8185","AL","Bibb County Board of Education","43148",2021
"8186","AL","Dale County Board of Education","44986",2021
"8187","AL","Blount County Board of Education","43842",2021
"8188","AL","Crenshaw County Board of Education","1017605",2021
"8189","AL","Hale County Board of Education","1017641",2021
"8190","AL","Randolph County Board of Education","43836",2021
"8191","AL","Tuscaloosa City Board of Education","1027220",2021
"8192","CA","Antelope Elementary School District","145895",2021
"8193","MA","Bristol-Plymouth Regional Technical School District","34198",2021
"8194","CA","Baker Valley Unified School District","145910",2021
"8195","CA","Ballico-Cressey Elementary School District","93605",2021
"8196","CA","Bangor Union Elementary School District","145915",2021
"8197","CA","Banning Unified School District","145916",2021
"8198","AL","Talladega County Board of Education","30386",2021
"8199","CA","Beardsley School District","31159",2021
"8200","CA","Bella Vista Elementary School District","145925",2021
"8201","CA","Belleview Elementary School District","145926",2021
"8202","CA","Bellevue Union School District","145927",2021
"8203","CA","Bayshore Elementary School District","145921",2021
"8204","CA","Blochman Union Elementary School District","145949",2021
"8205","CA","Black Butte Union Elementary School District","145946",2021
"8206","CA","Brisbane Elementary School District","67099",2021
"8207","CA","Blue Lake Union Elementary School District","145950",2021
"8208","CA","Bogus Elementary School District","145951",2021
"8209","CA","Bolinas-Stinson Union Elementary School District","145952",2021
"8210","CA","Bradley Union Elementary School District","145957",2021
"8211","CA","Bonny Doon Union Elementary School District","145954",2021
"8212","CA","Colfax Elementary School District","146036",2021
"8213","CA","Bret Harte Union High School District","145962",2021
"8214","CA","Briggs Elementary School District","145964",2021
"8215","CA","Browns Elementary School District","145966",2021
"8216","CA","Brittan Elementary School District","145965",2021
"8217","CA","Buckeye Union Elementary School District","145967",2021
"8218","OH","Van Buren Local School District","84643",2021
