"","state","name","census_id","id","year","category","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","has_unconfirmed"
"144","AZ","Casa Grande Union High School District No. 82",NA,30600,2021,"School District",43719931,13430049,1470905,811583,0,0,27065757,0,0,0,941637,1669351,5317517,428390,37349859,3112948,41652169,0,0,0,44765117,FALSE
"145","AZ","Globe Unified School District No.1",NA,30529,2021,"School District",12602202,0,370768,0,0,0,11875597,0,0,0,355837,196007,4627625,849277,11640960,662230,16651639,0,0,0,17313869,FALSE
"146","AZ","Chino Valley Unified School District No. 51",NA,30606,2021,"School District",18950308,0,1369909,365891,0,0,16441135,0,0,0,773373,556519,5933643,34012,15962700,-1095470,23582344,0,0,0,22486874,FALSE
"147","AZ","Gadsden Elementary School District No. 32",NA,30611,2021,"School District",49824413,7464156,983721,3240604,0,0,34869622,0,1256782,0,2009528,110494,12997942,2264082,33335130,1990262,46717386,3313565,0,0,48707648,FALSE
"148","AR","Hamburg School District No. 51",NA,98703,2021,"School District",530609,18790000,530609,391,0,0,18102161,0,0,0,0,0,0,0,28755328,-3554528,32309856,0,0,0,28755328,FALSE
"149","AR","Emerson-Taylor-Bradley School District",NA,1027260,2021,"School District",208972,8700000,208972,0,0,0,12007147,0,0,0,0,0,0,0,13413894,-518355,13932249,0,0,0,13413894,FALSE
"150","AR","Jessieville School District No.1",NA,98722,2021,"School District",216111,15390000,216111,52800,0,0,8514047,0,0,0,0,0,0,0,15809103,658792,15150311,0,0,0,15809103,FALSE
"151","AZ","Lake Havasu Unified School District No.1",NA,30578,2021,"School District",82604242,31327329,3672845,0,0,0,38000524,0,8180217,0,1423327,1718382,7736128,587943,41144714,154541,51032626,4071,2167,0,51187167,FALSE
"152","AZ","Mingus Union High School District No.4",NA,46759,2021,"School District",17383934,6677480,176088,704938,0,0,9657802,0,0,0,167626,1155309,1701247,114210,11271365,649526,13592605,0,0,0,14242131,FALSE
"153","AR","Paris School District No.7",NA,98767,2021,"School District",176271,9890000,176271,0,0,0,11937054,0,0,0,0,0,0,0,21242991,-315422,21558413,0,0,0,21242991,FALSE
"154","AZ","Laveen Elementary School District No. 59",NA,30549,2021,"School District",89966550,27037400,2526912,0,0,0,58447550,0,0,0,1142123,9236202,17658670,629579,56825406,3701762,80648095,0,0,0,84349857,FALSE
"155","AZ","Liberty Elementary School District No. 25",NA,30550,2021,"School District",77677640,45562010,5198544,0,0,0,26677643,0,0,0,239443,358671,4915019,10633522,30876442,10589583,36194071,0,0,0,46783654,FALSE
"156","AR","Prescott School District No. 14",NA,98777,2021,"School District",1413148,14365000,1413148,0,0,0,9462757,0,0,0,0,0,0,0,13782086,88762,13693324,0,0,0,13782086,FALSE
"157","AZ","Littleton Elementary School District No. 65",NA,30552,2021,"School District",77140023,25248293,2136467,1573504,0,0,46360570,0,0,0,1821189,736340,9746888,4378637,47105680,5509308,56458237,0,0,0,61967545,FALSE
"158","AZ","Mammoth-San Manuel Unified School District No. 8",NA,91044,2021,"School District",6179807,0,133883,18141,0,0,5906611,0,0,0,121172,326249,1340706,362084,4578987,-153076,6761102,0,0,0,6608026,FALSE
"159","AR","East End School District No.1",NA,98676,2021,"School District",251378,3885000,251378,0,0,0,6745022,0,0,0,0,0,0,0,11653880,-151851,11805731,0,0,0,11653880,FALSE
"160","AZ","Marana Unified School District No.6",NA,30593,2021,"School District",289231090,151963374,11306291,13588624,0,0,109576378,0,0,0,2796423,3993482,18859933,537931,107806873,-2947173,134145392,10405710,0,0,131198219,FALSE
"161","AZ","Maricopa Unified School District No. 20",NA,30602,2021,"School District",85628531,24971976,4512608,777516,0,0,55210956,0,0,0,155475,819144,10981049,6340744,69041012,12702771,74479178,0,0,0,87181949,FALSE
"162","AR","Melbourne School District No. 20",NA,98746,2021,"School District",104297,6380000,104297,0,0,0,9033825,0,0,0,0,0,0,0,12069861,686410,11383451,0,0,0,12069861,FALSE
"163","AZ","Mesa Unified School District No.4",NA,30554,2021,"School District",1014094248,354386988,72811015,0,0,0,567135119,0,0,0,19761126,14095278,128641768,7481087,552770062,35049185,667939010,53628117,292212,0,702988195,FALSE
"164","AR","Mena School District No. 23",NA,1027296,2021,"School District",690660,23300000,690660,0,0,0,15977432,0,0,0,0,0,0,0,43207206,1830496,41376710,0,0,0,43207206,FALSE
"165","AZ","Prescott Unified School District No.1",NA,30609,2021,"School District",40937271,10015560,674003,1570000,0,0,27887034,0,0,0,790674,1613076,5924502,2273069,30163332,2427535,37546444,0,0,0,39973979,FALSE
"166","AR","Cossatot River School District",NA,1027255,2021,"School District",348470,7040000,348470,0,0,0,10862169,0,0,0,0,0,0,0,15362002,-1669938,17031940,0,0,0,15362002,FALSE
"167","AZ","Pendergast Elementary School District No. 92",NA,30558,2021,"School District",137647164,60380910,5007180,5512709,0,0,65236081,0,0,0,1510284,405265,21557199,3364052,68368223,13201303,80493436,0,0,0,93694739,FALSE
"168","AZ","Page Unified School District No.8",NA,45714,2021,"School District",28119980,0,994997,2842989,0,0,23522484,0,0,0,759510,1084954,6300088,614660,24568939,2294662,30273979,0,0,0,32568641,FALSE
"169","AR","Ouachita School District No. 1",NA,98762,2021,"School District",264244,5050000,264244,0,0,0,4677696,0,0,0,0,0,0,0,11490654,-401260,11891914,0,0,0,11490654,FALSE
"170","AZ","Vail Unified School District No. 20",NA,43227,2021,"School District",233769875,104931999,5769025,989001,852087,0,117631477,0,0,0,3596286,8328606,15650565,7628339,114474525,4016099,142065936,0,0,0,146082035,FALSE
"171","AZ","Tolleson Union High School District No. 214",NA,30569,2021,"School District",307590518,190430030,18017691,158960,0,0,96879504,0,0,0,2104333,2570905,21417004,1240696,128951607,13030278,141149934,0,0,0,154180212,FALSE
"172","AR","White County Central School District No. 48",NA,197765,2021,"School District",54208,3440000,54208,0,0,0,7693704,0,0,0,0,0,0,0,9210735,439837,8770898,0,0,0,9210735,FALSE
"173","AZ","Nogales Unified School District No.1",NA,30605,2021,"School District",47358139,0,2398642,3368875,0,0,40207922,0,0,0,1382700,1076549,13040141,2780653,38760459,1691294,53966508,0,0,0,55657802,FALSE
"174","AR","Glen Rose School District No.3",NA,98691,2021,"School District",684029,5480000,684029,0,0,0,10107216,0,0,0,0,0,0,0,18407316,2238175,16169141,0,0,0,18407316,FALSE
"175","AZ","Queen Creek Unified School District No. 95",NA,30562,2021,"School District",316860206,153127741,9490472,78426248,0,0,73648106,0,0,0,2167639,6390797,13614706,5453077,90549551,-291792,116299923,0,0,0,116008131,FALSE
"176","AZ","Santa Cruz Valley Unified School District No. 35",NA,30604,2021,"School District",50511359,17579800,3070571,4443237,0,0,24496234,0,0,0,921517,819874,5975058,1768862,26889250,1134941,34318103,0,0,0,35453044,FALSE
"177","AR","Westside Consolidated School District No.5",NA,98810,2021,"School District",388446,10685000,388446,0,0,0,17308483,0,0,0,0,0,0,0,22545632,1714045,20831587,0,0,0,22545632,FALSE
"178","AZ","Peoria Unified School District No. 11",NA,30559,2021,"School District",553587463,196216686,41243403,6451724,0,0,275872852,0,23384551,1110889,10418247,3428025,76939624,3953270,291747612,23613799,352454732,0,0,0,376068531,FALSE
"179","AZ","Roosevelt Elementary School District No. 66",NA,30563,2021,"School District",212931613,89413356,8038464,23941024,0,0,86769480,0,0,0,4769289,1033560,34392707,5677402,89212515,17669630,112646554,0,0,0,130316184,FALSE
"180","AR","Van Buren School District 42",NA,98802,2021,"School District",1488097,71025000,1488097,0,0,0,61163961,0,0,0,0,0,0,0,78483654,1589928,76893726,0,0,0,78483654,FALSE
"181","AZ","Round Valley Unified School District No. 10",NA,30516,2021,"School District",12170882,2444344,187385,12352,0,0,9202115,0,0,0,324686,551631,3087954,64475,11877730,765838,14815952,1997,509,0,15581790,FALSE
"182","AR","Lakeside School District No. 1",NA,1027281,2021,"School District",3451882,1430000,3451882,0,0,0,11921971,0,0,0,0,0,0,0,14340810,-307417,14648227,0,0,0,14340810,FALSE
"183","AZ","San Carlos Unified School District No. 20",NA,30531,2021,"School District",20877006,0,2097631,0,0,0,18400764,0,0,0,378611,424765,4457411,0,24802391,2156244,27528323,0,0,0,29684567,FALSE
"184","AZ","Sanders Unified School District No. 18",NA,30514,2021,"School District",8554998,0,275981,0,0,0,8108811,0,0,0,170206,244738,3291276,289977,10577307,372149,14031149,0,0,0,14403298,FALSE
"185","AR","Bismarck School District No. 25",NA,98643,2021,"School District",152413,6875000,152413,0,0,0,9751209,0,0,0,0,0,0,0,13203657,1638886,11564771,0,0,0,13203657,FALSE
"186","AZ","Snowflake Unified School District No.5",NA,30585,2021,"School District",19911411,1330888,636872,1429184,0,0,16217623,0,0,0,296844,953834,3717138,812463,18285431,281949,23486917,0,0,0,23768866,FALSE
"187","AZ","Agua Fria Union High School District No. 216",NA,1027335,2021,"School District",228506048,147078112,9707448,72774,0,0,69952359,0,0,0,1695355,3920590,8609430,1912674,83262568,-1375054,99080316,0,0,0,97705262,FALSE
"188","AZ","Stanfield Elementary School District No. 24",NA,91045,2021,"School District",4214361,0,578955,0,0,0,3584857,0,0,0,50549,40165,1073564,383695,3849843,621113,4726154,0,0,0,5347267,FALSE
"189","AZ","Sunnyside Unified School District No. 12",NA,30595,2021,"School District",200901392,57265594,9590361,7910408,0,0,123974716,0,0,0,2160313,1534175,31027474,6951563,107422803,12343025,134592990,0,0,0,146936015,FALSE
"190","AZ","J. O. Combs Unified School District No. 44",NA,91043,2021,"School District",93337547,43501899,3827157,12319180,0,0,32644896,0,140404,129762,904011,225601,12053463,2754688,32711320,-143490,47888562,0,0,0,47745072,FALSE
"191","AR","Scranton School District No. 22",NA,98786,2021,"School District",166609,2160000,166609,7471,0,0,4205678,0,0,0,0,0,0,0,7101080,565733,6535347,0,0,0,7101080,FALSE
"192","AZ","Scottsdale Unified School District No. 48",NA,30564,2021,"School District",638068772,370809828,22637945,27325005,0,0,204154920,0,885550,823032,8992145,3607536,48406468,701151,217376563,4181074,265910644,0,0,0,270091718,FALSE
"193","AZ","Sedona-Oak Creek Joint Unified School District No.9",NA,44600,2021,"School District",36173498,27563772,165407,1356839,0,0,6972192,0,0,0,115288,488258,1411314,18973,13057131,2912074,12063602,0,0,0,14975676,FALSE
"194","AR","Lawrence County School District",NA,43680,2021,"School District",717020,7770000,717020,0,0,0,9157054,0,0,0,0,0,0,0,14573701,-1986014,16559715,0,0,0,14573701,FALSE
"195","AZ","Tempe Union High School District No. 213",NA,30567,2021,"School District",212393564,84367555,5632158,0,0,0,119099033,0,523730,490939,2771088,2323325,27088121,275779,115694801,3983166,141398860,0,0,0,145382026,FALSE
"196","AZ","Yuma Union High School District No. 70",NA,30614,2021,"School District",137331134,48520404,5751999,2087594,0,0,79279225,0,0,0,1691912,5910046,15717046,2914012,89238744,5949370,107830478,14506866,219,0,113779848,FALSE
"197","AZ","Willcox Unified School District No. 13",NA,30524,2021,"School District",18461978,7659742,1105777,683739,0,0,8772417,0,0,0,240303,542199,2981485,32195,9152226,942046,11766059,0,0,0,12708105,FALSE
"198","AZ","Kyrene Elementary School District No. 28",NA,30548,2021,"School District",391475298,219940787,18321951,0,0,0,146459341,0,0,0,6753219,4009497,21631674,11906,147745911,-5034619,178433607,16543545,22816,0,173398988,FALSE
"199","CA","Alpaugh Unified School District",NA,145880,2021,"School District",7143313,0,1377894,0,0,1645734,4090847,0,0,0,28838,15845,1670906,0,4274306,-276812,6237869,0,0,0,5961057,FALSE
"200","AZ","Tempe Elementary School District No.3",NA,30566,2021,"School District",305400842,154655498,9521485,0,0,0,119072074,0,18212180,487576,3939605,289365,27454495,2815445,116412533,1792744,145179094,0,0,0,146971838,FALSE
"201","AZ","Saddle Mountain Unified School District No. 90",NA,49709,2021,"School District",80616364,57080458,6604048,0,0,0,16619598,0,0,0,312260,139328,6826059,18736,23341673,317929,30007867,0,0,0,30325796,FALSE
"202","AZ","Parker Unified School District No. 27",NA,30616,2021,"School District",18750772,0,849797,0,0,0,17352510,0,0,0,548465,1411513,3937019,95213,18171198,925553,22689390,2615414,42038,0,23614943,FALSE
"203","CA","Alta Vista Elementary School District",NA,145884,2021,"School District",9901561,0,1173305,0,0,0,7537061,0,1173646,0,17549,259180,2770610,2143408,5737467,2136894,8773771,0,0,0,10910665,FALSE
"204","AZ","Payson Unified School District No. 10",NA,30530,2021,"School District",43155856,22590164,832764,1022293,0,0,18236162,0,78410,72548,396063,858955,7033568,662590,19680768,2810294,25425587,0,0,0,28235881,FALSE
"205","AZ","Sahuarita Unified School District No. 30",NA,30594,2021,"School District",114376121,40670586,2392332,16290385,0,0,54070871,0,0,0,951947,3938091,9092443,559524,51851522,1457603,63983977,0,0,0,65441580,FALSE
"206","AZ","Murphy Elementary School District No. 21",NA,30555,2021,"School District",20480731,8220129,591830,0,0,0,11535997,0,0,0,132775,125470,6936038,957277,11058263,2513009,16564039,0,0,0,19077048,FALSE
"207","AZ","Paradise Valley Unified School District No. 69",NA,30565,2021,"School District",735680666,415674427,35705572,0,0,0,264539575,0,13480934,0,6280158,6969646,50156409,2065392,290181405,-4951469,354324321,0,0,0,349372852,FALSE
"208","AZ","Washington Elementary School District No.6",NA,30570,2021,"School District",343322893,126760780,8766506,369190,0,0,200500757,0,0,0,2792353,2442846,63026670,3483523,179930908,11991234,236892713,21033871,47994,0,248883947,FALSE
"209","CA","Alvord Unified School District",NA,145889,2021,"School District",657829132,281925413,18079791,2760131,45980000,0,243597009,0,60123074,0,1145185,1142868,78238732,8886488,220472313,-4891100,313631501,7672212,42081,0,308740401,FALSE
"210","AZ","Union Elementary School District No. 62",NA,44847,2021,"School District",22114999,8085061,958168,0,0,0,12934247,0,0,0,137523,12088,4073434,105208,13152951,-840556,18184237,0,0,0,17343681,FALSE
"211","AZ","Somerton Elementary School District No. 11",NA,30612,2021,"School District",24999604,0,845459,1543137,0,0,22365072,0,0,0,245936,121448,6995205,796893,21508923,2210144,27212325,0,0,0,29422469,FALSE
"212","CA","Acalanes Union High School District",NA,145870,2021,"School District",310634590,218216419,2319602,0,0,0,79842521,0,9594790,0,661258,2001420,16183233,0,89780374,-406840,108371867,0,0,0,107965027,FALSE
"213","CA","Anderson Valley Unified School District",NA,145894,2021,"School District",15104469,7325096,537061,0,0,0,7137160,0,0,0,0,297180,2723375,0,5994343,303283,8711615,0,0,0,9014898,FALSE
"214","CA","Adelanto Elementary School District",NA,145873,2021,"School District",173094398,10039136,24899184,1095654,0,0,105271039,0,22608739,0,1206832,2445227,33562068,72512,92572001,-17829,128669637,0,0,0,128651808,FALSE
"215","CA","Benicia Unified School District",NA,145931,2021,"School District",151830153,77976548,5667005,4605230,0,0,56904732,0,6451718,0,224920,771445,12404118,173291,51238681,-390524,64978059,0,0,0,64587535,FALSE
"216","CA","Berryessa Union School District",NA,145934,2021,"School District",289316102,142956248,5162008,18508,753898,0,90185608,0,47228860,0,276552,444157,19608957,0,73654737,-11623724,105331575,0,0,0,93707851,FALSE
"217","CA","Beverly Hills Unified School District",NA,145935,2021,"School District",711944135,588677261,29371502,0,60000,0,79054126,0,13868214,0,913032,670358,11649419,0,122021066,21215235,113125608,0,0,0,134340843,FALSE
"218","CA","Bishop Unified School District",NA,145944,2021,"School District",40102063,6874461,2359358,0,0,0,25366582,0,5304157,0,197505,56794,6016621,10,26239814,1302958,31010281,0,0,0,32313239,FALSE
"219","CA","Black Oak Mine Unified School District",NA,145947,2021,"School District",21490409,5489881,669665,0,0,0,15304940,0,0,0,25923,132477,3833207,0,13272864,209588,17028960,166448,45000,0,17238548,FALSE
"220","CA","Bonita Unified School District",NA,145953,2021,"School District",314749063,136414440,14126883,268086,0,0,129569614,0,31223812,0,2489921,510246,26005129,0,111212431,-12440990,150168796,0,0,0,137727806,FALSE
"221","CA","Bonsall Unified School District",NA,57370,2021,"School District",60863474,17878205,2373039,0,0,0,25943801,0,5952504,0,49757,2357551,8767138,4085437,24576268,7660306,32126088,100065,471,0,39786394,FALSE
"222","CA","Brawley Union High School District",NA,145959,2021,"School District",45555294,11562198,2305338,0,0,0,24781388,0,3701276,0,293330,468225,7159713,0,25523038,5926168,27224808,0,0,0,33150976,FALSE
"223","CA","Brea Olinda Unified School District",NA,145960,2021,"School District",122463676,24947258,5751673,0,0,0,72116298,0,8959485,0,563962,512907,19607083,0,66424247,1948528,84595709,0,0,0,86544237,FALSE
"224","CA","Buellton Union School District",NA,67105,2021,"School District",24934699,10039757,747003,15813,622362,0,13472268,0,0,0,37496,3035822,3368157,0,8465344,-38839,14908162,0,0,0,14869323,FALSE
"225","CA","Buena Park School District",NA,145969,2021,"School District",139686642,61112555,6940702,0,0,0,61489367,0,8560818,0,434029,467095,20584955,78,52032151,1622300,71461979,0,0,0,73084279,FALSE
"226","CA","Burbank Unified School District",NA,145971,2021,"School District",528396714,186686268,49245893,15924808,0,0,197550072,0,75044077,0,3945596,2854372,54679579,1434076,158440542,-13080284,230488853,0,0,0,217408569,FALSE
"227","CA","Butte County Office of Education",NA,42186,2021,"School District",85425631,0,14219673,0,0,0,63917867,0,6793867,0,494224,9487718,74524951,0,25171612,-2195707,111379988,0,0,0,109184281,FALSE
