"","state","name","census_id","id","year","category","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","has_unconfirmed"
"968","TX","Rockwall Independent School District",NA,39156,2020,"School District",738819216,605275422,43734777,0,0,0,39811495,0,49997522,0,0,7166230,30853712,0,178580707,-7540232,224140881,0,0,0,216600649,FALSE
"969","TX","Timpson Independent School District",NA,39177,2020,"School District",15135651,8711828,530839,0,0,1000000,2070016,0,2615492,0,0,132197,900240,0,9613387,165940,10479884,0,0,0,10645824,FALSE
"970","TX","West Rusk County Consolidated Independent School District",NA,39161,2020,"School District",22461092,17504191,464576,0,0,351567,542759,0,3598000,0,0,43295,2305521,0,12503148,495240,14356724,0,0,0,14851964,FALSE
"971","TX","Odem-Edroy Independent School District",NA,39170,2020,"School District",35134479,27119202,1668346,119238,0,0,2711718,0,3515977,0,0,55854,2412397,0,11829855,43412,14254694,0,0,0,14298106,FALSE
"972","WA","Lake Washington School District No. 414",NA,39639,2020,"School District",1111256462,748553138,50226019,0,0,0,134620535,0,167370054,0,6315815,11913195,78687249,11327759,485523735,76671702,510780236,0,0,0,587451938,FALSE
"973","WI","River Valley School District",NA,40064,2020,"School District",2657062,0,1248328,0,0,1022187,0,1683301,386547,0,0,835959,2533147,0,16305531,1195222,18479415,0,0,0,19674637,FALSE
"974","OH","Union Scioto Local School District",NA,44343,2020,"School District",31171090,953691,2659206,1574290,0,0,21624210,0,2162255,1241766,2197438,4677720,3971342,0,17868851,-1648193,28166106,0,0,0,26517913,FALSE
"975","WA","Peninsula School District No. 401",NA,39666,2020,"School District",9313103,166420000,9313102,0,0,0,40388800,0,0,0,3618564,0,0,0,269844840,84309359,185535481,0,0,0,269844840,FALSE
"976","WA","Shelton School District No. 309",NA,39659,2020,"School District",3670305,0,3670305,0,0,0,0,0,0,0,0,0,0,14267548,71889351,-9266009,95422908,0,0,0,86156899,FALSE
"977","VT","South Burlington School District",NA,39368,2020,"School District",12753217,3862975,4865667,0,0,810825,3147634,0,0,0,66116,4657576,16620132,0,47471381,1267070,67482019,0,0,0,68749089,FALSE
"978","OK","Tulsa Public Schools",NA,37500,2020,"School District",587239000,251523000,69653000,10893000,0,0,241594000,0,0,2257000,8642000,11775000,94805000,0,381816000,39367000,449029000,0,0,0,488396000,FALSE
"979","WA","Wenatchee School District No. 246",NA,39605,2020,"School District",4762646,64635000,4762646,634575,0,0,32870609,0,0,0,2526834,0,0,0,120586349,2104809,118481540,0,0,0,120586349,FALSE
"980","WA","Stanwood-Camano School District No. 401",NA,39686,2020,"School District",4879453,124370000,4879453,0,0,0,21829966,0,0,0,911491,0,0,0,87052453,-68625098,155677551,0,0,0,87052453,FALSE
"981","WI","Wausau School District",NA,40007,2020,"School District",83443744,29664014,15182107,271652,0,12275000,0,12308167,26050971,0,0,1261480,8302990,0,120225599,13723290,116066779,0,0,0,129790069,FALSE
"982","NY","Southwestern Central School District",NA,44314,2020,"School District",61898268,10012513,2044907,0,0,27529137,1611404,1446601,20700307,0,0,200055,1162034,0,28626505,3571431,26417163,0,0,0,29988594,FALSE
"983","WI","Seymour Community School District",NA,40034,2020,"School District",12674491,6785096,2060161,0,0,0,0,2781324,3829234,0,0,1210372,2710961,0,27652835,2030511,29543657,0,0,0,31574168,FALSE
"984","WA","Union Gap School District No.2",NA,39722,2020,"School District",0,2315000,0,0,0,0,2317800,0,0,0,0,0,0,0,10037602,804318,9233284,0,0,0,10037602,FALSE
"985","WV","Berkeley County Board of Education",NA,39779,2020,"School District",87625938,19987492,26449432,24726720,0,0,10066102,0,5993866,0,402326,11765814,16068564,714431,204235440,13760219,219024030,0,0,0,232784249,FALSE
"986","WV","Mineral County Board of Education",NA,39800,2020,"School District",16519348,0,4925122,7341044,0,0,2664176,0,1589006,0,274319,122389,7336904,0,43656920,6020631,45095582,0,0,0,51116213,FALSE
"987","WV","Lewis County Board of Education",NA,39793,2020,"School District",6423971,0,2820715,0,0,0,1477767,0,1884863,0,240626,114890,4269001,1419712,26010943,1437869,30376677,0,0,0,31814546,FALSE
"988","WV","Greenbrier County Board of Education",NA,39786,2020,"School District",27054196,12673451,6023301,2317752,0,0,3165284,0,2874408,0,0,271405,10743982,317984,53756058,2547622,62541807,0,0,0,65089429,FALSE
"989","WV","Raleigh County Board of Education",NA,39806,2020,"School District",23381863,18582,14202512,1520981,0,0,4880500,0,2531167,0,228121,2024069,20619677,50576,119930739,7821756,134803305,0,0,0,142625061,FALSE
"990","WY","Fremont County School District 1",NA,40147,2020,"School District",24700472,0,1966305,0,0,0,21102272,0,0,0,426215,295360,3797496,3305071,29759759,1018450,36139236,0,1043,0,37157686,FALSE
"991","WI","School District of Mauston",NA,39992,2020,"School District",10956639,1655014,807191,0,0,125769,1786282,1837213,6338244,0,244139,1790673,4825897,0,17786138,3068492,21334216,0,0,0,24402708,FALSE
"992","NJ","Ocean County Vocational Technical School District",NA,40245,2020,"School District",13224595,0,902534,0,0,0,10158870,0,0,0,2163191,165283,7781282,0,30941905,-503229,39391699,142998,12946,0,38888470,FALSE
"993","WI","Northland Pines School District",NA,40079,2020,"School District",17000501,9425000,647962,8171,0,2393904,0,2114743,4525464,0,0,1242936,3253838,0,21689571,2147436,24038909,0,0,0,26186345,FALSE
"994","WI","Oconto Unified School District",NA,40028,2020,"School District",7706426,0,1081838,66290,0,5685000,0,1372374,384082,0,298413,467762,2186749,0,12860811,588177,14927145,0,0,0,15515322,FALSE
"995","WI","Oshkosh Area School District",NA,40108,2020,"School District",157847876,51485641,16620562,267183,0,194636,990148,13378131,87859809,0,429897,3883465,17785245,0,119654203,-1470986,142793899,0,0,0,141322913,FALSE
"996","WI","Ellsworth Community School District",NA,40041,2020,"School District",37484657,29033492,2047101,0,0,1660000,0,2097102,4558207,0,185857,1069154,2261014,0,21632179,905921,24056426,0,0,0,24962347,FALSE
"997","WI","Burlington Area School District",NA,40048,2020,"School District",76504347,39784980,7273668,631377,0,9100000,0,4353642,19258785,0,455537,2104943,8062700,0,39170149,-420400,49758192,0,0,0,49337792,FALSE
"998","NY","Eastern Suffolk Boces",NA,41001,2020,"School District",1189265579,0,69174027,0,0,30000000,40353725,13864956,1000721947,0,36977588,377726270,13552479,0,2187562,-59409110,452875421,0,0,0,393466311,FALSE
"999","WY","Big Horn County School District 1",NA,40141,2020,"School District",13436386,0,2269389,126260,0,0,11040737,0,0,0,0,1714824,1221203,816952,18607307,410674,21949612,0,0,0,22360286,FALSE
"1000","WY","Sweetwater County School District No.2",NA,40168,2020,"School District",35280841,1742859,4013068,0,0,0,29524914,0,0,0,0,523061,5565896,0,42756321,372728,48472550,0,0,0,48845278,FALSE
"1001","WI","School District of Kewaskum",NA,40087,2020,"School District",35980158,26968702,9226777,76861,1717308,2475000,47982,2309479,2397644,0,2348,612502,3554238,61888,21670357,767511,25131474,0,0,0,25898985,FALSE
"1002","WI","Madison Metropolitan School District",NA,39962,2020,"School District",317926831,27701876,34054221,3103369,240764,99735000,35798708,47452918,37672456,0,79620437,12328461,64006254,0,391964653,3393439,464905929,0,0,0,468299368,FALSE
"1003","MO","Raymore-Peculiar R-II School District",NA,41312,2020,"School District",47320000,42570000,0,4750000,0,0,0,0,0,0,0,3161899,7339545,101515,68111720,3841402,74873277,0,0,0,78714679,FALSE
"1004","PA","Central Fulton School District",NA,42881,2020,"School District",41680611,13448507,2069869,0,0,0,22690000,0,3008555,0,463680,327070,4502851,0,11966594,-1522640,18319155,0,0,0,16796515,FALSE
"1005","OK","Union Public Schools",NA,37501,2020,"School District",222372429,91877570,15611194,0,0,0,102943734,0,6251250,0,5148107,5487948,36285947,14872,136866812,467629,178187950,21934912,54479,0,178655579,FALSE
"1006","LA","Avoyelles Parish School Board",NA,42993,2020,"School District",147134536,2104165,3930344,331660,0,0,43259057,0,95100176,0,1904134,31289,13038466,0,45272521,89133,58253143,0,0,0,58342276,FALSE
"1007","NJ","Gloucester City School District",NA,40793,2020,"School District",17799592,3910487,1142481,234271,0,0,11401133,0,0,0,1111221,1263264,15240298,0,38267014,302256,54468320,0,0,0,54770576,FALSE
"1008","TX","Education Service Center Region 11",NA,40486,2020,"School District",29933943,0,10510788,0,0,0,8238299,0,11126102,0,0,20837762,20663983,0,1800105,-239660,43541510,2635089,0,0,43301850,FALSE
"1009","WV","Marshall County Board of Education",NA,41104,2020,"School District",20457979,0,7197614,1142856,0,0,6688482,0,4522715,0,906312,14610,9265201,0,74098598,7329686,76048723,0,0,0,83378409,FALSE
"1010","AL","Tuscaloosa County Board of Education",NA,42910,2020,"School District",346399192,9611640,14989223,8420062,0,0,158346000,0,69597267,0,0,13302997,133756246,6682772,48172258,10097568,191816706,0,0,0,201914274,FALSE
"1011","OH","Plymouth-Shiloh Local School District",NA,43170,2020,"School District",13042417,403130,1040738,556140,0,0,9808717,0,836610,577608,397082,1220908,1514285,60000,8466421,-641771,11903385,0,0,0,11261614,FALSE
"1012","IN","Eastbrook Community School Corporation",NA,43438,2020,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,21074124,325435,20748689,0,0,0,21074124,FALSE
"1013","WV","Mingo County Board of Education",NA,41607,2020,"School District",8843512,0,4390614,1025878,0,0,1649078,0,1633112,0,144830,248654,9574151,1152825,39239621,2388878,47826373,0,0,0,50215251,FALSE
"1014","IA","Bettendorf Community School District",NA,44318,2020,"School District",68505638,27380000,9147423,0,0,0,23525569,0,7774341,0,363905,7280000,5838077,11278,49141987,-2875629,65146971,0,0,0,62271342,FALSE
"1015","LA","Iberville Parish School Board",NA,43805,2020,"School District",229753010,29733066,4099412,0,0,0,77696433,0,114421498,0,3802601,58918,9679780,0,87175674,4030275,92884097,10647142,600000,0,96914372,FALSE
"1016","MI","Birmingham Public Schools",NA,44306,2020,"School District",579823454,249894506,17869318,0,0,0,253273635,0,54760563,0,3853991,3808315,31413224,0,118327326,-11105002,164653867,0,0,0,153548865,FALSE
"1017","MO","Lebanon R-III School District",NA,44283,2020,"School District",0,36145000,0,554943,13367,0,0,0,0,0,0,2526938,8576848,0,46330421,2133159,55301048,0,0,0,57434207,FALSE
"1018","MO","Mountain View-Birch Tree R-III School District",NA,43209,2020,"School District",3355000,0,0,3355000,0,0,0,0,0,0,0,302915,2441137,0,10144869,1474628,11414293,0,0,0,12888921,FALSE
"1019","MO","Dixon R-I School District",NA,35295,2020,"School District",0,2800000,0,0,0,0,0,0,0,0,0,198147,1647819,290497,7343843,-1750136,11230442,0,0,0,9480306,FALSE
"1020","TX","Gladewater Independent School District",NA,43109,2020,"School District",44541099,31708461,2060571,0,0,0,4499371,0,6252608,0,20088,303471,3408590,0,20676170,611820,23776411,0,0,0,24388231,FALSE
"1021","OH","Milton-Union Exempted Village School District",NA,43656,2020,"School District",0,12100546,0,2598,0,0,15941146,0,1435636,943513,0,1648664,1894840,0,15947937,113890,19377551,0,0,0,19491441,FALSE
"1022","IN","New Prairie United School Corporation",NA,43871,2020,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,46781461,-99635,46881096,0,0,0,46781461,FALSE
"1023","OH","Elgin Local School District",NA,43916,2020,"School District",30248666,14015000,1477949,20100,0,0,12768076,0,1219624,740153,747917,2328576,2009439,5400,14446166,2823597,15965984,0,0,0,18789581,FALSE
"1024","MT","Lockwood School District No. 26",NA,44113,2020,"School District",74079731,60794756,74029,0,0,0,6816062,0,5974181,0,420703,149831,2330516,0,16809663,279577,19010433,0,0,0,19290010,FALSE
"1025","TX","Lumberton Independent School District",NA,42913,2020,"School District",64147407,42622611,2402708,0,0,0,7944679,0,11177409,0,0,2255765,2834816,0,38051187,1558074,41583694,0,0,0,43141768,FALSE
"1026","SC","Anderson County School District 3",NA,38319,2020,"School District",89227498,0,2529291,0,0,0,31591501,0,25977721,0,0,163498,19067578,0,13432564,-581300,33244940,0,0,0,32663640,FALSE
"1027","TX","Taylor Independent School District",NA,43027,2020,"School District",98866272,70126422,5187632,448139,0,1350000,9384220,0,12216888,0,152971,463668,8683769,0,35920527,1703709,43364255,0,0,0,45067964,FALSE
"1028","VT","Franklin Northeast Supervisory Union",NA,43329,2020,"School District",890092,0,562203,0,0,0,327889,0,0,0,0,67880,11582754,0,2547179,91723,14106090,0,0,0,14197813,FALSE
"1029","OH","Northridge Local School District",NA,44025,2020,"School District",49209967,16955077,3048217,0,0,0,25061989,0,2505020,1416789,1639664,1820213,5028874,0,26365473,1879750,31334810,0,0,0,33214560,FALSE
"1030","OH","Northwest Ohio Educational Service Center",NA,41867,2020,"School District",0,0,0,0,0,0,23985900,0,3297018,1222994,0,19693705,3858794,0,827276,-84560,24464335,0,0,0,24379775,FALSE
"1031","TX","Carrollton-Farmers Branch Independent School District",NA,43037,2020,"School District",478280382,221864030,63954995,0,0,0,88751359,0,99945676,0,2153237,6300683,44856936,359610,330727931,35771573,346473587,2767602,0,0,382245160,FALSE
"1032","WV","Fayette County Board of Education",NA,43993,2020,"School District",28058220,0,4451057,17464368,0,0,3356528,0,2344806,0,310528,4016732,9123346,4923732,50391055,-4710986,73165852,0,0,0,68454866,FALSE
"1033","OH","Tri-County Educational Service Center",NA,65134,2020,"School District",0,0,0,0,0,0,16656507,0,2010197,895562,0,12025849,1395666,0,956825,-274944,14653284,0,0,0,14378340,FALSE
"1034","PA","Central Columbia School District",NA,44867,2020,"School District",97629637,45948782,3385275,0,0,0,42853000,0,3454020,0,1988560,302532,6587951,0,26129008,563290,32456201,0,0,0,33019491,FALSE
"1035","PA","Moshannon Valley School District",NA,37946,2020,"School District",32834190,11885740,1647338,0,0,50001,17403000,0,1677023,0,171088,162272,4616365,0,11087031,288586,15577082,0,0,0,15865668,FALSE
"1036","TX","Anson Independent School District",NA,65073,2020,"School District",10939191,5189674,1330959,0,0,0,1774479,0,2644079,0,0,70893,1950868,0,9357870,416595,10963036,0,0,0,11379631,FALSE
"1037","AL","Clay County Board of Education",NA,43900,2020,"School District",31529184,675740,1709672,653667,0,0,15017000,0,7510902,0,102204,1244202,14866616,732697,2774699,1375957,18242258,0,0,0,19618215,FALSE
"1038","MO","Reorganized School District No.1 of Moniteau County",NA,44696,2020,"School District",0,5870000,0,1000000,0,0,0,0,0,0,141728,1051262,1924332,48532,15319577,-550425,18894127,0,0,0,18343703,FALSE
"1039","NY","Cheektowaga-Sloan Union Free School District",NA,44968,2020,"School District",25569060,19213442,3450952,0,0,0,2519354,1820206,0,0,385312,56455,2003112,0,35589856,17859,37631564,0,0,0,37649423,FALSE
"1040","NH","Shaker Regional School District",NA,44186,2020,"School District",24946719,0,241851,1467364,0,0,17235761,0,4635423,0,33692,613336,1210985,0,21772206,136433,23460094,0,0,0,23596527,FALSE
"1041","IA","Central Decatur Community School District",NA,43758,2020,"School District",8977786,3115000,1428692,0,0,0,3720448,0,680834,0,0,1056873,1626254,5600,7662869,1114380,9237216,0,0,0,10351596,FALSE
"1042","MT","Frazer Public Schools",NA,44332,2020,"School District",3131966,930000,88802,0,0,0,2003618,0,94082,0,15464,87585,704748,14744,3910945,564349,4153673,0,0,0,4718022,FALSE
"1043","TX","Mcgregor Independent School District",NA,44560,2020,"School District",37773727,24690996,512392,300512,0,0,4784243,0,6117874,0,27710,1922505,3767637,0,14357427,-385906,20433475,0,0,0,20047569,FALSE
"1044","CA","Vineland Elementary School District",NA,44766,2020,"School District",15570875,5240697,705350,0,0,0,7205061,0,2419767,0,0,77924,2491396,0,8532457,686065,10415712,0,0,0,11101777,FALSE
"1045","NY","Ulster County Board of Cooperative Educational Services",NA,43817,2020,"School District",190392958,0,14600898,627428,0,0,7834515,1869329,163584220,0,753089,76189579,1628039,0,1767573,-17062624,96647816,0,0,0,79585192,FALSE
"1046","TX","Benavides Independent School District",NA,65067,2020,"School District",9180107,5011266,830326,59101,0,0,1209249,0,2070165,0,0,54308,1521811,0,6911494,2386127,6101486,0,0,0,8487613,FALSE
"1047","WY","Uinta County School District No.1",NA,43932,2020,"School District",40005090,0,5377963,196906,0,0,31675823,0,799986,0,1125911,508975,4042935,2160024,41899811,-368531,48980276,0,0,0,48611745,FALSE
"1048","PA","Southmoreland School District",NA,44531,2020,"School District",73977803,21299332,3786917,0,0,0,43040000,0,4255066,0,1596488,343975,7664833,754585,22773090,527514,31008969,0,0,0,31536483,FALSE
