"","state.x","name.x","census_id.x","id","year.x","category.x","total_liabilities.x","bonds_outstanding.x","current_liabilities.x","leases.x","loans_outstanding.x","notes_outstanding.x","net_pension_liability.x","net_pension_assets.x","net_opeb_liability.x","net_opeb_assets.x","compensated_absences.x","charges_for_services.x","operating_grants.x","capital_grants.x","general_revenue.x","change_in_net_position.x","expenses.x","total_operating_revenues.x","non_operating_revenues.x","capital_contributions.x","revenues.x","has_unconfirmed.x","state.y","name.y","census_id.y","year.y","category.y","total_liabilities.y","bonds_outstanding.y","current_liabilities.y","leases.y","loans_outstanding.y","notes_outstanding.y","net_pension_liability.y","net_pension_assets.y","net_opeb_liability.y","net_opeb_assets.y","compensated_absences.y","charges_for_services.y","operating_grants.y","capital_grants.y","general_revenue.y","change_in_net_position.y","expenses.y","total_operating_revenues.y","non_operating_revenues.y","capital_contributions.y","revenues.y","has_unconfirmed.y"
"952","ME","Maine School Administrative District No. 64",NA,1035655,2020,"School District",23718134,20745436,998973,66473,0,0,328899,0,1578353,0,0,111785,3073026,0,14474182,1134460,16524533,0,0,0,17658993,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","SD","Canton School District No. 41",NA,1035653,2020,"School District",12309652,6633302,922829,0,0,0,0,21621,0,0,28523,203120,826312,0,9022657,265834,9786254,0,0,0,10052089,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","MN","Independent School District No. 333",NA,1035647,2020,"School District",7991481,2049458,1631891,16288,0,0,3811194,0,397164,0,85486,296046,2186921,143269,79311576,70255028,11682784,0,0,0,81937812,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","SD","Redfield School District No. 56",NA,1035654,2020,"School District",23354344,15644816,748713,0,0,0,0,18183,0,0,24032,160989,677199,0,7470514,-681289,8989991,0,0,0,8308702,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","NY","New Hyde Park-Garden City Park Union School District",NA,1035656,2020,"School District",106980065,7160000,5147285,0,0,0,2922165,2475856,89739005,0,1896205,616801,1052699,0,39962058,61395,41570163,0,0,0,41631558,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","MN","Independent School District No. 2448",NA,1035644,2020,"School District",17169638,9184592,1108873,307988,0,0,5506116,0,814431,0,109877,1597229,1001006,72249,7754704,-781393,11206581,0,0,0,10425188,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","MN","Independent School District No. 2184",NA,1035641,2020,"School District",42590564,29420142,2612567,0,0,0,9264281,0,469912,0,823662,811957,4165752,152239,13279911,737049,17672810,0,0,0,18409859,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","NY","Boces Second Supervisory District of Monroe and Orleans Counties",NA,197977,2020,"School District",226454199,0,20062618,0,0,0,13386832,0,191567978,0,1436771,100663223,1735023,169758,44802,-9202442,111815248,0,0,0,102612806,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","MT","Laurel Public School District No. 7 and 7-70",NA,1035847,2020,"School District",26920681,6906324,167343,0,0,0,15056370,0,4250490,0,540154,341137,1682370,41009,21042921,612822,22494615,0,0,0,23107437,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","WI","School District of Norwalk-Ontario-Wilton",NA,47180,2020,"School District",4320836,3539000,500712,0,0,0,0,969698,69790,0,211334,129568,972219,0,9672458,108642,10665603,0,0,0,10774245,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","PA","Philipsburg-Osceola Area School District",NA,37947,2020,"School District",83221499,30861859,2631494,0,0,0,44069000,0,4307377,0,0,314373,8288263,0,24153412,-2904857,35660905,0,0,0,32756048,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","IN","School City of Mishawaka",NA,401578,2020,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,79847791,5033748,74814043,0,0,0,79847791,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","MI","Lansing School District",NA,1091480,2020,"School District",462013653,122218913,24616360,0,0,645473,255804289,0,55667077,0,3019180,944834,55877643,0,128721365,-1204617,186748459,0,0,0,185543842,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","NJ","Princeton Public Schools","31201100400000",121630,2020,"School District",74545317,39244370,3554000,0,0,0,25983537,0,0,0,5763410,6164602,3770314,0,109333082,3788089,115479909,0,0,0,119267998,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","MI","Hastings Area School System",NA,1091470,2020,"School District",111917625,49272622,3893665,0,0,3049663,45375728,0,9908138,0,417809,1084304,5693654,1140803,25165938,139717,32944982,0,0,0,33084699,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","MI","Big Bay De Noc School District",NA,1091454,2020,"School District",4546811,0,287939,0,0,0,3462159,0,764975,0,31738,8160,555613,0,2240218,10337,2793654,0,0,0,2803991,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","ND","Oberon Public School District No. 16",NA,1109566,2020,"School District",1090337,0,134535,0,0,0,929912,0,0,0,25890,0,648221,99691,879498,-5386,1632796,0,0,0,1627410,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","MI","Lakeview School District",NA,1091479,2020,"School District",174747675,64744313,5925605,0,0,0,79181884,0,16953122,0,63537,1213885,10818941,0,37600422,-3158697,52791945,0,0,0,49633248,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","MI","Walled Lake Consolidated School District",NA,1091513,2020,"School District",570186697,155143475,30030169,0,0,0,313245426,0,66548661,0,5010399,5712116,47089034,0,135445152,-8815574,197061876,0,0,0,188246302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","MI","Lakeville Community Schools",NA,1091478,2020,"School District",33729833,9923021,1558414,0,100028,0,18063765,0,3883004,0,201601,286672,3443616,0,10082168,-52587,13865043,0,0,0,13812456,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","MI","Macomb Intermediate School District",NA,1091484,2020,"School District",326343243,1705000,46423881,0,0,0,224098583,0,48379444,0,1620141,3173439,126789049,0,96137887,121895,225978480,0,0,0,226100375,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","MI","Merrill Community School District",NA,1091487,2020,"School District",28075536,14100000,570639,0,0,1000000,10247795,0,2110177,0,46925,325238,1990472,0,5790488,237579,7868619,0,0,0,8106198,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","MI","St. Joseph County Intermediate School District",NA,1091502,2020,"School District",43845376,3085000,3462700,0,0,0,30398666,0,6743427,0,155583,3320270,11797425,0,12534777,1938080,25714392,0,0,0,27652472,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","OR","Sage Community School",NA,86818,2020,"School District",0,0,0,0,0,0,0,0,0,0,0,0,10201,0,493656,240049,263808,0,0,0,503857,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","WI","Campbellsport School District",NA,39974,2020,"School District",28395239,24236454,2331110,0,0,0,0,1727189,1774028,0,53647,1053822,2711233,0,16958951,1650139,19073867,0,0,0,20724006,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","IN","Hamilton Heights School Corporation",NA,52823,2020,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43484047,-10622714,54106761,0,0,0,43484047,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","IN","South Harrison Community School Corporation",NA,43762,2020,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,47796006,2469286,45326720,0,0,0,47796006,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","VA","Danville Public Schools",NA,88695,2020,"School District",74601245,0,4379766,3912000,0,0,55684997,0,8755000,0,1540965,271544,32416945,0,49972794,2857164,79804119,0,0,0,82661283,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","VA","City of Salem School Division",NA,88806,2020,"School District",50257947,0,6788133,99919,0,0,36340277,435809,6216445,0,813173,1647076,10758674,0,40403682,5164697,47644735,0,0,0,52809432,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","WI","Mcfarland School District",NA,89532,2020,"School District",72089160,57594667,1612605,433569,0,5350000,0,3540622,5702319,0,1396000,26661417,3855217,6765,32058118,1702630,60878887,0,0,0,62581517,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","AL","Barbour County Board of Education",NA,93563,2020,"School District",17474109,0,961894,0,0,0,8226000,0,3450309,0,0,802247,6516718,249528,2128324,104930,9591887,0,0,0,9696817,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","CA","Alexander Valley Union School District",NA,108394,2020,"School District",8490181,6170660,157096,0,0,0,2005886,0,114631,0,41908,38138,366822,0,2500710,-3376,2909046,0,0,0,2905670,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","WA","Lind School District No 158",NA,102476,2020,"School District",0,2535000,0,0,0,0,1175032,0,0,0,0,0,0,0,5357576,-68026,5425602,0,0,0,5357576,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","LA","Lafourche Parish Special Education District No 1",NA,76144,2020,"School District",2100515,0,9774,0,0,0,2049812,0,0,0,40929,1000219,53406,950,872782,-490178,2417535,0,0,0,1927357,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","PA","South Park School Distirct",NA,151623,2020,"School District",121146382,61695658,4092817,0,0,0,43835000,0,4057933,0,23616,442140,6524732,1172384,29809689,2449173,35499772,0,0,0,37948945,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","CA","Hydesville Elementary School District",NA,146226,2020,"School District",2942858,1130460,134116,0,0,0,1672133,0,0,0,6149,21773,273100,0,1858790,71867,2081796,0,0,0,2153663,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","OK","Shady Grove School District C-026",NA,148809,2020,"School District",106459,0,106459,0,0,0,0,0,0,0,0,0,0,0,1828622,57610,1771012,0,0,0,1828622,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","MN","Independent School District No 738",NA,155684,2020,"School District",26538529,15597631,2723132,165413,0,0,6377667,0,1611055,0,63631,581559,2754365,219783,10986404,1367486,13174625,0,0,0,14542111,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","OH","East Cleveland City School District",NA,37054,2020,"School District",56616845,768210,3750444,2917499,0,0,40941956,0,4180788,2308708,4057948,5178781,8437855,0,41534240,528313,54622563,0,0,0,55150876,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","CA","Trinity County Office of Education",NA,31731,2020,"School District",6115910,0,1260071,0,0,0,4661400,0,102181,0,92258,219743,3458109,0,5379268,-225037,9282157,0,0,0,9057120,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","GA","Peach County Board of Education",NA,32615,2020,"School District",85744117,20257574,9015400,123808,0,0,33142763,0,22988797,0,215775,283184,25687481,3674412,19911554,7407418,42149213,0,0,0,49556631,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","IL","Chicago Heights School District 170",NA,32911,2020,"School District",53060594,52800000,260594,0,0,0,4138791,0,19468200,0,0,0,0,0,64285129,-30836860,95121989,0,0,0,64285129,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","IL","Calumet Public School District 132",NA,32909,2020,"School District",2663887,2659000,4887,0,0,0,454126,442691,4959299,0,0,11807,6115206,0,14594161,1541045,19180129,0,0,0,20721174,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","IL","Eisenhower Cooperative",NA,32961,2020,"School District",1413941,0,8941,0,1405000,0,1444321,0,5431083,0,0,8334674,5943495,0,1731721,-1200901,17210791,0,0,0,16009890,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","IL","Evergreen Park Elementary School District 124",NA,32919,2020,"School District",26833166,5296980,1531251,0,0,0,2474574,0,17455494,0,74867,287597,14528727,0,26210392,-1202037,42228753,0,0,0,41026716,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","IL","West Harvey Dixmoor School District 147",NA,32958,2020,"School District",4465785,4465000,785,0,0,0,636141,0,6058132,0,0,32594,10262196,0,14737076,5219776,19812090,0,0,0,25031866,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","IL","Carbondale Elementary School District 95",NA,33010,2020,"School District",3111788,3110000,1788,0,0,0,0,0,0,0,0,0,0,0,36249425,-1757316,38006741,0,0,0,36249425,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","IL","Dupage County School District 45",NA,32990,2020,"School District",69323228,34590491,3761066,0,0,0,5783474,0,24893322,0,294875,222856,20733914,0,45468246,-2085468,68510484,0,0,0,66425016,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","AL","Tuscumbia City Board of Education",NA,30323,2020,"School District",29345823,0,1064263,0,0,8224737,14446000,0,5610823,0,0,1212348,10839872,435677,3847310,-374765,16709972,0,0,0,16335207,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","NC","Lenoir County Board of Education",NA,36597,2020,"School District",121194512,0,1802762,1803961,0,0,30772238,0,81729518,113243,5086033,1526793,69467688,483249,14827310,-1968840,88273880,0,0,0,86305040,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","AZ","Show Low Unified School District No. 10",NA,30584,2020,"School District",26871137,9053532,1294549,169624,0,0,15757455,0,0,0,595977,708925,3095471,3080494,18913584,2175196,23623278,0,0,0,25798474,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","AZ","Peach Springs Unified School District 8",NA,30577,2020,"School District",2329714,0,179577,0,0,1787768,359414,0,0,0,2955,91501,504432,1252,4004087,1769964,2831308,0,0,0,4601272,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","PA","Clairton City School District",NA,37832,2020,"School District",30434053,0,3593414,0,0,2250607,20959000,0,3428207,0,202825,36762,5557431,0,12306432,-780669,18681294,0,0,0,17900625,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","CA","Central Union School District",NA,31180,2020,"School District",33764075,0,3305250,0,0,0,25753547,0,4639075,0,66203,280888,3954604,2903,43845454,18164125,29919724,0,0,0,48083849,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","PA","Derry Township School District",NA,153422,2020,"School District",148718319,25567692,7049233,3050115,0,0,97261000,0,14269485,0,1520794,2212919,13292750,0,51728757,-1972331,69206757,0,0,0,67234426,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","CA","Pleasant Valley School District",NA,31906,2020,"School District",151138468,63392352,7464932,0,0,0,70424819,0,9437455,0,418910,2047825,12461161,0,67951695,-1534937,83995618,0,0,0,82460681,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","ID","Kellogg Joint School District No. 391",NA,32745,2020,"School District",10065313,5950000,1320548,304125,0,0,2083981,0,406659,451731,0,85249,1954425,0,11611189,1002705,12648158,0,0,0,13650863,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","IN","Concord Community Schools",NA,33289,2020,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,86044148,-7312360,93356508,0,0,0,86044148,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","KY","Martin County School District",NA,33710,2020,"School District",57545062,41069236,1384779,457276,0,0,8779771,0,5505231,0,295250,77977,5797451,5496344,16520793,3384526,24508039,0,0,0,27892565,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","KY","Owsley County School District",NA,33725,2020,"School District",11972886,4081762,354424,446909,0,0,4520700,0,2388841,0,99926,72893,4165457,482374,6486952,-265883,11473559,0,0,0,11207676,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","KY","Berea Independent School District",NA,33705,2020,"School District",19711695,11022605,330295,0,0,0,4511979,0,3692755,0,154061,133587,3402038,274078,10073526,-363923,14247152,0,0,0,13883229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","MA","Wachusett Regional School District",NA,34218,2020,"School District",278314244,11315000,6510409,301950,0,0,27581353,0,232334002,0,271530,2068227,25385200,0,97455522,-16455650,141364599,0,0,0,124908949,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","MA","Nashoba Regional School District",NA,34222,2020,"School District",82745714,2840000,3838878,0,0,480000,15201248,0,60255077,0,131000,2275280,15123431,0,55092923,-4476372,76968006,0,0,0,72491634,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","IL","Brookwood School District 167",NA,32906,2020,"School District",11975000,11975000,0,0,0,0,0,0,0,0,0,0,0,0,23149893,1389527,21760366,0,0,0,23149893,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","IL","Speed S.E.J.A. 802",NA,32965,2020,"School District",2127,0,2127,0,0,0,0,0,0,0,0,0,0,0,28200997,-569693,28770690,0,0,0,28200997,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","IL","Region III Special Education Cooperative",NA,33085,2020,"School District",444807,0,444807,0,0,0,292646,0,0,0,0,0,0,0,6082355,112152,5970203,0,0,0,6082355,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","IL","Jamp Special Education Services",NA,33108,2020,"School District",162380,0,162380,0,0,0,0,0,0,0,0,0,0,0,2944590,-195821,3140411,0,0,0,2944590,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","KY","Knott County School District",NA,33687,2020,"School District",25299844,6303766,883396,444996,0,0,10135321,0,6945226,0,587139,202500,7722092,709814,22256126,746042,30144490,0,0,0,30890532,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","KY","Elliott County School District",NA,33652,2020,"School District",15960917,8760381,161343,777572,119727,0,3195604,0,2869045,0,77245,95594,2253323,809208,9380654,151725,12387054,0,0,0,12538779,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","KY","Lee County School District",NA,33692,2020,"School District",12673548,5381235,498521,371964,0,0,3535933,0,2430451,0,268422,38020,2696235,350851,7927427,-99209,11111742,0,0,0,11012533,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","LA","St. John the Baptist Parish School Board",NA,33855,2020,"School District",272812281,73116127,12705917,0,0,0,82441598,0,98374083,0,2632407,118722,13551675,817957,82016474,-2346364,98851192,0,0,0,96504828,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","MS","Itawamba County School District",NA,35022,2020,"School District",60027806,2873000,1922439,669004,0,894000,50117068,0,3152915,0,399380,734107,5187077,80,26360487,-1530814,33812565,0,0,0,32281751,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","MS","North Tippah Consolidated School District",NA,35081,2020,"School District",21186423,0,952591,98630,0,1591937,17357999,0,1092645,0,92621,488682,2100189,0,9831623,202029,12218465,0,0,0,12420494,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","MS","Leland School District",NA,35088,2020,"School District",23537601,8600000,199337,0,0,0,13658760,0,1013551,0,65953,1763981,3212694,0,7472953,409163,12040465,0,0,0,12449628,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","MS","Amory Separate School District",NA,35051,2020,"School District",26431052,1302000,300448,0,0,1393466,21872980,0,1442826,0,119332,359676,2883504,0,13238152,358017,16123315,0,0,0,16481332,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
