"","state","name","census_id","id","ncesID","is_city","is_county","is_intergovernmental","is_special_district","is_state","is_tribal","year","category","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","has_unconfirmed","component_unit_of_id"
"1162","IL","Regional Office of Education 21",NA,400465,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,158690,0,0,0,0,0,0,0,144754,2047105,0,950913,600189,2542583,0,632,0,3142772,FALSE,NA
"1163","ME","Maine School Administrative District No. 8",NA,400496,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1316792,681888,236669,0,0,0,65976,0,332259,0,0,16117,1305315,0,4680247,1201120,4800559,0,0,0,6001679,FALSE,NA
"1164","MT","Roundup Public School Districts No. 55 and 55h",NA,400503,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",15427390,8133730,142928,0,0,0,5532186,0,1347082,0,271464,201607,1337829,583629,7017100,986801,8153364,0,0,0,9140165,FALSE,NA
"1165","NH","Milton New Hampshire School District",NA,54395,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",11846746,0,333077,87271,0,0,9462312,0,1784979,0,179107,15953,1378440,0,10326317,-521404,12242114,0,0,0,11720710,FALSE,NA
"1166","NJ","Township of Waterford School District",NA,398640,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3901888,0,587484,102288,0,0,2850257,0,0,0,361859,28570,8141908,0,27569777,1582387,34157869,0,0,0,35740256,FALSE,NA
"1167","MT","Arlee Public Schools",NA,185070,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6973757,0,396109,15686,0,0,5956438,0,141784,0,387090,26765,2167406,0,6300632,-3097,8497900,0,0,0,8494803,FALSE,NA
"1168","NY","Holland Central School District",NA,99121,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",15897577,12554786,1130684,0,0,0,1077078,0,601981,0,533048,67807,4518128,81728,16359981,37328,20990316,0,0,0,21027644,FALSE,NA
"1169","OH","Columbus Grove Local School District",NA,82854,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,8185000,0,0,0,0,11362074,0,865149,640221,0,473362,421029,0,11373375,260728,12007038,0,0,0,12267766,FALSE,NA
"1170","MS","Forrest County Agricultural High School",NA,398567,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",11102938,0,251567,0,0,0,10282447,0,523816,0,45108,241924,1637429,0,5016240,-145103,7040696,0,0,0,6895593,FALSE,NA
"1171","PA","North Clarion County School District",NA,400752,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",18076680,0,722051,0,0,0,13737685,0,3614444,0,2500,116441,3373274,0,7033018,54278,10468455,33378,361968,0,10522733,FALSE,NA
"1172","PA","Fannett-Metal School District",NA,228665,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",13087090,0,761283,0,0,0,11128000,0,1011756,0,186051,38220,2735167,267236,5965831,323749,8682705,0,0,0,9006454,FALSE,NA
"1173","PA","Midland Borough School District",NA,400748,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",11102116,2813562,1148944,0,0,0,6056399,0,1047098,0,36113,130238,1893943,0,4527622,188006,6363797,0,0,0,6551803,FALSE,NA
"1174","SD","Britton-Hecla School District No. 45-4",NA,1266086,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6348326,0,435242,32543,152051,0,0,4643,0,0,18490,66327,803074,0,5083330,-57358,6010089,0,0,0,5952731,FALSE,NA
"1175","SD","Sioux Valley School District No. 5-5",NA,400831,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",7495719,500000,796360,14573,0,0,0,0,0,0,19784,190302,858621,0,7025410,525447,7548886,0,0,0,8074333,FALSE,NA
"1176","SD","Dell Rapids School District No. 49-3",NA,400824,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",18965417,8630000,1061162,0,0,0,0,9896,0,0,39414,496231,1577593,0,10669431,462798,12280456,0,0,0,12743255,FALSE,NA
"1177","SD","Garretson School District 49-4",NA,400825,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1590474,0,390247,7295,0,0,0,5170,181409,0,46523,160945,759528,0,5307399,317936,5909936,0,0,0,6227872,FALSE,NA
"1178","SD","Redfield School District 56-4",NA,400830,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",22187073,21501090,663093,0,0,0,0,6981,0,0,22890,109684,1160046,0,7811150,372278,8708602,0,0,0,9080880,FALSE,NA
"1179","MT","Great Divide Education Services",NA,43164,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",643642,0,0,0,0,0,566418,0,58127,0,19097,16653,1011638,0,426167,133882,1320576,0,0,0,1454458,FALSE,NA
"1180","WA","Cusick School District No 59",NA,99188,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,40891,0,0,229940,1013364,0,0,154544,0,0,0,5659668,429345,5230323,0,0,0,5659668,FALSE,NA
"1181","VT","Derby School District",NA,401076,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1744463,0,1095255,0,0,0,637730,0,0,0,0,765571,2283273,0,5928629,342622,8634851,0,0,0,8977473,FALSE,NA
"1182","VT","Windsor Central Unified Union School District",NA,401078,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2767371,399999,588489,0,0,0,1193651,0,0,0,585232,1914841,11675462,0,17996511,42388,31544426,0,0,0,31586814,FALSE,NA
"1183","WA","Entiat School District No 127",NA,103207,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",23208,0,23208,0,0,0,0,0,0,0,0,0,0,0,6588634,-3525594,10114228,0,0,0,6588634,FALSE,NA
"1184","WA","Cle Elum-Roslyn School District No 404",NA,88964,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",41638,415517,41638,0,0,367688,591596,2591623,0,0,267096,0,0,0,17839057,2939336,14899720,0,0,0,17839057,FALSE,NA
"1185","WA","Rainier School District No 307",NA,89274,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",388068,5362000,388068,0,0,0,524949,2193033,0,0,288147,0,0,0,14247356,467158,13780198,0,0,0,14247356,FALSE,NA
"1186","WA","Raymond School District No. 116",NA,89276,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",-9037,0,-9037,0,0,136200,455572,2020028,0,0,150892,0,0,0,9832930,-677741,10510672,0,0,0,9832931,FALSE,NA
"1187","WA","Naselle-Grays River Valley School District No 155",NA,89180,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740067,42187,7697880,0,0,0,7740067,FALSE,NA
"1188","WA","Willapa Valley School District No 160",NA,103211,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,2350623,0,0,0,20624,316970,1409745,0,0,158784,0,0,0,6594528,-1419049,8013576,0,0,0,6594528,FALSE,NA
"1189","WI","Kickapoo Area School District",NA,401162,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3575690,3178728,315177,0,0,0,0,1265448,0,0,81785,21494,1706716,0,6937242,1314019,7351433,0,0,0,8665452,FALSE,NA
"1190","WI","School District of Belleville",NA,401177,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",21596148,16580000,1092919,147387,0,2009000,0,2288257,1692228,0,74614,211257,1297608,0,13696173,2106571,13098467,0,0,0,15205038,FALSE,NA
"1191","WA","White Pass School District No 303",NA,89429,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,9815000,0,51803,0,0,308618,1353037,0,0,213676,0,0,0,8834732,315592,8519140,0,0,0,8834732,FALSE,NA
"1192","PA","South Side Area School District",NA,401899,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",53133804,8546785,2842160,0,0,0,35796999,0,5559000,0,388860,142041,5215931,201203,19196567,689264,24066478,0,0,0,24755742,FALSE,NA
"1193","ID","Wallace School District No. 393",NA,419824,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4036384,495000,783919,0,0,0,2288912,0,461699,307376,6854,12702,1412383,0,5846565,182229,7089421,0,0,0,7271650,FALSE,NA
"1194","IL","Henderson-Knox-Mercer-Warren Regional Office of Education No. 33",NA,483849,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3421487,0,2256965,0,0,0,69278,72861,1095244,0,0,271572,8027198,0,2084364,334359,10048775,0,0,0,10383134,FALSE,NA
"1195","PA","Leechburg Area School District",NA,553147,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",37164798,0,2307512,0,0,8012646,22158000,0,4362000,0,324640,10658,4398698,160096,11311765,331473,15549744,0,0,0,15881217,FALSE,NA
"1196","AZ","Joseph City Unified School District No. 2",NA,548114,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5850888,0,438487,65049,0,0,4234601,0,0,0,90349,181419,1448560,680875,5058582,1073232,6296204,0,0,0,7369436,FALSE,NA
"1197","KS","Southern Lyon County USD No. 252",NA,583286,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,12950000,0,0,0,0,5761757,0,0,0,160681,0,0,0,12378360,427419,11950941,0,0,0,12378360,FALSE,NA
"1198","IN","Lanesville Community School Corporation",NA,109952,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA
"1199","ID","Kellogg Joint School District 391",NA,793712,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",11620108,5185000,1502186,233144,0,0,4258723,0,441055,551404,0,12723,2655942,0,11740235,198814,14210086,0,0,0,14408900,FALSE,NA
"1200","CO","Miami‐Yoder School District Jt60",NA,919249,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",7566313,756059,694815,49164,0,0,0,5836637,0,212897,42800,93999,946046,0,3398518,929309,3509254,0,0,0,4438563,FALSE,NA
"1201","MA","Franklin County Technical School District",NA,942795,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",22613052,1925000,1126122,1054951,0,0,2952000,0,14910770,0,644209,948901,4593171,0,11679175,732567,16488680,0,0,0,17221247,FALSE,NA
"1202","MA","Tri-County Regional Vocational Technical School District",NA,34214,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",46302406,0,3249708,6426248,0,0,6676136,0,29850519,0,99795,1631584,8041187,0,19128221,-1423347,30224339,0,0,0,28800992,FALSE,NA
"1203","MN","Independent School District No. 2169",NA,988500,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",12483013,4237921,265773,15600,0,0,5892068,0,1795001,0,17136,179130,2782722,59822,8010016,-827152,11858842,0,0,0,11031690,FALSE,NA
"1204","OH","Wolf Creek Local School District",NA,84793,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",13657046,3010000,799542,0,0,0,8525602,0,697629,471595,624273,1362396,910735,0,9947657,1799713,10421075,0,0,0,12220788,FALSE,NA
"1205","AL","The American Village Public Educational Building Authority of the City of Montevallo Alabama",NA,1017828,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA
"1206","KS","Unified School District No. 321",NA,93936,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,1875000,14295227,0,0,0,0,0,0,0,23377025,-144624,23521649,0,0,0,23377025,FALSE,NA
"1207","AZ","Concho Elementary School District No. 6",NA,1027336,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3065187,430000,372797,0,0,0,2247250,0,0,0,15140,9420,525752,415440,3303076,644660,3609028,0,0,0,4253688,FALSE,NA
"1208","IN","Crothersville Community Schools",NA,150639,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA
"1209","CA","Mount Shasta Union Elementary School District",NA,67602,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",7847359,438555,287660,92247,0,0,6742562,0,286067,0,268,114623,1532993,0,5467889,1146083,5969422,0,0,0,7115505,FALSE,NA
"1210","SD","Sisseton School District No. 54",NA,1033575,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1131354,0,1107897,0,0,0,0,13142,0,0,0,254920,2977797,0,14104655,4144460,13192912,0,0,0,17337372,FALSE,NA
"1211","CO","Huerfano School District No. RE-1",NA,1034698,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",12322485,788237,778896,0,0,0,10273117,0,373919,0,108316,73631,2877964,2797,5114794,2494690,5574496,0,0,0,8069186,FALSE,NA
"1212","CO","Akron School District No. R-1",NA,1034696,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",12742837,4234711,540429,897125,0,0,6773663,0,246189,0,50720,30342,1189477,6182,4730005,1896646,4059360,0,0,0,5956006,FALSE,NA
"1213","CO","Baca County School District Re-4-Springfield",NA,1034701,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",13069365,5990000,1432122,0,0,0,5425807,0,197123,0,24313,39724,1115675,1731193,4922790,3433773,4375609,0,0,0,7809382,FALSE,NA
"1214","CO","Peyton School District 23JT",NA,1034699,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",14393067,916326,1289964,225794,0,0,10804670,0,392835,0,198478,423108,1539119,0,6081971,3289262,4754936,0,0,0,8044198,FALSE,NA
"1215","CO","Platte Valley School District RE-7",NA,1034695,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",69926446,38976047,6367688,0,0,0,23674305,0,860365,0,48041,109685,1514374,0,21786862,12028605,11382316,0,0,0,23410921,FALSE,NA
"1216","PA","School District of the City of Monessen",NA,1035961,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",36497870,9037124,1817675,464349,0,0,20631000,0,4240245,0,307477,9654,5864450,62160,11965033,1786736,16114561,0,0,0,17901297,FALSE,NA
"1217","PA","Western Area Career & Technology Center",NA,38166,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",9501107,0,576904,0,0,0,7681700,0,711636,0,43400,329397,1712269,0,3259840,206819,5094687,0,0,0,5301506,FALSE,NA
"1218","IN","Western Wayne Schools",NA,65446,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,1030000,0,750750,451873,0,0,0,0,0,0,0,0,0,12753584,532451,12221133,0,0,0,12753584,FALSE,NA
"1219","IL","Arcola Community Unit School District No. 306",NA,1034921,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3296900,3296900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA
"1220","WI","School District of Cambridge",NA,1034891,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",9734101,4229412,1223370,7318,0,2400000,75358,2400107,1665814,0,132829,1230795,2516817,0,11309971,1133488,13924095,0,0,0,15057583,FALSE,NA
"1221","MT","Shepherd Public School District No. 37",NA,1033258,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",20647253,13115712,0,0,0,0,7275947,0,0,0,255594,212877,1728705,0,10282699,88975,12135306,0,0,0,12224281,FALSE,NA
"1222","CO","Fowler School District R4j",NA,1034909,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",8014891,145017,585198,0,0,0,6916817,0,251495,0,121381,97995,1392851,0,3911167,2160350,3241663,0,0,0,5402013,FALSE,NA
"1223","NY","Northeast Webutuck Central School District",NA,1035011,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",45552168,1045000,1070084,0,0,4825000,1207419,0,36753103,0,645466,6536,1391624,0,21816082,4203810,19010432,0,0,0,23214242,FALSE,NA
"1224","IL","Springfield School District No. 186",NA,1265881,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",284190878,123081404,34846129,0,0,0,12678491,0,109905268,0,1676789,2966474,126815151,0,180609242,15948799,294442068,22643082,2374,0,310390867,FALSE,NA
"1225","MO","Gallatin R-V School District",NA,1034978,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,602861,0,0,0,0,0,0,0,199817,1223912,1950,5135081,79026,6481734,0,0,0,6560760,FALSE,NA
"1226","MN","Independent School District No. 2902",NA,1238629,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",42513893,34914474,3242144,0,0,0,4058230,0,205635,0,16132,191973,1196088,0,10054915,1863462,9579514,0,0,0,11442976,FALSE,NA
"1227","PA","Millville Area School District",NA,1035045,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",29066367,3648766,1935869,0,0,21707,21124000,0,2060543,0,275482,92881,3480349,0,10056203,-2464663,16094096,0,0,0,13629433,FALSE,NA
"1228","MO","East Buchanan County C-1 School District",NA,1034977,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,9075000,0,0,0,0,0,0,0,253316,901104,403787,7450964,-245781,9254952,0,0,0,9009171,FALSE,NA
"1229","MS","Bay St. Loius - Waveland School District",NA,1035165,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",39112325,0,1444216,0,0,2272000,33569580,0,1593639,0,232890,965568,5379170,0,18986463,-1603943,26935144,0,0,0,25331201,FALSE,NA
"1230","OH","Fairfield Local School District",NA,83079,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",18243554,4350782,1184682,232290,0,0,11069482,0,919138,608530,487180,1297747,2252993,0,10470716,-94172,14115628,0,0,0,14021456,FALSE,NA
"1231","MT","Ronan School District 30",NA,1035433,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",18227998,0,991742,0,0,0,15860182,0,1016281,0,359793,26377,6745145,0,16118405,1788395,21101532,0,0,0,22889927,FALSE,NA
"1232","MT","Anaconda School District No. 10",NA,1207955,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",18408073,1000501,239988,0,90675,0,11570731,0,5154266,0,351912,259472,2775016,0,12972879,-1104519,17111886,0,0,0,16007367,FALSE,NA
"1233","MT","Plains Public Schools",NA,1035432,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5473682,0,308616,0,103928,0,4160664,0,724831,0,175643,19033,1619440,800334,4354891,725428,6068270,0,0,0,6793698,FALSE,NA
"1234","MA","Minuteman Regional Vocational Technical School District",NA,105936,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",132466260,101250762,3995296,1973827,0,0,0,75000,24971311,0,275064,4099256,5911854,0,23009580,-240872,33261562,0,0,0,33020690,FALSE,NA
"1235","NH","Wakefield New Hampshire School District",NA,1035600,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",8730721,0,393426,17250,0,0,7181815,0,1102230,0,36000,950,1009561,0,10666590,-823989,12501090,0,0,0,11677101,FALSE,NA
"1236","NY","Somers Central School Dirstrict",NA,225511,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",258338243,44568892,7473780,0,0,0,6435930,0,197265495,0,347922,1052374,2865622,1119,93305693,-14661156,111885964,0,0,0,97224808,FALSE,NA
"1237","NJ","City of Millville School District",NA,91451,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",36102510,0,1953144,2537154,0,0,25957813,0,0,0,5654399,4695126,54216562,26292558,82098932,28670041,138633136,0,0,0,167303178,FALSE,NA
"1238","IL","Lasalle and Dekalb Counties Communit Unit School District No. 1",NA,1035777,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1390000,1390000,0,0,0,0,0,0,0,0,0,0,0,0,5803120,304743,5498377,0,0,0,5803120,FALSE,NA
"1239","KS","Unified School District Number 240",NA,1035808,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,1370000,0,48235,0,0,5736128,0,0,0,0,0,0,0,11166154,179626,10986528,0,0,0,11166154,FALSE,NA
"1240","MO","Ballard R-11 School District of Bates County",NA,1035836,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",600000,600000,0,0,0,0,0,0,0,0,0,58595,226196,0,1694244,132182,1846853,0,0,0,1979035,FALSE,NA
"1241","ND","Northwood Public School District No. 129",NA,1035851,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",10953814,6501730,451120,0,0,0,4000964,0,0,0,0,561876,691634,163302,4337540,-28819,5783171,0,0,0,5754352,FALSE,NA
"1242","SD","Platte-Geddes School District No. 11-5",NA,229030,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",672436,0,560056,0,0,0,0,5890,0,0,33647,124417,910406,0,6218258,516767,6736313,0,0,0,7253081,FALSE,NA
"1243","WA","Kittitas School District No. 403",NA,99197,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,13850457,0,61282,0,0,429711,1882671,0,0,106926,0,0,0,11718078,-3699483,15417561,0,0,0,11718078,FALSE,NA
"1244","WA","Ritzville School District No. 160",NA,1036027,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,8665000,0,0,0,0,264648,1156911,0,0,138980,0,0,0,6711477,324414,6387063,0,0,0,6711477,FALSE,NA
"1245","KS","Unified School District No. 393",NA,1036335,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,287052,0,0,3246106,0,0,0,0,0,0,0,7216868,169101,7047767,0,0,0,7216868,FALSE,NA
"1246","KS","Unified School District No. 436",NA,399507,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,3625000,0,0,0,0,7645804,0,0,0,0,0,0,0,13531679,497262,13034417,0,0,0,13531679,FALSE,NA
"1247","MT","Florence-Carlton K-12 School District No. 15-6",NA,400214,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",26865908,16723933,2249484,0,0,0,7339196,0,81130,0,369139,18475,904544,0,10563249,653768,10832500,0,0,0,11486268,FALSE,NA
"1248","CA","Jamul-Dulzura Union School District",NA,67405,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",19061023,10732704,599897,119924,0,0,7355380,0,194010,0,59108,48154,2555497,0,8460816,1756946,9307521,0,0,0,11064467,FALSE,NA
"1249","IN","Clinton Central School Corporation",NA,65435,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,2055000,0,1076874,0,0,0,0,0,0,0,0,0,0,16790109,1548708,15241401,0,0,0,16790109,FALSE,NA
"1250","IN","Oak Hill United School Corporation",NA,109879,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,6650000,0,5893229,11213533,0,0,0,0,0,0,0,0,0,24222265,105786,24116479,0,0,0,24222265,FALSE,NA
"1251","IL","Tri-Point Community Unit School District No. 6J",NA,1036632,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4814429,4480000,334429,0,0,0,236748,375336,0,0,0,0,0,0,10613927,-3006784,13620711,0,0,0,10613927,FALSE,NA
"1252","IL","St. Elmo Community Unit School District #202",NA,1036630,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1288440,282000,1288440,6440,1000000,0,0,0,0,0,0,0,0,0,7589467,621929,6967538,0,0,0,7589467,FALSE,NA
"1253","IL","Country Club Hills School District No. 160",NA,1265872,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",13036513,12922328,0,0,114185,0,577058,643695,7553596,0,0,44159,7131078,0,17300693,4617669,19858261,0,0,0,24475930,FALSE,NA
"1254","IL","Okaw Valley Community Unit School District 302",NA,1036626,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2114383,1687000,179,213602,0,0,0,0,0,0,0,0,0,0,9038540,-203597,9242137,0,0,0,9038540,FALSE,NA
"1255","IN","Springs Valley Community School Corporation",NA,109874,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,385000,0,800500,0,0,0,0,0,0,0,0,0,0,15469377,349085,15120292,0,0,0,15469377,FALSE,NA
"1256","ME","Boothbay Boothbay Harbor Community School District",NA,1036655,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",8789589,4750000,861851,0,0,118646,179695,0,2518965,0,360432,1145471,2422119,0,9364284,1030824,11901050,0,0,0,12931874,FALSE,NA
"1257","ND","Fort Totten Public School District No. 30",NA,1036689,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5147881,0,427515,0,0,0,4583668,0,30028,0,106670,6620,1979056,0,3476428,673829,4788275,0,0,0,5462104,FALSE,NA
"1258","PA","Fairfield Area School District",NA,1036733,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",52471809,24045817,2254302,244271,0,0,23831684,0,1976806,0,118929,118011,3712999,174610,16073316,332570,19746366,0,0,0,20078936,FALSE,NA
"1259","KS","Unified School District No. 203",NA,1036648,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,53215000,0,4348045,0,0,20084853,0,0,0,0,0,0,0,38235078,-7868892,46103970,0,0,0,38235078,FALSE,NA
"1260","NY","Lyncourt Union Free School District",NA,1036717,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",31239144,2990000,677487,0,0,0,609126,0,25607208,0,928535,706,997413,0,11188007,-458520,12644646,0,0,0,12186126,FALSE,NA
"1261","AR","Clark County Board of Education",NA,1036893,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA
"1262","AR","Arkansas County Board of Education",NA,1036880,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA
"1263","AR","Conway County Board of Education",NA,1036898,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA
"1264","AR","Baxter County Board of Education",NA,1036883,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA
