"","ncesID","nces_original_name","county_name","city","state","students"
"382","2003430","Argonia Public Schools","Sumner County","Argonia","KS",169
"383","1800180","Argos Community Schools","Marshall County","Argos","IN",606
"384","3603210","ARGYLE CENTRAL SCHOOL DISTRICT","Washington County","ARGYLE","NY",497
"385","4808670","ARGYLE ISD","Denton County","ARGYLE","TX",3483
"386","5500450","Argyle School District","Lafayette County","Argyle","WI",288
"387","0802220","Arickaree School District No. R-2","Washington County","ANTON","CO",114
"388","0400120","Arizona Department of Corrections (8336)","Maricopa County","PHOENIX","AZ",180
"389","0409734","Arizona Department of Juvenile Corrections (8326)","Maricopa County","PHOENIX","AZ",210
"390","0400463","Arizona State Schools for the Deaf and the Blind (6393)","Pima County","TUCSON","AZ",1019
"391","0500035","ARK. SCHOOL FOR THE BLIND","Pulaski County","LITTLE ROCK","AR",99
"392","0500036","ARK. SCHOOL FOR THE DEAF","Pulaski County","LITTLE ROCK","AR",116
"393","0502430","ARKADELPHIA SCHOOL DISTRICT","Clark County","ARKADELPHIA","AR",1815
"394","2003450","Arkansas City","Cowley County","Arkansas City","KS",2900
"395","0500390","ARKANSAS YOUTH SERVICES SCHOOL SYSTEM","Pulaski County","LITTLE ROCK","AR",150
"396","4003210","ARKOMA","Le Flore County","Arkoma","OK",383
"397","3603240","ARKPORT CENTRAL SCHOOL DISTRICT","Steuben County","ARKPORT","NY",481
"398","3002220","Arlee Elem","Lake County","Arlee","MT",302
"399","3002250","Arlee H S","Lake County","Arlee","MT",110
"400","2501980","Arlington","Middlesex County","Arlington","MA",6047
"401","4700152","Arlington","Shelby County","Arlington","TN",4847
"402","3603270","ARLINGTON CENTRAL SCHOOL DISTRICT","Dutchess County","LAGRANGEVILLE","NY",8123
"403","5100270","ARLINGTON CO PBLC SCHS","Arlington County","Arlington","VA",28151
"404","0400840","Arlington Elementary District (4274)","Maricopa County","ARLINGTON","AZ",260
"405","1704140","Arlington Heights SD 25","Cook County","Arlington Heights","IL",5527
"406","4808700","ARLINGTON ISD","Tarrant County","ARLINGTON","TX",59532
"407","3904742","Arlington Local","Hancock County","Arlington","OH",575
"408","3103130","ARLINGTON PUBLIC SCHOOLS","Washington County","ARLINGTON","NE",708
"409","5001830","Arlington School District","Bennington County","Arlington","VT",411
"410","5300240","Arlington School District","Snohomish County","ARLINGTON","WA",5936
"411","4603720","Arlington School District 38-1","Kingsbury County","Arlington","SD",275
"412","2603240","Armada Area Schools","Macomb County","ARMADA","MI",1792
"413","0603180","Armona Union Elementary","Kings County","Armona","CA",1110
"414","0502550","ARMOREL SCHOOL DISTRICT","Mississippi County","ARMOREL","AR",423
"415","4603780","Armour School District 21-1","Douglas County","Armour","SD",177
"416","4202590","Armstrong SD","Armstrong County","Kittanning","PA",4965
"417","1704230","Armstrong Twp HSD 225","Vermilion County","Armstrong","IL",139
"418","1704200","Armstrong-Ellis Cons SD 61","Vermilion County","Armstrong","IL",75
"419","4003240","ARNETT","Ellis County","Arnett","OK",171
"420","3100073","ARNOLD PUBLIC SCHOOLS","Custer County","ARNOLD","NE",179
"421","4101500","Arock SD 81","Malheur County","Vale","OR",17
"422","0691136","Aromas - San Juan Unified","San Benito County","San Juan Bautista","CA",1028
"423","4808730","ARP ISD","Smith County","ARP","TX",889
"424","0802260","Arriba-Flagler Consolidated School District No. 20","Kit Carson County","FLAGLER","CO",152
"425","3002300","Arrowhead Elem","Park County","Pray","MT",51
"426","5506180","Arrowhead UHS School District","Waukesha County","Hartland","WI",2112
"427","3500120","ARTESIA PUBLIC SCHOOLS","Eddy County","ARTESIA","NM",3835
"428","3103210","ARTHUR COUNTY SCHOOLS","Arthur County","ARTHUR","NE",123
"429","1704260","Arthur CUSD 305","Douglas County","Arthur","IL",1147
"430","2300050","Arthur R. Gould Sch--LCYDC","Cumberland County","South Portland","ME",24
"431","0603270","Arvin Union","Kern County","Arvin","CA",3086
"432","2603270","Arvon Township School District","Baraga County","SKANEE","MI",13
"433","3400930","Asbury Park School District","Monmouth County","Asbury Park","NJ",1951
"434","2200090","Ascension Parish","Ascension Parish","Donaldsonville","LA",23066
"435","0400870","Ash Creek Elementary District (4187)","Cochise County","PEARCE","AZ",20
"436","0400910","Ash Fork Joint Unified District (4471)","Yavapai County","ASH FORK","AZ",261
"437","2903270","ASH GROVE R-IV","Greene County","ASH GROVE","MO",713
"438","2502040","Ashburnham-Westminster","Worcester County","Ashburnham","MA",2354
"439","2703300","ASHBY PUBLIC SCHOOL DISTRICT","Grant County","ASHBY","MN",304
"440","0502580","ASHDOWN SCHOOL DISTRICT","Little River County","ASHDOWN","AR",1406
"441","3700210","Ashe County Schools","Ashe County","Jefferson","NC",3005
"442","3700240","Asheboro City Schools","Randolph County","Asheboro","NC",4558
"443","4003300","ASHER","Pottawatomie County","Asher","OK",281
"444","3700270","Asheville City Schools","Buncombe County","Asheville","NC",4443
"445","0900090","Ashford School District","Windham County","Ashford","CT",390
"446","2502100","Ashland","Middlesex County","Ashland","MA",2849
"447","2003510","Ashland","Clark County","Ashland","KS",213
"448","3904350","Ashland City","Ashland County","Ashland","OH",3191
"449","3000008","Ashland Elem","Rosebud County","Ashland","MT",65
"450","2100150","Ashland Independent","Boyd County","Ashland","KY",3411
"451","3301560","Ashland School District","Belknap County","Meredith","NH",169
"452","5500510","Ashland School District","Ashland County","Ashland","WI",2095
"453","4101560","Ashland SD 5","Jackson County","Ashland","OR",2842
"454","3100034","ASHLAND-GREENWOOD PUBLIC SCHS","Saunders County","ASHLAND","NE",1005
"455","3802170","ASHLEY 9","McIntosh County","Ashley","ND",140
"456","1704340","Ashley CCSD 15","Washington County","Ashley","IL",137
"457","2603480","Ashley Community Schools","Gratiot County","Ashley","MI",250
"458","3904351","Ashtabula Area City","Ashtabula County","Ashtabula","OH",3365
"459","1704380","Ashton-Franklin Center CUSD 275","Lee County","Ashton","IL",501
"460","5500540","Ashwaubenon School District","Brown County","Green Bay","WI",3274
"461","4101590","Ashwood SD 8","Jefferson County","Ashwood","OR",7
"462","5300280","Asotin-Anatone School District","Asotin County","ASOTIN","WA",626
"463","0802280","Aspen School District No. 1 in the county of Pitkin and Sta","Pitkin County","ASPEN","CO",1653
"464","4800006","ASPERMONT ISD","Stonewall County","ASPERMONT","TX",220
"465","2502110","Assabet Valley Regional Vocational Technical","Middlesex County","Marlborough","MA",1141
"466","2200120","Assumption Parish","Assumption Parish","Napoleonville","LA",3283
"467","1704440","Astoria CUSD 1","Fulton County","Astoria","IL",314
"468","4101620","Astoria SD 1","Clatsop County","Astoria","OR",1894
"469","0603300","Atascadero Unified","San Luis Obispo County","Atascadero","CA",4638
"470","2005700","Atchison Co Comm Schools","Atchison County","Effingham","KS",522
"471","2003540","Atchison Public Schools","Atchison County","Atchison","KS",1726
"472","4101660","Athena-Weston SD 29RJ","Umatilla County","Athena","OR",584
"473","4700120","Athens","McMinn County","Athens","TN",1786
"474","2603510","Athens Area Schools","Calhoun County","EAST LEROY","MI",528
"475","4202670","Athens Area SD","Bradford County","Athens","PA",2086
"476","0100120","Athens City","Limestone County","Athens","AL",4505
"477","3904352","Athens City","Athens County","Chauncey","OH",2526
"478","1704470","Athens CUSD 213","Menard County","Athens","IL",1082
"479","4808870","ATHENS ISD","Henderson County","ATHENS","TX",3136
"480","2314817","Athens Public Schools","Somerset County","Athens","ME",133
"481","5500570","Athens School District","Marathon County","Athens","WI",407
"482","2603540","Atherton Community Schools","Genesee County","BURTON","MI",832
"483","2502160","Athol-Royalston","Worcester County","Athol","MA",1520
"484","0502610","ATKINS SCHOOL DISTRICT","Pope County","ATKINS","AR",986
"485","1300090","Atkinson County","Atkinson County","Pearson","GA",1707
"486","2903480","ATLANTA C-3","Macon County","ATLANTA","MO",210
"487","2603570","Atlanta Community Schools","Montmorency County","ATLANTA","MI",252
"488","4808880","ATLANTA ISD","Cass County","ATLANTA","TX",1828
"489","1300120","Atlanta Public Schools","Fulton County","Atlanta","GA",52416
"490","3400960","Atlantic City School District","Atlantic County","Atlantic City","NJ",6921
"491","1903930","Atlantic Comm School District","Cass County","Atlantic","IA",1485
"492","3401020","Atlantic Highlands School District","Monmouth County","Atlantic Highlands","NJ",302
"493","4003360","ATOKA","Atoka County","Atoka","OK",943
"494","5900147","ATSA' BIYA' A'ZH COMMUNITY SCHOOL","San Juan County","Shiprock","NM",287
"495","2800510","ATTALA CO SCHOOL DIST","Attala County","Kosciusko","MS",1046
"496","0100180","Attalla City","Etowah County","Attalla","AL",1490
"497","2003570","Attica","Harper County","Attica","KS",167
"498","3603420","ATTICA CENTRAL SCHOOL DISTRICT","Wyoming County","ATTICA","NY",1213
"499","1800210","Attica Consolidated School Corp","Fountain County","Attica","IN",629
"500","2502190","Attleboro","Bristol County","Attleboro","MA",5982
"501","0603420","Atwater Elementary","Merced County","Atwater","CA",4978
"502","1704560","Atwood Heights SD 125","Cook County","Alsip","IL",610
"503","2603600","Au Gres-Sims School District","Arenac County","Au Gres","MI",392
"504","4808910","AUBREY ISD","Denton County","AUBREY","TX",2593
"505","2502220","Auburn","Worcester County","Auburn","MA",2636
"506","0100210","Auburn City","Lee County","Auburn","AL",8930
"507","3603480","AUBURN CITY SCHOOL DISTRICT","Cayuga County","AUBURN","NY",4196
"508","1704620","Auburn CUSD 10","Sangamon County","Auburn","IL",1259
"509","2302610","Auburn Public Schools","Androscoggin County","Auburn","ME",3532
"510","3103330","AUBURN PUBLIC SCHOOLS","Nemaha County","AUBURN","NE",1034
"511","3301590","Auburn School District","Merrimack County","Hooksett","NH",654
"512","5300300","Auburn School District","King County","AUBURN","WA",17950
"513","0603480","Auburn Union Elementary","Placer County","Auburn","CA",1886
"514","2003200","Auburn Washburn","Shawnee County","Topeka","KS",6349
"515","5500600","Auburndale School District","Wood County","Auburndale","WI",816
"516","3002490","Auchard Creek Elem","Lewis and Clark County","Wolf Creek","MT",11
"517","1903960","Audubon Comm School District","Audubon County","Audubon","IA",552
"518","3401050","AUDUBON PUBLIC SCHOOL DISTRICT","Camden County","Audubon","NJ",1491
"519","2003630","Augusta","Butler County","Augusta","KS",2114
"520","5100300","AUGUSTA CO PBLC SCHS","Augusta County","Verona","VA",10339
"521","3002430","Augusta Elem","Lewis and Clark County","Augusta","MT",71
"522","3002450","Augusta H S","Lewis and Clark County","Augusta","MT",20
"523","2100180","Augusta Independent","Bracken County","Augusta","KY",299
"524","2302640","Augusta Public Schools","Kennebec County","Augusta","ME",2269
"525","0502670","AUGUSTA SCHOOL DISTRICT","Woodruff County","AUGUSTA","AR",358
"526","5500630","Augusta School District","Eau Claire County","Augusta","WI",627
"527","3904917","Aurora City","Portage County","Aurora","OH",3027
"528","1704680","Aurora East USD 131","Kane County","Aurora","IL",13571
"529","0802340","Aurora Joint District No. 28 of the counties of Adams and A","Arapahoe County","AURORA","CO",40088
"530","3103360","AURORA PUBLIC SCHOOLS","Hamilton County","AURORA","NE",1283
"531","2904020","AURORA R-VIII","Lawrence County","AURORA","MO",1799
"532","1704710","Aurora West USD 129","Kane County","Aurora","IL",11841
"533","3616170","AUSABLE VALLEY CENTRAL SCHOOL DISTRICT","Clinton County","CLINTONVILLE","NY",1163
"534","2700426","Austin Albert Lea Area Special Educ","Mower County","ALBERT LEA","MN",35
"535","4202700","Austin Area SD","Potter County","Austin","PA",196
"536","4808940","AUSTIN ISD","Travis County","AUSTIN","TX",80911
"537","2703450","AUSTIN PUBLIC SCHOOL DISTRICT","Mower County","AUSTIN","MN",5296
"538","3904829","Austintown Local Schools","Mahoning County","Youngstown","OH",4292
"539","4809000","AUSTWELL-TIVOLI ISD","Refugio County","TIVOLI","TX",138
"540","0100240","Autauga County","Autauga County","Prattville","AL",9120
"541","2603660","AuTrain-Onota Public Schools","Alger County","Deerton","MI",32
"542","2904050","AVA R-I","Douglas County","AVA","MO",1376
"543","4809030","AVALON ISD","Ellis County","AVALON","TX",359
"544","3401110","Avalon School District","Cape May County","AVALON","NJ",86
"545","4003450","AVANT","Osage County","Avant","OK",84
"546","4202760","Avella Area SD","Washington County","Avella","PA",497
"547","2904080","AVENUE CITY R-IX","Andrew County","COSBY","MO",184
"548","3600016","AVERILL PARK CENTRAL SCHOOL DISTRICT","Rensselaer County","AVERILL PARK","NY",2704
"549","3700300","Avery County Schools","Avery County","Newland","NC",1958
"550","4809060","AVERY ISD","Red River County","AVERY","TX",324
"551","1600150","AVERY SCHOOL DISTRICT","Shoshone County","Avery","ID",24
"552","2904110","AVILLA R-XIII","Jasper County","AVILLA","MO",138
"553","4809090","AVINGER ISD","Cass County","AVINGER","TX",144
"554","1704740","Aviston SD 21","Clinton County","Aviston","IL",387
"555","3603630","AVOCA CENTRAL SCHOOL DISTRICT","Steuben County","AVOCA","NY",443
"556","1704800","Avoca SD 37","Cook County","Wilmette","IL",740
"557","2502250","Avon","Norfolk County","Avon","MA",725
"558","3401140","Avon Boro School District","Monmouth County","AVON","NJ",127
"559","3603660","AVON CENTRAL SCHOOL DISTRICT","Livingston County","AVON","NY",1023
"560","1800270","Avon Community School Corp","Hendricks County","Avon","IN",9871
"561","3002550","Avon Elem","Powell County","Avon","MT",25
"562","4202790","Avon Grove SD","Chester County","West Grove","PA",5084
"563","3904812","Avon Lake City","Lorain County","Avon Lake","OH",3788
"564","3904811","Avon Local","Lorain County","Avon","OH",4443
"565","0900120","Avon School District","Hartford County","Avon","CT",3162
"566","4604270","Avon School District 04-1","Bon Homme County","Avon","SD",239
"567","0400960","Avondale Elementary District (4272)","Maricopa County","AVONDALE","AZ",5790
"568","2603690","Avondale School District","Oakland County","AUBURN HILLS","MI",3844
"569","4202820","Avonworth SD","Allegheny County","Pittsburgh","PA",1863
"570","2200150","Avoyelles Parish","Avoyelles Parish","Marksville","LA",5054
"571","3103420","AXTELL COMMUNITY SCHOOLS","Kearney County","AXTELL","NE",299
"572","4809150","AXTELL ISD","McLennan County","AXTELL","TX",791
"573","2500542","Ayer Shirley School District","Middlesex County","Ayer","MA",1682
"574","3002570","Ayers Elem","Fergus County","Grass Range","MT",6
"575","3904670","Ayersville Local","Defiance County","Defiance","OH",765
"576","4809200","AZLE ISD","Tarrant County","AZLE","TX",6815
"577","3500150","AZTEC MUNICIPAL SCHOOLS","San Juan County","AZTEC","NM",2873
"578","0603600","Azusa Unified","Los Angeles County","Azusa","CA",7729
"579","1701433","B H R A Cooperative HS","Vermilion County","Bismarck","IL",334
"580","0403950","Baboquivari Unified School District #40 (4412)","Pima County","SELLS","AZ",1027
"581","3603720","BABYLON UNION FREE SCHOOL DISTRICT","Suffolk County","BABYLON","NY",1581
"582","5900087","Baca/Dlo'ay Azhi Community School","McKinley County","Prewitt","NM",292
"583","1300150","Bacon County","Bacon County","Alma","GA",2110
"584","2600017","Bad Axe Public Schools","Huron County","BAD AXE","MI",892
"585","2703540","BADGER PUBLIC SCHOOL DISTRICT","Roseau County","BADGER","MN",233
"586","0401000","Bagdad Unified District (4468)","Yavapai County","BAGDAD","AZ",491
