"","state.x","name.x","census_id.x","id","year.x","category.x","total_liabilities.x","bonds_outstanding.x","current_liabilities.x","leases.x","loans_outstanding.x","notes_outstanding.x","net_pension_liability.x","net_pension_assets.x","net_opeb_liability.x","net_opeb_assets.x","compensated_absences.x","charges_for_services.x","operating_grants.x","capital_grants.x","general_revenue.x","change_in_net_position.x","expenses.x","total_operating_revenues.x","non_operating_revenues.x","capital_contributions.x","revenues.x","has_unconfirmed.x","state.y","name.y","census_id.y","year.y","category.y","total_liabilities.y","bonds_outstanding.y","current_liabilities.y","leases.y","loans_outstanding.y","notes_outstanding.y","net_pension_liability.y","net_pension_assets.y","net_opeb_liability.y","net_opeb_assets.y","compensated_absences.y","charges_for_services.y","operating_grants.y","capital_grants.y","general_revenue.y","change_in_net_position.y","expenses.y","total_operating_revenues.y","non_operating_revenues.y","capital_contributions.y","revenues.y","has_unconfirmed.y"
"959","NY","Holland Central School District",NA,99121,2021,"School District",15897577,12554786,1130684,0,0,0,1077078,0,601981,0,533048,67807,4518128,81728,16359981,37328,20990316,0,0,0,21027644,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","MA","Manchester-Essex Regional School District",NA,400495,2021,"School District",80946968,47166206,3292682,0,0,0,5930022,0,24027325,0,530733,656794,6775400,1847167,33557313,3485884,39350790,0,0,0,42836674,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","OH","Columbus Grove Local School District",NA,82854,2021,"School District",0,8185000,0,0,0,0,11362074,0,865149,640221,0,473362,421029,0,11373375,260728,12007038,0,0,0,12267766,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","ME","Maine School Administrative District No. 8",NA,400496,2021,"School District",1316792,681888,236669,0,0,0,65976,0,332259,0,0,16117,1305315,0,4680247,1201120,4800559,0,0,0,6001679,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","IN","Washington Community Schools Inc",NA,74689,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,42009865,3670795,38339070,0,0,0,42009865,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","GA","City of Commerce Board of Education",NA,197169,2021,"School District",48742180,14572872,2848796,0,0,0,17325186,0,13739435,0,238932,100678,13885938,77220,10724980,2145943,22642873,0,0,0,24788816,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","FL","San Jose Primary School",NA,399220,2021,"School District",327780,0,327780,0,0,0,0,0,0,0,0,390,389808,66478,1367015,54238,1769453,0,0,0,1823691,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","MS","Forrest County Agricultural High School",NA,398567,2021,"School District",11102938,0,251567,0,0,0,10282447,0,523816,0,45108,241924,1637429,0,5016240,-145103,7040696,0,0,0,6895593,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","CA","Gonzales Unified School District",NA,146177,2021,"School District",49710563,12541727,5374222,0,0,0,30820413,0,155307,0,0,23954,10803163,0,28701839,2211434,37317522,0,0,0,39528956,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","MT","Great Divide Education Services",NA,43164,2021,"School District",643642,0,0,0,0,0,566418,0,58127,0,19097,16653,1011638,0,426167,133882,1320576,0,0,0,1454458,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","PA","North Clarion County School District",NA,400752,2021,"School District",18076680,0,722051,0,0,0,13737685,0,3614444,0,2500,116441,3373274,0,7033018,54278,10468455,33378,361968,0,10522733,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","PA","Fannett-Metal School District",NA,400730,2021,"School District",13087090,0,761283,0,0,0,11128000,0,1011756,0,186051,38220,2735167,267236,5965831,323749,8682705,0,0,0,9006454,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","PA","Midland Borough School District",NA,400748,2021,"School District",11102116,2813562,1148944,0,0,0,6056399,0,1047098,0,36113,130238,1893943,0,4527622,188006,6363797,0,0,0,6551803,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","SD","Sioux Valley School District No. 5-5",NA,400831,2021,"School District",7495719,500000,796360,14573,0,0,0,0,0,0,19784,190302,858621,0,7025410,525447,7548886,0,0,0,8074333,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","RI","Foster-Glocester Regional School District",NA,400790,2021,"School District",44291431,0,1755342,5349,21099006,0,19038377,2454068,1465840,0,885858,4031792,7063052,694723,20332908,1893338,30229137,3503834,0,0,32122475,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","SD","Dakota Valley School District No. 61-8",NA,400823,2021,"School District",29366331,27800435,1351340,0,0,0,0,14191,0,0,112791,303485,2016021,0,15769353,1924000,16164858,20532704,58448685,0,78981389,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","SD","Redfield School District 56-4",NA,400830,2021,"School District",22187073,21501090,663093,0,0,0,0,6981,0,0,22890,109684,1160046,0,7811150,372278,8708602,0,0,0,9080880,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","WA","Cusick School District No 59",NA,99188,2021,"School District",0,0,0,40891,0,0,229940,1013364,0,0,154544,0,0,0,5659668,429345,5230323,0,0,0,5659668,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","WA","Dieringer School District",NA,401093,2021,"School District",149329,15355000,149329,0,0,449060,1116687,4889857,0,0,0,0,0,0,32500308,1481130,31019178,0,0,0,32500308,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","WA","Cle Elum-Roslyn School District No 404",NA,88964,2021,"School District",41638,415517,41638,0,0,367688,591596,2591623,0,0,267096,0,0,0,17839057,2939336,14899720,0,0,0,17839057,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","WA","Naselle-Grays River Valley School District No 155",NA,89180,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740067,42187,7697880,0,0,0,7740067,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","WA","Willapa Valley School District No 160",NA,103211,2021,"School District",0,2350623,0,0,0,20624,316970,1409745,0,0,158784,0,0,0,6594528,-1419049,8013576,0,0,0,6594528,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","WA","White Pass School District No 303",NA,89429,2021,"School District",0,9815000,0,51803,0,0,308618,1353037,0,0,213676,0,0,0,8834732,315592,8519140,0,0,0,8834732,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","VT","Derby School District",NA,401076,2021,"School District",1744463,0,1095255,0,0,0,637730,0,0,0,0,765571,2283273,0,5928629,342622,8634851,0,0,0,8977473,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","VT","Windsor Central Unified Union School District",NA,401078,2021,"School District",2767371,399999,588489,0,0,0,1193651,0,0,0,585232,1914841,11675462,0,17996511,42388,31544426,0,0,0,31586814,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","WA","Entiat School District No 127",NA,103207,2021,"School District",23208,0,23208,0,0,0,0,0,0,0,0,0,0,0,6588634,-3525594,10114228,0,0,0,6588634,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","WA","Rainier School District No 307",NA,89274,2021,"School District",388068,5362000,388068,0,0,0,524949,2193033,0,0,288147,0,0,0,14247356,467158,13780198,0,0,0,14247356,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","WA","Raymond School District No. 116",NA,89276,2021,"School District",-9037,0,-9037,0,0,136200,455572,2020028,0,0,150892,0,0,0,9832930,-677741,10510672,0,0,0,9832931,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","WI","Kickapoo Area School District",NA,401162,2021,"School District",3575690,3178728,315177,0,0,0,0,1265448,0,0,81785,21494,1706716,0,6937242,1314019,7351433,0,0,0,8665452,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","WI","School District of Belleville",NA,401177,2021,"School District",21596148,16580000,1092919,147387,0,2009000,0,2288257,1692228,0,74614,211257,1297608,0,13696173,2106571,13098467,0,0,0,15205038,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","CA","Alexander Valley Union Elementary School District",NA,145876,2021,"School District",8877958,5978897,534958,0,0,0,2193647,0,120379,0,50077,27263,304095,0,2463646,-234868,3029872,0,0,0,2795004,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","CA","Ceres Unified School District",NA,146011,2021,"School District",384438574,105652701,35428625,426190,0,0,209296270,0,24305434,0,761081,3134609,65495227,1861876,171728807,-6223393,248443912,0,0,0,242220519,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","SD","Dell Rapids School District No. 49-3",NA,400824,2021,"School District",18965417,8630000,1061162,0,0,0,0,9896,0,0,39414,496231,1577593,0,10669431,462798,12280456,0,0,0,12743255,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","SD","Garretson School District 49-4",NA,400825,2021,"School District",1590474,0,390247,7295,0,0,0,5170,181409,0,46523,160945,759528,0,5307399,317936,5909936,0,0,0,6227872,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","PA","Chartiers-Houston School District",NA,401898,2021,"School District",52330815,19214153,2427143,0,0,0,25803300,0,3907763,0,772704,68617,4202176,0,17757052,1573353,20454492,0,0,0,22027845,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","PA","South Side Area School District",NA,401899,2021,"School District",53133804,8546785,2842160,0,0,0,35796999,0,5559000,0,388860,142041,5215931,201203,19196567,689264,24066478,0,0,0,24755742,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","SD","Britton-Hecla School District No. 45-4",NA,400822,2021,"School District",6348326,0,435242,32543,72762,0,0,4643,0,0,18490,66327,803074,0,5083330,-57358,6010089,0,0,0,5952731,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","WI","School District of New Glarus",NA,401914,2021,"School District",37725774,34468453,1710287,273037,0,495000,45631,2458569,428919,0,304447,144274,2362046,0,13843629,3158715,13191234,0,0,0,16349949,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","AL","Pike County Board of Education",NA,1017602,2021,"School District",52891450,0,2464965,0,0,1222181,22072000,0,14162304,0,0,1771762,20331276,3279796,7922645,2431189,30874290,0,0,0,33305479,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","IL","Henderson-Knox-Mercer-Warren Regional Office of Education 33",NA,483849,2021,"School District",3421487,0,2256965,0,0,0,69278,0,1095244,0,0,271572,8027198,0,2084364,334359,10048775,0,0,0,10383134,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","LA","Madison Parish School Board",NA,91089,2021,"School District",58926692,14853073,1437137,0,0,0,18018944,0,24249181,0,285357,17299,8522617,0,14912592,2233973,21218535,0,0,0,23452508,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","PA","Leechburg Area School District",NA,553147,2021,"School District",37164798,0,2307512,0,0,8012646,22158000,0,4362000,0,324640,10658,4398698,160096,11311765,331473,15549744,0,0,0,15881217,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","AZ","Joseph City Unified School District No. 2",NA,548114,2021,"School District",5850888,0,438487,65049,0,0,4234601,0,0,0,90349,181419,1448560,680875,5058582,1073232,6296204,0,0,0,7369436,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","CT","State Education Resource Center",NA,57876,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10866369,0,0,10866369,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","GA","Gordon County Board of Education",NA,189211,2021,"School District",143877548,10184137,8598634,0,0,0,71160562,0,53476635,15666,457579,928751,49262568,231660,32987263,2002079,81408162,0,0,0,83410242,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","KS","Southern Lyon County USD No. 252",NA,583286,2021,"School District",0,12950000,0,0,0,0,5761757,0,0,0,160681,0,0,0,12378360,427419,11950941,0,0,0,12378360,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","GA","Oglethorpe County Board of Education",NA,197174,2021,"School District",6575853791,0,0,0,0,0,0,0,0,0,0,0,0,0,1640745064,191007947,0,0,0,0,1640745064,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","MS","Starkville Oktibbeha Consolidated School District",NA,57871,2021,"School District",139801791,28164060,4254899,0,0,10295000,91644739,0,4953187,0,489906,1164452,13781030,0,53501353,1989783,66457052,0,0,0,68446835,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","IN","Zionsville Community Schools",NA,64837,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,144573258,23847849,120725409,0,0,0,144573258,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","ID","Wallace School District",NA,419824,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5846565,182229,0,0,0,0,5846565,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","ID","Kellogg Joint School District 391",NA,793712,2021,"School District",11620108,5185000,1502186,233144,0,0,4258723,0,441055,551404,0,12723,2655942,0,11740235,198814,14210086,0,0,0,14408900,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","GA","Effingham County Board of Education",NA,196514,2021,"School District",266782060,8407979,21030572,0,0,0,142536942,0,94806567,0,0,501860,90159744,1336093,67715591,-3696924,163410212,0,0,0,159713288,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","MA","Tri-County Regional Vocational Technical School District",NA,34214,2021,"School District",46302406,0,3249708,6426248,0,0,6676136,0,29850519,0,99795,1631584,8041187,0,19128221,-1423347,30224339,0,0,0,28800992,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","ND","Hillsboro School District 9",NA,818575,2021,"School District",10621422,3216816,91535,0,0,0,7246427,0,0,0,66644,338099,1135303,0,6076986,-35882,7586270,0,0,0,7550388,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","CO","Miami‐Yoder School District JT60",NA,919249,2021,"School District",7566313,756059,694815,49164,0,0,0,5836637,0,212897,42800,93999,946046,0,3398518,929309,3509254,0,0,0,4438563,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","MA","Franklin County Technical School District",NA,942795,2021,"School District",22613052,1925000,1126122,1054951,0,0,2952000,0,14910770,0,644209,948901,4593171,0,11679175,732567,16488680,0,0,0,17221247,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","WI","Hartland-Lakeside Joint School District No. 3",NA,822832,2021,"School District",806297,0,779072,3445,0,0,0,2876951,0,0,23780,1755038,1328133,0,13947236,1217764,15812643,0,0,0,17030407,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","MN","Independent School District No. 2169",NA,988500,2021,"School District",12483013,4237921,265773,15600,0,0,5892068,0,1795001,0,17136,179130,2782722,59822,8010016,-827152,11858842,0,0,0,11031690,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","OH","Wolf Creek Local School District",NA,84793,2021,"School District",13657046,3010000,799542,0,0,0,8525602,0,697629,471595,624273,1362396,910735,0,9947657,1799713,10421075,0,0,0,12220788,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","MS","Baldwyn School District",NA,35071,2021,"School District",19525897,4065000,476835,0,0,0,14149762,0,763826,0,70474,278289,1934173,0,7791173,-148013,10151648,0,0,0,10003635,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","AR","Norfork School District No. 61",NA,1027310,2021,"School District",83779,1405000,83779,0,0,0,4727404,0,0,0,0,0,0,0,6220062,421860,5798202,0,0,0,6220062,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","AZ","Concho Elementary School District No. 6",NA,1027336,2021,"School District",3065187,0,0,0,0,0,2247251,0,0,0,0,0,0,0,3303076,644660,0,0,0,0,3303076,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","AR","West Side School District No. 4",NA,98809,2021,"School District",1212758,3020000,1212758,384792,0,0,6607281,0,0,0,0,0,0,0,12707055,-4586809,17293864,0,0,0,12707055,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","IL","Park Ridge-Niles School District No. 64",NA,1033014,2021,"School District",76569233,807661,5273779,470341,6920000,0,7077559,0,55789146,0,230747,2706222,52017999,0,75444615,290547,129878289,0,0,0,130168836,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","IN","Western Boone County Community School Corporation",NA,65309,2021,"School District",0,1590000,0,3356000,0,0,0,0,0,0,0,0,0,0,25092903,1241407,23851496,0,0,0,25092903,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","GA","Wheeler County Board of Education",NA,197782,2021,"School District",32705173,8361433,3195736,0,0,0,11249101,0,9898903,0,0,68078,8554227,1850225,4588216,1785215,13275531,0,0,0,15060746,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","MT","Shepherd Public School District No. 37",NA,1033258,2021,"School District",20647253,13115712,0,0,0,0,7275947,0,0,0,255594,212877,1728705,0,10282699,88975,12135306,0,0,0,12224281,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","CO","Huerfano School District No. Re-1",NA,1034698,2021,"School District",12322485,788237,778896,0,0,0,10273117,0,373919,0,108316,73631,2877964,2797,5114794,2494690,5574496,0,0,0,8069186,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","CO","Akron School District No. R-1",NA,1034696,2021,"School District",12742837,4234711,540429,897125,0,0,6773663,0,246189,0,50720,30342,1189477,6182,4730005,1896646,4059360,0,0,0,5956006,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","CO","Baca County School District Re-4-Springfield",NA,1034701,2021,"School District",13069365,5990000,1432122,0,0,0,5425807,0,197123,0,24313,39724,1115675,1731193,4922790,3433773,4375609,0,0,0,7809382,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","CO","Peyton School District No. 23",NA,1034699,2021,"School District",14393067,916326,1289964,225794,0,0,10804670,0,392835,0,198478,423108,1539119,0,6081971,3289262,4754936,0,0,0,8044198,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","CO","Platte Valley School District Re-7",NA,1034695,2021,"School District",69926446,38976047,6367688,0,0,0,23674305,0,860365,0,48041,109685,1514374,0,21786862,12028605,11382316,0,0,0,23410921,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","PA","University of Pittsburgh of the Commonwealth Sys. of Higher Education",NA,1034762,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","PA","Western Area Career & Technology Center",NA,38166,2021,"School District",9501107,0,576904,0,0,0,7681700,0,711636,0,43400,329397,1712269,0,3259840,206819,5094687,0,0,0,5301506,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","SD","Kadoka Area School District No. 35-2",NA,52882,2021,"School District",4183777,0,474378,0,0,0,0,5359,0,0,84399,93265,1366875,38609,4917207,547475,5868481,0,0,0,6415956,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","AR","Marmaduke School District No. 2",NA,1027289,2021,"School District",76936,1145000,76936,11835,0,0,7546382,0,0,0,0,0,0,0,9960431,590040,9370391,0,0,0,9960431,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
